season,age,team_abbr,lg,pos,g,gs,mp,fg,fga,fg_pct,threep,threepa,threep_pct,twop,twopa,twop_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,bbref_endpoint,player_name
1994,25.0,CHI,NBA,SF,75,8,24.1,4.2,9.7,.431,0.4,1.6,.271,3.7,8.1,.462,.453,2.1,2.8,.743,1.3,2.7,4.0,3.4,1.1,0.4,2.2,1.6,10.9,/players/k/kukocto01.html,Toni Kukoč
1995,26.0,CHI,NBA,SF,81,55,31.9,6.0,11.9,.504,0.8,2.4,.313,5.2,9.5,.553,.536,2.9,3.9,.748,1.9,3.5,5.4,4.6,1.3,0.2,2.0,2.0,15.7,/players/k/kukocto01.html,Toni Kukoč
1996,27.0,CHI,NBA,SF,81,20,26.0,4.8,9.7,.490,1.1,2.7,.403,3.7,7.0,.524,.546,2.5,3.3,.772,1.4,2.6,4.0,3.5,0.8,0.3,1.4,1.9,13.1,/players/k/kukocto01.html,Toni Kukoč
1997,28.0,CHI,NBA,SF,57,15,28.2,5.0,10.6,.471,0.9,2.6,.331,4.1,8.0,.518,.512,2.4,3.1,.770,1.6,2.9,4.6,4.5,1.1,0.5,1.6,1.7,13.2,/players/k/kukocto01.html,Toni Kukoč
1998,29.0,CHI,NBA,SF,74,52,30.2,5.2,11.4,.455,0.9,2.4,.362,4.3,9.0,.480,.493,2.1,3.0,.708,1.6,2.8,4.4,4.2,1.0,0.5,2.1,2.0,13.3,/players/k/kukocto01.html,Toni Kukoč
1999,30.0,CHI,NBA,SF,44,44,37.6,7.2,17.0,.420,0.9,3.1,.285,6.3,13.9,.450,.446,3.6,4.9,.740,1.5,5.6,7.0,5.3,1.1,0.3,2.8,1.9,18.8,/players/k/kukocto01.html,Toni Kukoč
1900,31.0,CHI,NBA,SF,24,23,36.2,6.2,16.2,.381,0.8,3.3,.231,5.4,12.9,.419,.405,4.9,6.5,.761,1.5,3.9,5.4,5.2,1.8,0.8,3.1,2.1,18.0,/players/k/kukocto01.html,Toni Kukoč
1900,31.0,PHI,NBA,SF,32,8,28.6,4.7,10.6,.438,0.8,2.8,.289,3.8,7.8,.492,.476,2.3,3.4,.673,1.2,3.3,4.5,4.4,1.0,0.3,2.2,1.9,12.4,/players/k/kukocto01.html,Toni Kukoč
2001,32.0,PHI,NBA,SF,48,5,20.4,3.1,6.9,.458,0.7,1.6,.410,2.5,5.3,.472,.506,1.1,1.8,.591,1.0,2.4,3.4,1.9,0.7,0.1,1.3,1.3,8.0,/players/k/kukocto01.html,Toni Kukoč
2001,32.0,ATL,NBA,SF,17,14,36.4,7.3,14.8,.492,2.2,4.6,.481,5.1,10.2,.497,.567,2.9,4.2,.681,1.1,4.6,5.7,6.2,0.8,0.3,3.0,2.1,19.7,/players/k/kukocto01.html,Toni Kukoč
2002,33.0,ATL,NBA,SF,59,9,25.3,3.6,8.5,.419,0.9,2.9,.310,2.7,5.6,.474,.471,1.8,2.6,.712,0.7,3.0,3.7,3.6,0.8,0.3,1.9,1.5,9.9,/players/k/kukocto01.html,Toni Kukoč
2003,34.0,MIL,NBA,PF,63,0,27.0,4.0,9.2,.432,1.5,4.2,.361,2.4,5.0,.490,.514,2.2,3.1,.706,1.1,3.2,4.2,3.7,1.3,0.5,1.9,2.1,11.6,/players/k/kukocto01.html,Toni Kukoč
2004,35.0,MIL,NBA,PF,73,0,20.8,2.9,6.9,.417,0.7,2.3,.292,2.2,4.6,.479,.465,2.0,2.7,.729,0.8,2.9,3.7,2.7,0.8,0.3,1.5,1.5,8.4,/players/k/kukocto01.html,Toni Kukoč
2005,36.0,MIL,NBA,SF,53,6,20.7,2.0,4.8,.410,0.8,2.2,.362,1.2,2.6,.450,.492,0.8,1.2,.721,0.6,2.4,3.0,3.0,0.7,0.2,1.2,1.3,5.6,/players/k/kukocto01.html,Toni Kukoč
2006,37.0,MIL,NBA,PF,65,0,15.7,1.8,4.6,.389,0.7,2.3,.306,1.1,2.3,.470,.465,0.6,0.9,.714,0.4,1.9,2.3,2.1,0.5,0.3,1.0,1.3,4.9,/players/k/kukocto01.html,Toni Kukoč
