season,age,team_abbr,lg,pos,g,gs,mp,fg,fga,fg_pct,threep,threepa,threep_pct,twop,twopa,twop_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,bbref_endpoint,player_name
2015,25.0,MIN,NBA,SG,4.0,0.0,18.0,1.8,5.0,0.35,1.0,3.3,0.308,0.8,1.8,0.429,0.45,1.0,1.0,1.0,0.3,1.3,1.5,1.0,0.8,0.0,0.5,0.8,5.5,/players/k/kilpase01.html,Sean Kilpatrick
2016,26.0,DEN,NBA,SG,8.0,0.0,10.3,1.0,2.6,0.381,0.5,2.1,0.235,0.5,0.5,1.0,0.47600000000000003,0.9,1.0,0.875,0.3,0.5,0.8,0.4,0.3,0.0,0.5,0.9,3.4,/players/k/kilpase01.html,Sean Kilpatrick
2016,26.0,BRK,NBA,SG,23.0,0.0,23.2,5.0,10.8,0.462,1.5,4.2,0.361,3.5,6.6,0.526,0.532,2.3,2.6,0.898,0.4,1.7,2.2,1.1,0.4,0.1,1.2,1.3,13.8,/players/k/kilpase01.html,Sean Kilpatrick
2017,27.0,BRK,NBA,SG,70.0,24.0,25.1,4.4,10.5,0.415,1.5,4.4,0.341,2.9,6.1,0.46799999999999997,0.486,2.9,3.5,0.843,0.3,3.7,4.0,2.2,0.6,0.1,1.9,1.7,13.1,/players/k/kilpase01.html,Sean Kilpatrick
2018,28.0,BRK,NBA,SG,16.0,0.0,11.4,1.6,5.4,0.287,0.7,2.7,0.256,0.9,2.8,0.318,0.35100000000000003,1.1,1.2,0.9470000000000001,0.1,2.1,2.2,0.9,0.1,0.1,1.0,0.5,4.9,/players/k/kilpase01.html,Sean Kilpatrick
2018,28.0,MIL,NBA,SG,23.0,0.0,8.9,1.3,3.6,0.37799999999999995,0.6,2.0,0.28300000000000003,0.8,1.6,0.5,0.457,0.8,0.8,0.9470000000000001,0.0,1.0,1.1,0.7,0.2,0.0,0.4,0.7,4.0,/players/k/kilpase01.html,Sean Kilpatrick
2018,28.0,LAC,NBA,SG,4.0,0.0,9.5,1.8,4.5,0.389,0.8,1.8,0.429,1.0,2.8,0.364,0.47200000000000003,0.5,0.5,1.0,0.0,0.5,0.5,0.8,0.0,0.0,0.3,0.5,4.8,/players/k/kilpase01.html,Sean Kilpatrick
2018,28.0,CHI,NBA,SG,9.0,1.0,23.8,5.2,11.9,0.439,2.1,5.3,0.396,3.1,6.6,0.475,0.528,2.9,3.6,0.813,0.3,2.4,2.8,1.4,0.7,0.3,1.3,0.9,15.4,/players/k/kilpase01.html,Sean Kilpatrick
