season,age,team_abbr,lg,pos,g,gs,mp,fg,fga,fg_pct,threep,threepa,threep_pct,twop,twopa,twop_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,bbref_endpoint,player_name
2006,23.0,DET,NBA,SG,5,0,7.0,0.8,3.2,.250,0.2,1.0,.200,0.6,2.2,.273,.281,0.0,0.0,0,0.2,0.8,1.0,0.8,0.2,0.0,0.8,0.8,1.8,/players/a/ackeral01.html,Alex Acker
2009,26.0,DET,NBA,SG,7,0,2.9,0.6,1.6,.364,0.0,0.6,.000,0.6,1.0,.571,.364,0.1,0.3,.500,0.0,0.3,0.3,0.1,0.3,0.1,0.0,0.0,1.3,/players/a/ackeral01.html,Alex Acker
2009,26.0,LAC,NBA,SG,18,0,9.9,1.4,3.6,.400,0.4,0.9,.438,1.1,2.7,.388,.454,0.2,0.4,.500,0.4,0.8,1.2,0.6,0.2,0.2,0.4,0.5,3.5,/players/a/ackeral01.html,Alex Acker
