season,age,team_abbr,lg,pos,g,gs,mp,fg,fga,fg_pct,threep,threepa,threep_pct,twop,twopa,twop_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,bbref_endpoint,player_name
2007,21.0,POR,NBA,C,63.0,22.0,22.1,3.8,7.6,0.503,0.0,0.0,0.0,3.8,7.6,0.505,0.503,1.3,1.8,0.722,2.3,2.7,5.0,0.4,0.3,1.2,0.7,3.0,9.0,/players/a/aldrila01.html,LaMarcus Aldridge
2008,22.0,POR,NBA,PF,76.0,76.0,34.9,7.4,15.3,0.484,0.0,0.1,0.14300000000000002,7.4,15.2,0.486,0.484,3.0,3.9,0.762,2.9,4.7,7.6,1.6,0.7,1.2,1.7,3.2,17.8,/players/a/aldrila01.html,LaMarcus Aldridge
2009,23.0,POR,NBA,PF,81.0,81.0,37.1,7.4,15.3,0.484,0.1,0.3,0.25,7.3,15.0,0.489,0.486,3.2,4.1,0.7809999999999999,2.9,4.6,7.5,1.9,1.0,1.0,1.5,2.6,18.1,/players/a/aldrila01.html,LaMarcus Aldridge
2010,24.0,POR,NBA,PF,78.0,78.0,37.5,7.4,15.0,0.495,0.1,0.2,0.313,7.4,14.8,0.498,0.49700000000000005,2.9,3.9,0.757,2.5,5.6,8.0,2.1,0.9,0.6,1.3,3.0,17.9,/players/a/aldrila01.html,LaMarcus Aldridge
2011,25.0,POR,NBA,PF,81.0,81.0,39.6,8.7,17.5,0.5,0.0,0.3,0.174,8.7,17.2,0.505,0.501,4.3,5.5,0.7909999999999999,3.4,5.3,8.8,2.1,1.0,1.2,1.9,2.7,21.8,/players/a/aldrila01.html,LaMarcus Aldridge
2012,26.0,POR,NBA,PF,55.0,55.0,36.3,8.8,17.1,0.512,0.0,0.2,0.182,8.7,16.9,0.516,0.513,4.1,5.0,0.8140000000000001,2.7,5.3,8.0,2.4,0.9,0.8,2.0,2.8,21.7,/players/a/aldrila01.html,LaMarcus Aldridge
2013,27.0,POR,NBA,PF,74.0,74.0,37.7,8.6,17.8,0.484,0.0,0.2,0.14300000000000002,8.6,17.6,0.488,0.485,3.8,4.7,0.81,2.4,6.7,9.1,2.6,0.8,1.2,1.9,2.5,21.1,/players/a/aldrila01.html,LaMarcus Aldridge
2014,28.0,POR,NBA,PF,69.0,69.0,36.2,9.4,20.6,0.45799999999999996,0.0,0.2,0.2,9.4,20.4,0.461,0.45899999999999996,4.3,5.2,0.8220000000000001,2.4,8.7,11.1,2.6,0.9,1.0,1.8,2.1,23.2,/players/a/aldrila01.html,LaMarcus Aldridge
2015,29.0,POR,NBA,PF,71.0,71.0,35.4,9.3,19.9,0.466,0.5,1.5,0.35200000000000004,8.8,18.5,0.475,0.479,4.3,5.1,0.845,2.5,7.7,10.2,1.7,0.7,1.0,1.7,1.8,23.4,/players/a/aldrila01.html,LaMarcus Aldridge
2016,30.0,SAS,NBA,PF,74.0,74.0,30.6,7.2,14.1,0.513,0.0,0.2,0.0,7.2,13.9,0.521,0.513,3.5,4.1,0.858,2.4,6.2,8.5,1.5,0.5,1.1,1.3,2.0,18.0,/players/a/aldrila01.html,LaMarcus Aldridge
2017,31.0,SAS,NBA,PF,72.0,72.0,32.4,6.9,14.6,0.47700000000000004,0.3,0.8,0.41100000000000003,6.6,13.8,0.48,0.488,3.1,3.8,0.812,2.4,4.9,7.3,1.9,0.6,1.2,1.4,2.2,17.3,/players/a/aldrila01.html,LaMarcus Aldridge
2018,32.0,SAS,NBA,C,75.0,75.0,33.5,9.2,18.0,0.51,0.4,1.2,0.293,8.8,16.7,0.526,0.52,4.5,5.3,0.8370000000000001,3.3,5.2,8.5,2.0,0.6,1.2,1.5,2.1,23.1,/players/a/aldrila01.html,LaMarcus Aldridge
2019,33.0,SAS,NBA,C,81.0,81.0,33.2,8.4,16.3,0.519,0.1,0.5,0.23800000000000002,8.3,15.8,0.528,0.522,4.3,5.1,0.847,3.1,6.1,9.2,2.4,0.5,1.3,1.8,2.2,21.3,/players/a/aldrila01.html,LaMarcus Aldridge
2020,34.0,SAS,NBA,C,53.0,53.0,33.1,7.4,15.0,0.493,1.2,3.0,0.389,6.2,12.0,0.519,0.532,3.0,3.6,0.8270000000000001,1.9,5.5,7.4,2.4,0.7,1.6,1.4,2.4,18.9,/players/a/aldrila01.html,LaMarcus Aldridge
2021,35.0,SAS,NBA,C,21.0,18.0,25.9,5.5,11.8,0.46399999999999997,1.3,3.6,0.36,4.2,8.2,0.509,0.518,1.5,1.8,0.838,0.8,3.7,4.5,1.7,0.4,0.9,1.0,1.7,13.7,/players/a/aldrila01.html,LaMarcus Aldridge
2021,35.0,BRK,NBA,C,5.0,5.0,26.0,5.0,9.6,0.521,0.8,1.0,0.8,4.2,8.6,0.488,0.563,2.0,2.0,1.0,0.4,4.4,4.8,2.6,0.6,2.2,1.4,2.2,12.8,/players/a/aldrila01.html,LaMarcus Aldridge
