date,away_abbr,away_pts,home_abbr,home_pts,playoff_game
20141028,ORL,84,NOP,101,0
20141028,DAL,100,SAS,101,0
20141028,HOU,108,LAL,90,0
20141029,MIL,106,CHO,108,0
20141029,PHI,91,IND,103,0
20141029,ATL,102,TOR,109,0
20141029,WAS,95,MIA,107,0
20141029,BRK,105,BOS,121,0
20141029,CHI,104,NYK,80,0
20141029,MIN,101,MEM,105,0
20141029,DET,79,DEN,89,0
20141029,HOU,104,UTA,93,0
20141029,LAL,99,PHO,119,0
20141029,GSW,95,SAC,77,0
20141029,OKC,89,POR,106,0
20141030,WAS,105,ORL,98,0
20141030,NYK,95,CLE,90,0
20141030,DET,91,MIN,97,0
20141030,UTA,102,DAL,120,0
20141030,OKC,90,LAC,93,0
20141031,MEM,97,IND,89,0
20141031,CLE,114,CHI,108,0
20141031,PHI,81,MIL,93,0
20141031,SAS,89,PHO,94,0
20141031,POR,94,SAC,103,0
20141031,LAC,118,LAL,111,0
20141101,MEM,71,CHO,69,0
20141101,DAL,109,NOP,104,0
20141101,TOR,108,ORL,95,0
20141101,MIA,114,PHI,96,0
20141101,MIL,97,WAS,108,0
20141101,IND,92,ATL,102,0
20141101,BRK,102,DET,90,0
20141101,BOS,90,HOU,104,0
20141101,CHI,106,MIN,105,0
20141101,DEN,91,OKC,102,0
20141101,PHO,91,UTA,118,0
20141101,LAL,104,GSW,127,0
20141102,SAC,98,LAC,92,0
20141102,TOR,102,MIA,107,0
20141102,CHO,93,NYK,96,0
20141102,GSW,95,POR,90,0
20141103,HOU,104,PHI,93,0
20141103,OKC,85,BRK,116,0
20141103,NOP,81,MEM,93,0
20141103,BOS,113,DAL,118,0
20141103,SAC,110,DEN,105,0
20141103,UTA,101,LAC,107,0
20141104,MIL,87,IND,81,0
20141104,HOU,108,MIA,91,0
20141104,WAS,98,NYK,83,0
20141104,OKC,88,TOR,100,0
20141104,ORL,90,CHI,98,0
20141104,CHO,91,NOP,100,0
20141104,CLE,82,POR,101,0
20141104,PHO,112,LAL,106,0
20141105,MIA,89,CHO,96,0
20141105,ORL,91,PHI,89,0
20141105,TOR,110,BOS,107,0
20141105,MIN,98,BRK,91,0
20141105,NYK,95,DET,98,0
20141105,CHI,95,MIL,86,0
20141105,IND,94,WAS,96,0
20141105,ATL,92,SAS,94,0
20141105,MEM,102,PHO,91,0
20141105,CLE,100,UTA,102,0
20141105,DEN,109,SAC,131,0
20141105,LAC,104,GSW,121,0
20141106,SAS,81,HOU,98,0
20141106,DAL,87,POR,108,0
20141107,ATL,119,CHO,122,0
20141107,MIN,103,ORL,112,0
20141107,CHI,118,PHI,115,0
20141107,IND,98,BOS,101,0
20141107,NYK,99,BRK,110,0
20141107,MIL,95,DET,98,0
20141107,WAS,84,TOR,103,0
20141107,MEM,91,OKC,89,0
20141107,SAC,114,PHO,112,0
20141107,DAL,105,UTA,82,0
20141107,CLE,110,DEN,101,0
20141108,POR,102,LAC,106,0
20141108,WAS,97,IND,90,0
20141108,NYK,96,ATL,103,0
20141108,MIN,92,MIA,102,0
20141108,BOS,106,CHI,101,0
20141108,GSW,98,HOU,87,0
20141108,MEM,92,MIL,93,0
20141108,NOP,100,SAS,99,0
20141109,ORL,96,BRK,104,0
20141109,UTA,97,DET,96,0
20141109,SAC,93,OKC,101,0
20141109,PHI,88,TOR,120,0
20141109,MIA,105,DAL,96,0
20141109,GSW,95,PHO,107,0
20141109,DEN,100,POR,116,0
20141109,CHO,92,LAL,107,0
20141110,NOP,111,CLE,118,0
20141110,UTA,86,IND,97,0
20141110,ATL,91,NYK,85,0
20141110,DET,91,CHI,102,0
20141110,SAS,89,LAC,85,0
20141111,ORL,100,TOR,104,0
20141111,LAL,102,MEM,107,0
20141111,OKC,78,MIL,85,0
20141111,SAC,98,DAL,106,0
20141111,CHO,100,POR,102,0
20141111,SAS,113,GSW,100,0
20141112,DET,103,WAS,107,0
20141112,UTA,97,ATL,100,0
20141112,OKC,109,BOS,94,0
20141112,IND,81,MIA,75,0
20141112,ORL,97,NYK,95,0
20141112,LAL,102,NOP,109,0
