date,away_abbr,away_pts,home_abbr,home_pts,playoff_game
20191101,HOU,116,BRK,123,0
20191101,CLE,95,IND,102,0
20191101,MIL,123,ORL,91,0
20191101,NYK,102,BOS,104,0
20191101,DET,106,CHI,112,0
20191101,LAL,119,DAL,110,0
20191101,UTA,101,SAC,102,0
20191101,SAS,127,GSW,110,0
20191102,NOP,104,OKC,115,0
20191102,BRK,109,DET,113,0
20191102,DEN,91,ORL,87,0
20191102,PHO,114,MEM,105,0
20191102,TOR,105,MIL,115,0
20191102,MIN,131,WAS,109,0
20191102,CHO,93,GSW,87,0
20191102,PHI,129,POR,128,0
20191103,CHI,95,IND,108,0
20191103,HOU,100,MIA,129,0
20191103,SAC,113,NYK,92,0
20191103,LAL,103,SAS,96,0
20191103,DAL,131,CLE,111,0
20191103,UTA,94,LAC,105,0
20191104,DET,99,WAS,115,0
20191104,NOP,125,BRK,135,0
20191104,HOU,107,MEM,100,0
20191104,MIL,134,MIN,106,0
20191104,PHI,109,PHO,114,0
20191104,POR,118,GSW,127,0
20191105,IND,120,CHO,122,0
20191105,BOS,119,CLE,113,0
20191105,SAS,100,ATL,108,0
20191105,LAL,118,CHI,112,0
20191105,ORL,94,OKC,102,0
20191105,MIA,89,DEN,109,0
20191106,NYK,102,DET,122,0
20191106,WAS,106,IND,121,0
20191106,CHI,113,ATL,93,0
20191106,GSW,112,HOU,129,0
20191106,SAC,120,TOR,124,0
20191106,MIN,121,MEM,137,0
20191106,ORL,106,DAL,107,0
20191106,PHI,104,UTA,106,0
20191106,MIL,129,LAC,124,0
20191107,BOS,108,CHO,87,0
20191107,OKC,112,SAS,121,0
20191107,MIA,124,PHO,108,0
20191107,POR,101,LAC,107,0
20191108,DET,106,IND,112,0
20191108,MEM,86,ORL,118,0
20191108,CLE,113,WAS,100,0
20191108,SAC,121,ATL,109,0
20191108,GSW,119,MIN,125,0
20191108,TOR,122,NOP,104,0
20191108,NYK,106,DAL,102,0
20191108,PHI,97,DEN,100,0
20191108,MIL,100,UTA,103,0
20191108,BRK,119,POR,115,0
20191108,MIA,80,LAL,95,0
20191109,BOS,135,SAS,115,0
20191109,NOP,115,CHO,110,0
20191109,HOU,117,CHI,94,0
20191109,DAL,138,MEM,122,0
20191109,GSW,108,OKC,114,0
20191110,DEN,100,MIN,98,0
20191110,IND,109,ORL,102,0
20191110,CHO,106,PHI,114,0
20191110,MIL,121,OKC,119,0
20191110,CLE,108,NYK,87,0
20191110,BRK,112,PHO,138,0
20191110,ATL,113,POR,124,0
20191110,TOR,113,LAL,104,0
20191111,MIN,120,DET,114,0
20191111,DAL,106,BOS,116,0
20191111,MEM,113,SAS,109,0
20191111,HOU,122,NOP,116,0
20191111,UTA,122,GSW,108,0
20191111,TOR,88,LAC,98,0
20191112,OKC,85,IND,111,0
20191112,CLE,97,PHI,98,0
20191112,DET,108,MIA,117,0
20191112,NYK,102,CHI,120,0
20191112,ATL,125,DEN,121,0
20191112,LAL,123,PHO,115,0
20191112,BRK,114,UTA,119,0
20191112,POR,99,SAC,107,0
20191113,MEM,119,CHO,117,0
20191113,PHI,97,ORL,112,0
20191113,WAS,133,BOS,140,0
20191113,LAC,93,HOU,102,0
20191113,SAS,114,MIN,129,0
20191113,GSW,94,LAL,120,0
20191113,TOR,114,POR,106,0
20191114,MIA,108,CLE,97,0
