date,away_abbr,away_pts,home_abbr,home_pts,playoff_game
20091027,BOS,95,CLE,89,0
20091027,WAS,102,DAL,91,0
20091027,HOU,87,POR,96,0
20091027,LAC,92,LAL,99,0
20091028,IND,109,ATL,120,0
20091028,CLE,91,TOR,101,0
20091028,PHI,106,ORL,120,0
20091028,CHA,59,BOS,92,0
20091028,NYK,93,MIA,115,0
20091028,SAC,89,OKC,102,0
20091028,NOH,96,SAS,113,0
20091028,NJN,93,MIN,95,0
20091028,DET,96,MEM,74,0
20091028,PHO,109,LAC,107,0
20091028,HOU,108,GSW,107,0
20091028,UTA,105,DEN,114,0
20091029,SAS,85,CHI,92,0
20091029,DEN,97,POR,94,0
20091030,NYK,100,CHA,102,0
20091030,MIL,86,PHI,99,0
20091030,WAS,89,ATL,100,0
20091030,CHI,90,BOS,118,0
20091030,SAC,92,NOH,97,0
20091030,ORL,95,NJN,85,0
20091030,CLE,104,MIN,87,0
20091030,TOR,107,MEM,115,0
20091030,MIA,96,IND,83,0
20091030,OKC,91,DET,83,0
20091030,LAC,98,UTA,111,0
20091030,GSW,101,PHO,123,0
20091030,DAL,94,LAL,80,0
20091031,NJN,104,WAS,123,0
20091031,CHA,79,CLE,90,0
20091031,PHI,141,NYK,127,0
20091031,POR,107,HOU,111,0
20091031,DET,85,MIL,96,0
20091031,SAC,94,SAS,113,0
20091031,DAL,93,LAC,84,0
20091101,ORL,125,TOR,116,0
20091101,NOH,87,BOS,97,0
20091101,CHI,87,MIA,95,0
20091101,POR,83,OKC,74,0
20091101,MEM,123,DEN,133,0
20091101,MIN,112,PHO,120,0
20091101,ATL,110,LAL,118,0
20091102,NJN,68,CHA,79,0
20091102,NOH,111,NYK,117,0
20091102,HOU,113,UTA,96,0
20091102,MEM,116,SAC,127,0
20091102,MIN,90,LAC,93,0
20091103,WAS,90,CLE,102,0
20091103,DEN,111,IND,93,0
20091103,BOS,105,PHI,74,0
20091103,ORL,80,DET,85,0
20091103,PHO,104,MIA,96,0
20091103,MIL,81,CHI,83,0
20091103,LAL,101,OKC,98,0
20091103,UTA,85,DAL,96,0
20091103,ATL,97,POR,91,0
20091104,PHO,100,ORL,122,0
20091104,DET,99,TOR,110,0
20091104,MIA,93,WAS,89,0
20091104,DEN,122,NJN,94,0
20091104,IND,101,NYK,89,0
20091104,BOS,92,MIN,90,0
20091104,LAL,103,HOU,102,0
20091104,DAL,107,NOH,114,0
20091104,ATL,113,SAC,105,0
20091104,MEM,105,GSW,113,0
20091105,CHI,86,CLE,85,0
20091105,SAS,99,UTA,113,0
