date,away_abbr,away_pts,home_abbr,home_pts,playoff_game
20131029,ORL,87,IND,97,0
20131029,CHI,95,MIA,107,0
20131029,LAC,103,LAL,116,0
20131030,BRK,94,CLE,98,0
20131030,BOS,87,TOR,93,0
20131030,MIA,110,PHI,114,0
20131030,WAS,102,DET,113,0
20131030,MIL,83,NYK,90,0
20131030,IND,95,NOP,90,0
20131030,ORL,115,MIN,120,0
20131030,CHA,83,HOU,96,0
20131030,MEM,94,SAS,101,0
20131030,ATL,109,DAL,118,0
20131030,OKC,101,UTA,98,0
20131030,POR,91,PHO,104,0
20131030,DEN,88,SAC,90,0
20131030,LAL,94,GSW,125,0
20131031,NYK,81,CHI,82,0
20131031,GSW,115,LAC,126,0
20131101,CLE,84,CHA,90,0
20131101,NOP,90,ORL,110,0
20131101,PHI,109,WAS,102,0
20131101,TOR,95,ATL,102,0
20131101,MIL,105,BOS,98,0
20131101,MIA,100,BRK,101,0
20131101,DAL,105,HOU,113,0
20131101,DET,108,MEM,111,0
20131101,OKC,81,MIN,100,0
20131101,POR,113,DEN,98,0
20131101,UTA,84,PHO,87,0
20131101,LAC,110,SAC,101,0
20131101,SAS,91,LAL,85,0
20131102,CLE,74,IND,89,0
20131102,CHI,104,PHI,107,0
20131102,CHA,84,NOP,105,0
20131102,MEM,99,DAL,111,0
20131102,TOR,97,MIL,90,0
20131102,HOU,104,UTA,93,0
20131102,SAS,105,POR,115,0
20131102,SAC,87,GSW,98,0
20131103,BOS,77,DET,87,0
20131103,WAS,93,MIA,103,0
20131103,BRK,86,ORL,107,0
20131103,PHO,96,OKC,103,0
20131103,MIN,109,NYK,100,0
20131103,ATL,103,LAL,105,0
20131104,MIN,92,CLE,93,0
20131104,GSW,110,PHI,90,0
20131104,BOS,88,MEM,95,0
20131104,HOU,118,LAC,137,0
20131105,MIA,104,TOR,95,0
20131105,UTA,88,BRK,104,0
20131105,IND,99,DET,91,0
20131105,CHA,102,NYK,97,0
20131105,PHO,104,NOP,98,0
20131105,LAL,104,DAL,123,0
20131105,SAS,102,DEN,94,0
20131105,HOU,116,POR,101,0
20131105,ATL,105,SAC,100,0
20131106,TOR,90,CHA,92,0
20131106,CHI,80,IND,97,0
20131106,LAC,90,ORL,98,0
20131106,WAS,116,PHI,102,0
20131106,UTA,87,BOS,97,0
20131106,NOP,99,MEM,84,0
20131106,CLE,104,MIL,109,0
20131106,GSW,106,MIN,93,0
20131106,PHO,96,SAS,99,0
20131106,DAL,93,OKC,107,0
20131107,LAC,97,MIA,102,0
20131107,ATL,107,DEN,109,0
20131107,LAL,99,HOU,98,0
20131108,NYK,101,CHA,91,0
20131108,TOR,84,IND,91,0
20131108,BOS,91,ORL,89,0
20131108,CLE,79,PHI,94,0
20131108,BRK,108,WAS,112,0
