season,age,team_abbr,lg,pos,g,gs,mp,fg,fga,fg_pct,threep,threepa,threep_pct,twop,twopa,twop_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,bbref_endpoint,player_name
1996,24.0,CHH,NBA,PG,42,8,14.8,1.8,4.5,.402,0.8,2.0,.398,1.0,2.5,.406,.489,1.1,1.4,.767,0.2,0.8,1.0,2.7,0.4,0.0,1.5,1.9,5.5,/players/g/goldwan01.html,Anthony Goldwire
1997,25.0,CHH,NBA,PG,33,9,17.5,1.9,4.7,.403,1.1,2.5,.439,0.8,2.2,.361,.519,0.9,1.2,.750,0.1,1.1,1.2,2.8,0.6,0.0,1.2,1.8,5.8,/players/g/goldwan01.html,Anthony Goldwire
1997,25.0,DEN,NBA,PG,27,21,22.7,2.6,6.5,.392,1.0,2.6,.394,1.5,3.9,.390,.472,1.1,1.4,.816,0.3,1.4,1.7,4.6,0.5,0.0,1.3,1.7,7.3,/players/g/goldwan01.html,Anthony Goldwire
1998,26.0,DEN,NBA,PG,82,32,27.0,3.3,7.8,.423,0.8,2.0,.384,2.5,5.8,.436,.472,1.8,2.3,.806,0.5,1.3,1.8,3.4,1.0,0.1,1.0,1.8,9.2,/players/g/goldwan01.html,Anthony Goldwire
2001,29.0,DEN,NBA,PG,20,0,10.1,1.5,4.0,.375,0.5,1.7,.265,1.1,2.3,.457,.431,0.7,0.9,.765,0.1,0.6,0.6,1.7,0.5,0.0,0.8,0.7,4.1,/players/g/goldwan01.html,Anthony Goldwire
2003,31.0,SAS,NBA,PG,10,0,5.1,0.5,1.8,.278,0.2,0.8,.250,0.3,1.0,.300,.333,0.0,0.2,.000,0.0,0.3,0.3,0.3,0.3,0.0,0.2,0.5,1.2,/players/g/goldwan01.html,Anthony Goldwire
2003,31.0,WAS,NBA,PG,5,0,6.8,0.8,1.4,.571,0.2,0.2,1.000,0.6,1.2,.500,.643,0.8,1.0,.800,0.0,0.6,0.6,0.2,0.0,0.0,0.8,0.2,2.6,/players/g/goldwan01.html,Anthony Goldwire
2004,32.0,MIN,NBA,PG,5,0,13.2,1.0,2.8,.357,0.4,1.2,.333,0.6,1.6,.375,.429,0.2,0.2,1.000,0.2,1.0,1.2,2.0,0.6,0.0,0.4,1.0,2.6,/players/g/goldwan01.html,Anthony Goldwire
2004,32.0,NJN,NBA,PG,6,0,3.2,0.3,1.3,.250,0.0,0.3,.000,0.3,1.0,.333,.250,0.0,0.0,0,0.0,0.2,0.2,0.2,0.3,0.0,0.2,0.0,0.7,/players/g/goldwan01.html,Anthony Goldwire
2005,33.0,DET,NBA,PG,9,0,6.1,0.4,1.7,.267,0.3,1.0,.333,0.1,0.7,.167,.367,0.8,0.9,.875,0.1,0.8,0.9,0.0,0.0,0.0,0.1,0.6,2.0,/players/g/goldwan01.html,Anthony Goldwire
2005,33.0,MIL,NBA,PG,24,2,20.1,2.2,5.0,.438,1.2,3.0,.408,1.0,2.1,.480,.558,0.8,1.0,.826,0.4,1.8,2.1,3.3,0.6,0.0,0.6,1.1,6.4,/players/g/goldwan01.html,Anthony Goldwire
2006,34.0,LAC,NBA,PG,3,0,7.3,0.3,2.3,.143,0.0,0.7,.000,0.3,1.7,.200,.143,0.0,0.0,0,0.0,0.3,0.3,0.7,0.0,0.0,0.3,0.0,0.7,/players/g/goldwan01.html,Anthony Goldwire
