season,age,team_abbr,lg,pos,g,gs,mp,fg,fga,fg_pct,threep,threepa,threep_pct,twop,twopa,twop_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,bbref_endpoint,player_name
1999,22.0,PHO,NBA,PF,39.0,9.0,13.8,2.2,4.4,0.5,0.2,0.5,0.389,2.0,3.9,0.513,0.521,1.0,1.4,0.7140000000000001,0.7,1.3,1.9,0.5,0.2,0.1,0.5,1.6,5.6,/players/g/garripa01.html,Pat Garrity
1900,23.0,ORL,NBA,SF,82.0,1.0,18.0,3.1,7.1,0.441,1.0,2.4,0.401,2.2,4.7,0.461,0.509,1.0,1.4,0.721,0.5,2.0,2.6,0.7,0.4,0.2,1.0,2.4,8.2,/players/g/garripa01.html,Pat Garrity
2001,24.0,ORL,NBA,SF,76.0,1.0,20.8,2.9,7.6,0.387,1.3,2.9,0.433,1.7,4.6,0.358,0.47100000000000003,1.1,1.3,0.867,0.7,2.1,2.8,0.7,0.5,0.2,0.9,3.2,8.3,/players/g/garripa01.html,Pat Garrity
2002,25.0,ORL,NBA,PF,80.0,43.0,30.1,4.1,9.6,0.426,2.1,5.0,0.42700000000000005,2.0,4.6,0.426,0.537,0.8,0.9,0.836,1.0,3.3,4.2,1.2,0.8,0.4,0.9,2.9,11.1,/players/g/garripa01.html,Pat Garrity
2003,26.0,ORL,NBA,PF,81.0,53.0,31.9,3.9,9.2,0.419,2.0,5.0,0.396,1.9,4.2,0.44799999999999995,0.528,1.0,1.2,0.83,0.9,2.9,3.8,1.5,0.8,0.2,1.0,3.1,10.7,/players/g/garripa01.html,Pat Garrity
2004,27.0,ORL,NBA,PF,2.0,0.0,11.0,0.5,1.5,0.33299999999999996,0.0,0.0,0.0,0.5,1.5,0.33299999999999996,0.33299999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,/players/g/garripa01.html,Pat Garrity
2005,28.0,ORL,NBA,PF,71.0,0.0,13.5,1.7,4.3,0.402,0.7,2.1,0.33299999999999996,1.0,2.2,0.465,0.48200000000000004,0.4,0.5,0.879,0.3,1.5,1.7,0.4,0.3,0.1,0.4,1.5,4.6,/players/g/garripa01.html,Pat Garrity
2006,29.0,ORL,NBA,PF,57.0,0.0,16.5,1.8,4.2,0.41700000000000004,0.9,2.3,0.38799999999999996,0.9,2.0,0.451,0.521,0.5,0.6,0.8109999999999999,0.5,1.4,1.9,0.7,0.2,0.2,0.7,1.9,4.9,/players/g/garripa01.html,Pat Garrity
2007,30.0,ORL,NBA,PF,33.0,0.0,8.4,0.7,2.1,0.314,0.3,1.0,0.344,0.3,1.2,0.289,0.39299999999999996,0.5,0.5,0.889,0.4,0.9,1.3,0.4,0.2,0.0,0.4,1.1,2.2,/players/g/garripa01.html,Pat Garrity
2008,31.0,ORL,NBA,PF,31.0,0.0,9.2,0.9,2.6,0.33799999999999997,0.3,1.2,0.21600000000000003,0.6,1.4,0.442,0.38799999999999996,0.1,0.2,0.8,0.3,1.1,1.4,0.4,0.2,0.0,0.5,1.1,2.1,/players/g/garripa01.html,Pat Garrity
