season,age,team_abbr,lg,pos,g,gs,mp,fg,fga,fg_pct,threep,threepa,threep_pct,twop,twopa,twop_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,bbref_endpoint,player_name
1999,21.0,BOS,NBA,SF,48.0,47.0,34.0,5.9,13.5,0.439,1.8,4.3,0.41200000000000003,4.2,9.2,0.451,0.504,2.9,4.1,0.713,2.4,4.0,6.4,2.4,1.7,1.0,2.4,2.9,16.5,/players/p/piercpa01.html,Paul Pierce
1900,22.0,BOS,NBA,SF,73.0,72.0,35.4,6.7,15.1,0.442,1.3,3.8,0.34299999999999997,5.3,11.2,0.47600000000000003,0.486,4.9,6.2,0.7979999999999999,1.1,4.3,5.4,3.0,2.1,0.8,2.4,3.2,19.5,/players/p/piercpa01.html,Paul Pierce
2001,23.0,BOS,NBA,SF,82.0,82.0,38.0,8.4,18.5,0.45399999999999996,1.8,4.7,0.38299999999999995,6.6,13.8,0.478,0.503,6.7,9.0,0.745,1.1,5.2,6.4,3.1,1.7,0.8,3.2,3.1,25.3,/players/p/piercpa01.html,Paul Pierce
2002,24.0,BOS,NBA,SG,82.0,82.0,40.3,8.6,19.5,0.442,2.6,6.3,0.40399999999999997,6.1,13.1,0.461,0.508,6.3,7.8,0.809,1.0,5.9,6.9,3.2,1.9,1.0,2.9,2.9,26.1,/players/p/piercpa01.html,Paul Pierce
2003,25.0,BOS,NBA,SG,79.0,79.0,39.2,8.4,20.2,0.41600000000000004,1.5,4.9,0.302,6.9,15.2,0.45399999999999996,0.45399999999999996,7.6,9.5,0.802,1.3,6.0,7.3,4.4,1.8,0.8,3.6,2.9,25.9,/players/p/piercpa01.html,Paul Pierce
2004,26.0,BOS,NBA,SG,80.0,80.0,38.7,7.5,18.7,0.402,1.4,4.8,0.299,6.1,13.9,0.43799999999999994,0.441,6.5,7.9,0.8190000000000001,0.9,5.7,6.5,5.1,1.6,0.7,3.8,2.9,23.0,/players/p/piercpa01.html,Paul Pierce
2005,27.0,BOS,NBA,SF,82.0,82.0,36.1,6.8,14.9,0.455,1.3,3.6,0.37,5.5,11.4,0.48100000000000004,0.499,6.7,8.1,0.8220000000000001,1.0,5.6,6.6,4.2,1.6,0.5,2.8,3.1,21.6,/players/p/piercpa01.html,Paul Pierce
2006,28.0,BOS,NBA,SF,79.0,79.0,39.0,8.7,18.5,0.47100000000000003,1.4,4.0,0.354,7.3,14.5,0.503,0.509,7.9,10.3,0.772,1.0,5.7,6.7,4.7,1.4,0.4,3.5,2.8,26.8,/players/p/piercpa01.html,Paul Pierce
2007,29.0,BOS,NBA,SG,47.0,46.0,37.0,7.9,18.1,0.439,2.3,5.9,0.389,5.7,12.2,0.46299999999999997,0.502,6.8,8.6,0.7959999999999999,0.8,5.1,5.9,4.1,1.0,0.3,3.2,2.6,25.0,/players/p/piercpa01.html,Paul Pierce
2008,30.0,BOS,NBA,SF,80.0,80.0,35.9,6.4,13.7,0.46399999999999997,1.8,4.6,0.392,4.6,9.2,0.499,0.529,5.1,6.1,0.843,0.7,4.5,5.1,4.5,1.3,0.5,2.8,2.5,19.6,/players/p/piercpa01.html,Paul Pierce
2009,31.0,BOS,NBA,SF,81.0,81.0,37.5,6.7,14.6,0.457,1.5,3.8,0.391,5.2,10.8,0.48,0.508,5.7,6.8,0.83,0.7,5.0,5.6,3.6,1.0,0.3,2.8,2.7,20.5,/players/p/piercpa01.html,Paul Pierce
2010,32.0,BOS,NBA,SF,71.0,71.0,34.0,5.8,12.2,0.47200000000000003,1.5,3.7,0.414,4.2,8.5,0.49700000000000005,0.535,5.2,6.1,0.852,0.5,3.8,4.4,3.1,1.2,0.4,2.3,2.8,18.3,/players/p/piercpa01.html,Paul Pierce
2011,33.0,BOS,NBA,SF,80.0,80.0,34.7,6.3,12.8,0.49700000000000005,1.4,3.7,0.374,5.0,9.1,0.547,0.551,4.8,5.6,0.86,0.4,5.0,5.4,3.3,1.0,0.6,2.1,2.9,18.9,/players/p/piercpa01.html,Paul Pierce
2012,34.0,BOS,NBA,SF,61.0,61.0,34.0,6.5,14.6,0.44299999999999995,1.6,4.5,0.366,4.8,10.1,0.47600000000000003,0.499,4.8,5.6,0.852,0.6,4.6,5.2,4.5,1.1,0.4,2.8,2.4,19.4,/players/p/piercpa01.html,Paul Pierce
2013,35.0,BOS,NBA,SF,77.0,77.0,33.4,6.2,14.2,0.436,1.9,5.0,0.38,4.3,9.2,0.466,0.502,4.3,5.5,0.787,0.6,5.7,6.3,4.8,1.1,0.4,2.8,2.7,18.6,/players/p/piercpa01.html,Paul Pierce
2014,36.0,BRK,NBA,SF,75.0,68.0,28.0,4.3,9.5,0.451,1.5,4.0,0.373,2.8,5.5,0.507,0.529,3.4,4.1,0.826,0.3,4.3,4.6,2.4,1.1,0.4,2.0,2.5,13.5,/players/p/piercpa01.html,Paul Pierce
2015,37.0,WAS,NBA,SF,73.0,73.0,26.2,4.0,9.0,0.447,1.6,4.2,0.389,2.4,4.8,0.496,0.537,2.2,2.9,0.7809999999999999,0.6,3.4,4.0,2.0,0.6,0.3,1.3,2.2,11.9,/players/p/piercpa01.html,Paul Pierce
2016,38.0,LAC,NBA,SF,68.0,38.0,18.1,2.1,5.8,0.363,1.1,3.6,0.31,1.0,2.3,0.445,0.457,0.8,1.0,0.818,0.2,2.6,2.7,1.0,0.5,0.3,0.9,1.9,6.1,/players/p/piercpa01.html,Paul Pierce
2017,39.0,LAC,NBA,SF,25.0,7.0,11.1,1.1,2.8,0.4,0.6,1.7,0.349,0.5,1.1,0.48100000000000004,0.507,0.4,0.5,0.769,0.0,1.9,1.9,0.4,0.2,0.2,0.6,1.6,3.2,/players/p/piercpa01.html,Paul Pierce
