season,age,team_abbr,lg,pos,g,gs,mp,fg,fga,fg_pct,threep,threepa,threep_pct,twop,twopa,twop_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,bbref_endpoint,player_name
2011,21.0,HOU,NBA,PF,52.0,6.0,16.7,2.9,5.1,0.5579999999999999,0.0,0.0,0.0,2.9,5.1,0.562,0.5579999999999999,0.6,0.8,0.7140000000000001,1.7,2.2,3.8,0.8,0.3,0.7,0.6,1.5,6.3,/players/p/pattepa01.html,Patrick Patterson
2012,22.0,HOU,NBA,PF,64.0,1.0,23.2,3.5,8.0,0.44,0.0,0.0,0.0,3.5,7.9,0.44299999999999995,0.44,0.6,0.9,0.7020000000000001,1.8,2.7,4.5,0.8,0.4,0.6,0.8,1.8,7.7,/players/p/pattepa01.html,Patrick Patterson
2013,23.0,HOU,NBA,PF,47.0,38.0,25.9,5.0,9.7,0.519,0.7,2.0,0.365,4.3,7.6,0.56,0.557,0.8,1.0,0.755,1.6,3.1,4.7,1.1,0.4,0.6,0.9,1.9,11.6,/players/p/pattepa01.html,Patrick Patterson
2013,23.0,SAC,NBA,PF,24.0,3.0,23.2,3.5,7.0,0.494,0.7,1.5,0.444,2.8,5.5,0.508,0.542,0.5,0.6,0.7859999999999999,1.7,3.2,4.8,1.3,0.5,0.5,0.8,2.0,8.0,/players/p/pattepa01.html,Patrick Patterson
2014,24.0,SAC,NBA,PF,17.0,6.0,24.4,2.9,7.2,0.41,0.5,2.3,0.231,2.4,4.9,0.494,0.447,0.5,0.9,0.563,2.0,3.8,5.8,0.9,0.8,0.2,0.9,2.3,6.9,/players/p/pattepa01.html,Patrick Patterson
2014,24.0,TOR,NBA,PF,48.0,7.0,23.3,3.6,7.6,0.47700000000000004,1.0,2.3,0.41100000000000003,2.7,5.3,0.506,0.54,0.9,1.1,0.745,1.7,3.3,5.1,1.3,0.9,0.7,1.0,2.5,9.1,/players/p/pattepa01.html,Patrick Patterson
2015,25.0,TOR,NBA,PF,81.0,4.0,26.6,3.0,6.6,0.449,1.3,3.5,0.371,1.7,3.1,0.536,0.547,0.8,1.0,0.7879999999999999,1.6,3.8,5.3,1.9,0.7,0.5,0.7,1.8,8.0,/players/p/pattepa01.html,Patrick Patterson
2016,26.0,TOR,NBA,PF,79.0,0.0,25.6,2.6,6.2,0.414,1.3,3.7,0.36200000000000004,1.2,2.5,0.49,0.521,0.4,0.4,0.853,1.0,3.4,4.3,1.2,0.7,0.4,0.8,1.6,6.9,/players/p/pattepa01.html,Patrick Patterson
2017,27.0,TOR,NBA,PF,65.0,8.0,24.6,2.4,5.9,0.401,1.4,3.9,0.37200000000000005,0.9,2.0,0.45799999999999996,0.523,0.7,0.9,0.7170000000000001,1.0,3.6,4.5,1.2,0.6,0.4,0.6,1.8,6.8,/players/p/pattepa01.html,Patrick Patterson
2018,28.0,OKC,NBA,PF,82.0,3.0,15.5,1.3,3.2,0.39799999999999996,0.8,2.1,0.386,0.5,1.2,0.42100000000000004,0.523,0.5,0.6,0.87,0.4,2.0,2.4,0.7,0.6,0.3,0.4,1.1,3.9,/players/p/pattepa01.html,Patrick Patterson
2019,29.0,OKC,NBA,PF,63.0,5.0,13.7,1.3,3.5,0.374,0.7,2.2,0.336,0.6,1.3,0.439,0.479,0.3,0.5,0.633,0.7,1.7,2.3,0.5,0.3,0.2,0.3,0.7,3.6,/players/p/pattepa01.html,Patrick Patterson
2020,30.0,LAC,NBA,PF,59.0,18.0,13.2,1.6,3.9,0.408,1.1,2.9,0.39,0.5,1.0,0.45899999999999996,0.552,0.6,0.7,0.8140000000000001,0.6,2.0,2.6,0.7,0.1,0.1,0.4,0.9,4.9,/players/p/pattepa01.html,Patrick Patterson
2021,31.0,LAC,NBA,PF,38.0,5.0,15.3,1.9,4.3,0.436,1.1,2.9,0.35700000000000004,0.8,1.4,0.604,0.5579999999999999,0.3,0.4,0.765,0.5,1.5,2.0,0.8,0.4,0.2,0.3,1.2,5.2,/players/p/pattepa01.html,Patrick Patterson
