season,age,team_abbr,lg,pos,g,gs,mp,fg,fga,fg_pct,threep,threepa,threep_pct,twop,twopa,twop_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,bbref_endpoint,player_name
2014,21.0,MIN,NBA,SG,37.0,0.0,7.8,1.5,3.4,0.46,0.1,0.3,0.273,1.5,3.1,0.478,0.472,0.7,1.1,0.65,0.6,0.8,1.4,0.2,0.2,0.0,0.4,0.6,3.9,/players/m/muhamsh01.html,Shabazz Muhammad
2015,22.0,MIN,NBA,SG,38.0,13.0,22.8,5.1,10.4,0.489,0.5,1.3,0.392,4.6,9.1,0.503,0.514,2.7,3.8,0.717,1.7,2.4,4.1,1.2,0.5,0.2,0.9,1.3,13.5,/players/m/muhamsh01.html,Shabazz Muhammad
2016,23.0,MIN,NBA,SF,82.0,0.0,20.5,3.9,8.3,0.465,0.5,1.9,0.289,3.3,6.5,0.516,0.498,2.3,3.0,0.764,1.2,2.0,3.3,0.6,0.3,0.1,0.9,1.1,10.5,/players/m/muhamsh01.html,Shabazz Muhammad
2017,24.0,MIN,NBA,SF,78.0,1.0,19.4,3.7,7.7,0.482,0.6,1.9,0.338,3.1,5.8,0.528,0.523,1.9,2.4,0.774,1.1,1.7,2.8,0.4,0.3,0.1,0.7,1.1,9.9,/players/m/muhamsh01.html,Shabazz Muhammad
2018,25.0,MIN,NBA,SF,32.0,2.0,9.4,1.5,3.8,0.388,0.1,0.6,0.211,1.3,3.2,0.422,0.405,0.7,1.0,0.71,0.5,0.9,1.4,0.2,0.2,0.1,0.2,0.7,3.8,/players/m/muhamsh01.html,Shabazz Muhammad
2018,25.0,MIL,NBA,SG,11.0,0.0,10.6,3.4,6.1,0.552,0.3,0.7,0.375,3.1,5.4,0.576,0.575,1.5,1.7,0.895,0.7,2.1,2.8,0.6,0.4,0.1,0.1,0.6,8.5,/players/m/muhamsh01.html,Shabazz Muhammad
