season,age,team_abbr,lg,pos,g,gs,mp,fg,fga,fg_pct,threep,threepa,threep_pct,twop,twopa,twop_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,bbref_endpoint,player_name
2011,20.0,IND,NBA,SG,12.0,0.0,9.6,1.1,3.3,0.33299999999999996,0.0,0.4,0.0,1.1,2.8,0.382,0.33299999999999996,0.9,1.2,0.7859999999999999,0.1,1.4,1.5,1.8,0.3,0.0,1.3,1.2,3.1,/players/s/stephla01.html,Lance Stephenson
2012,21.0,IND,NBA,SG,42.0,1.0,10.5,1.1,3.0,0.376,0.1,0.7,0.133,1.0,2.3,0.45299999999999996,0.392,0.2,0.4,0.47100000000000003,0.3,1.0,1.3,1.1,0.5,0.1,0.9,0.7,2.5,/players/s/stephla01.html,Lance Stephenson
2013,22.0,IND,NBA,SG,78.0,72.0,29.2,3.5,7.7,0.46,0.8,2.4,0.33,2.7,5.3,0.52,0.512,1.0,1.5,0.652,0.6,3.3,3.9,2.9,1.0,0.2,1.4,2.1,8.8,/players/s/stephla01.html,Lance Stephenson
2014,23.0,IND,NBA,SG,78.0,78.0,35.3,5.5,11.2,0.491,1.1,3.1,0.35200000000000004,4.4,8.0,0.545,0.54,1.8,2.5,0.711,1.2,5.9,7.2,4.6,0.7,0.1,2.7,2.5,13.8,/players/s/stephla01.html,Lance Stephenson
2015,24.0,CHO,NBA,SG,61.0,25.0,25.8,3.4,9.0,0.376,0.3,1.7,0.171,3.1,7.3,0.425,0.39299999999999996,1.1,1.8,0.627,0.6,3.9,4.5,3.9,0.6,0.1,2.1,2.2,8.2,/players/s/stephla01.html,Lance Stephenson
2016,25.0,LAC,NBA,SF,43.0,10.0,15.8,1.9,3.9,0.494,0.4,1.1,0.40399999999999997,1.5,2.8,0.529,0.551,0.5,0.7,0.7,0.4,2.1,2.5,1.4,0.6,0.1,1.1,1.8,4.7,/players/s/stephla01.html,Lance Stephenson
2016,25.0,MEM,NBA,SF,26.0,3.0,26.6,5.6,11.8,0.474,0.4,1.2,0.355,5.2,10.7,0.48700000000000004,0.49200000000000005,2.5,3.1,0.815,0.8,3.6,4.4,2.8,0.7,0.2,1.8,2.2,14.2,/players/s/stephla01.html,Lance Stephenson
2017,26.0,NOP,NBA,SG,6.0,0.0,27.0,4.3,9.2,0.473,0.2,1.7,0.1,4.2,7.5,0.556,0.48200000000000004,0.8,1.3,0.625,0.5,2.5,3.0,4.8,0.3,0.2,1.8,3.0,9.7,/players/s/stephla01.html,Lance Stephenson
2017,26.0,MIN,NBA,SG,6.0,0.0,11.2,1.7,3.5,0.47600000000000003,0.0,0.3,0.0,1.7,3.2,0.526,0.47600000000000003,0.2,0.3,0.5,0.0,1.7,1.7,0.8,0.0,0.0,0.7,0.3,3.5,/players/s/stephla01.html,Lance Stephenson
2017,26.0,IND,NBA,SG,6.0,0.0,22.0,3.0,7.3,0.409,0.8,1.3,0.625,2.2,6.0,0.361,0.466,0.3,0.5,0.667,0.2,3.8,4.0,4.2,0.5,0.3,1.8,2.0,7.2,/players/s/stephla01.html,Lance Stephenson
2018,27.0,IND,NBA,SG,82.0,7.0,22.6,3.7,8.6,0.42700000000000005,0.8,2.8,0.289,2.9,5.8,0.495,0.475,1.0,1.5,0.6609999999999999,0.8,4.4,5.2,2.9,0.6,0.2,1.6,2.2,9.2,/players/s/stephla01.html,Lance Stephenson
2019,28.0,LAL,NBA,SG,68.0,3.0,16.5,2.7,6.4,0.426,1.1,2.9,0.371,1.6,3.5,0.47200000000000003,0.51,0.7,1.1,0.685,0.5,2.7,3.2,2.1,0.6,0.1,1.3,1.6,7.2,/players/s/stephla01.html,Lance Stephenson
