season,age,team_abbr,lg,pos,g,gs,mp,fg,fga,fg_pct,threep,threepa,threep_pct,twop,twopa,twop_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,bbref_endpoint,player_name
1996,21.0,PHI,NBA,SG,72.0,71.0,37.5,6.3,15.2,0.414,1.3,4.1,0.318,5.0,11.1,0.449,0.457,5.4,7.2,0.747,1.3,2.4,3.7,3.9,1.1,1.1,3.5,2.5,19.2,/players/s/stackje01.html,Jerry Stackhouse
1997,22.0,PHI,NBA,SG,81.0,81.0,39.1,6.6,16.1,0.40700000000000003,1.3,4.2,0.298,5.3,11.9,0.446,0.446,6.3,8.2,0.7659999999999999,1.9,2.2,4.2,3.1,1.1,0.8,3.9,2.7,20.7,/players/s/stackje01.html,Jerry Stackhouse
1998,23.0,PHI,NBA,SF,22.0,22.0,34.0,5.8,12.9,0.452,0.7,2.1,0.348,5.1,10.8,0.473,0.48100000000000004,3.7,4.6,0.802,1.3,2.2,3.5,3.0,1.4,1.0,3.4,2.5,16.0,/players/s/stackje01.html,Jerry Stackhouse
1998,23.0,DET,NBA,SG,57.0,15.0,31.5,5.2,12.1,0.428,0.5,2.6,0.20800000000000002,4.6,9.5,0.488,0.45,4.8,6.1,0.782,1.4,2.0,3.3,3.1,1.0,0.7,2.6,2.1,15.7,/players/s/stackje01.html,Jerry Stackhouse
1999,24.0,DET,NBA,SG,42.0,9.0,28.3,4.3,11.6,0.371,0.8,3.0,0.278,3.5,8.6,0.40299999999999997,0.40700000000000003,5.0,5.9,0.85,0.6,1.9,2.5,2.8,0.8,0.5,2.9,1.9,14.5,/players/s/stackje01.html,Jerry Stackhouse
1900,25.0,DET,NBA,SG,82.0,82.0,38.4,7.5,17.6,0.428,1.0,3.5,0.28800000000000003,6.5,14.1,0.462,0.456,7.5,9.2,0.815,1.4,2.4,3.8,4.5,1.3,0.4,3.8,2.3,23.6,/players/s/stackje01.html,Jerry Stackhouse
2001,26.0,DET,NBA,SG,80.0,80.0,40.2,9.7,24.1,0.402,2.1,5.9,0.35100000000000003,7.6,18.2,0.418,0.445,8.3,10.1,0.8220000000000001,1.2,2.7,3.9,5.1,1.2,0.7,4.1,2.0,29.8,/players/s/stackje01.html,Jerry Stackhouse
2002,27.0,DET,NBA,SF,76.0,76.0,35.3,6.9,17.4,0.397,1.1,3.9,0.287,5.8,13.4,0.43,0.43,6.5,7.6,0.858,1.0,3.1,4.1,5.3,1.0,0.5,3.5,2.1,21.4,/players/s/stackje01.html,Jerry Stackhouse
2003,28.0,WAS,NBA,SG,70.0,70.0,39.2,7.0,17.2,0.409,1.0,3.5,0.29,6.0,13.7,0.439,0.43799999999999994,6.5,7.4,0.878,0.9,2.8,3.7,4.5,0.9,0.4,2.8,1.9,21.5,/players/s/stackje01.html,Jerry Stackhouse
2004,29.0,WAS,NBA,SF,26.0,17.0,29.8,4.9,12.3,0.39899999999999997,0.9,2.5,0.354,4.0,9.8,0.41,0.435,3.2,4.0,0.8059999999999999,0.6,3.0,3.6,4.0,0.9,0.1,3.4,1.9,13.9,/players/s/stackje01.html,Jerry Stackhouse
2005,30.0,DAL,NBA,SG,56.0,7.0,28.9,4.9,11.8,0.414,0.6,2.1,0.267,4.3,9.7,0.446,0.43799999999999994,4.5,5.3,0.8490000000000001,0.7,2.6,3.3,2.3,0.9,0.2,1.9,1.9,14.9,/players/s/stackje01.html,Jerry Stackhouse
2006,31.0,DAL,NBA,SG,55.0,11.0,27.7,4.4,11.0,0.401,0.7,2.4,0.27699999999999997,3.7,8.6,0.436,0.431,3.5,4.0,0.882,0.6,2.2,2.8,2.9,0.7,0.2,2.2,1.7,13.0,/players/s/stackje01.html,Jerry Stackhouse
2007,32.0,DAL,NBA,SF,67.0,8.0,24.1,4.2,9.8,0.428,0.9,2.4,0.38299999999999995,3.3,7.3,0.44299999999999995,0.47600000000000003,2.7,3.2,0.847,0.6,1.6,2.2,2.8,0.8,0.1,1.7,1.2,12.0,/players/s/stackje01.html,Jerry Stackhouse
2008,33.0,DAL,NBA,SG,58.0,13.0,24.3,3.7,9.1,0.405,1.0,3.2,0.326,2.6,5.9,0.447,0.462,2.3,2.6,0.892,0.6,1.7,2.3,2.5,0.5,0.2,1.5,1.4,10.7,/players/s/stackje01.html,Jerry Stackhouse
2009,34.0,DAL,NBA,SG,10.0,1.0,16.2,1.6,6.0,0.267,0.3,1.9,0.158,1.3,4.1,0.317,0.292,0.7,0.7,1.0,0.5,1.2,1.7,1.2,0.4,0.1,0.9,0.6,4.2,/players/s/stackje01.html,Jerry Stackhouse
2010,35.0,MIL,NBA,SG,42.0,0.0,20.4,3.1,7.5,0.408,1.1,3.1,0.34600000000000003,2.0,4.4,0.452,0.479,1.3,1.6,0.797,0.5,1.9,2.4,1.7,0.5,0.2,1.6,1.3,8.5,/players/s/stackje01.html,Jerry Stackhouse
2011,36.0,MIA,NBA,SG,7.0,1.0,7.1,0.4,1.7,0.25,0.1,0.6,0.25,0.3,1.1,0.25,0.292,0.7,1.0,0.7140000000000001,0.1,0.9,1.0,0.4,0.0,0.3,0.3,0.4,1.7,/players/s/stackje01.html,Jerry Stackhouse
2012,37.0,ATL,NBA,SF,30.0,0.0,9.1,1.2,3.3,0.37,0.4,1.3,0.342,0.8,2.1,0.387,0.435,0.7,0.8,0.9129999999999999,0.2,0.6,0.8,0.5,0.3,0.1,0.4,0.4,3.6,/players/s/stackje01.html,Jerry Stackhouse
2013,38.0,BRK,NBA,SF,37.0,0.0,14.7,1.8,4.6,0.384,0.8,2.4,0.337,1.0,2.2,0.434,0.47100000000000003,0.5,0.6,0.87,0.1,0.8,0.9,0.9,0.2,0.1,0.6,0.8,4.9,/players/s/stackje01.html,Jerry Stackhouse
