trb_pct,blk_pct,threep_pct,fg_pct,ast_pct,team_abbr,ts_pct,orb_pct,sp,orb,threepar,efg_pct,stl,pm,blk,fga,drb_pct,tov_pct,fta,player_name,usg_pct,pts,date,bpm,drtg,ft_pct,ftr,drb,ast,pf,stl_pct,ortg,fg,ft,trb,inactive,threep,threepa,tov,starter
11.7,0.0,.125,.474,18.0,MIA,.500,5.6,2403.0,2,.421,.500,1,+10,0,19,18.4,9.5,0,Kelly Olynyk,24.0,19,20180203,-3.8,120,0,.000,6,5,1,1.3,102,9,0,8,0,1,8,2,1
1.6,2.3,.500,.615,23.6,MIA,.731,0.0,2187.0,0,.462,.731,3,-2,1,13,3.4,13.3,0,Josh Richardson,18.8,19,20180203,7.1,116,0,.000,1,6,2,4.2,129,8,0,1,0,3,6,2,1
3.3,2.4,.667,.565,31.3,MIA,.678,0.0,2104.0,0,.261,.652,2,-3,1,23,7.0,0.0,3,Goran Dragić,31.7,33,20180203,14.3,118,1.000,.130,2,6,2,2.9,139,13,3,2,0,4,6,0,1
14.5,3.4,.000,.000,13.5,MIA,.000,0.0,1453.0,0,.167,.000,1,-6,1,6,30.5,25.0,0,Justise Winslow,15.1,0,20180203,-14.4,112,0,.000,6,3,1,2.1,25,0,0,6,0,0,1,2,1
12.4,3.5,0,.400,0.0,MIA,.340,4.7,1417.0,1,.000,.400,0,-11,1,5,20.8,0.0,2,Bam Adebayo,11.4,4,20180203,-12.2,120,.000,.400,4,0,2,0.0,77,2,0,5,0,0,0,0,1
9.8,0.0,.286,.444,4.3,MIA,.583,3.7,1790.0,1,.778,.556,2,+2,0,9,16.5,0.0,1,Wayne Ellington,14.5,11,20180203,-2.0,116,1.000,.111,4,1,3,3.4,121,4,1,5,0,2,7,0,0
10.2,0.0,.500,.583,36.1,MIA,.723,11.6,1729.0,3,.500,.708,2,-5,0,12,8.5,19.4,1,James Johnson,24.5,18,20180203,10.0,118,1.000,.083,2,7,2,3.5,130,7,1,5,0,3,6,3,0
2.7,0.0,.500,.250,10.5,MIA,.375,0.0,1317.0,0,.500,.375,2,-5,0,4,5.6,33.3,0,Tyler Johnson,12.5,3,20180203,-8.3,116,0,.000,1,2,1,4.6,64,1,0,1,0,1,2,2,0
0,0,0,0,0,MIA,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Udonis Haslem,0,0,20180203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,MIA,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Jordan Mickey,0,0,20180203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
