threepar,trb,trb_pct,date,team_abbr,orb_pct,ft,drb_pct,blk,efg_pct,bpm,ast,tov,blk_pct,fta,pf,drtg,ftr,sp,tov_pct,fg,threep,orb,stl_pct,ast_pct,ortg,ft_pct,fg_pct,threep_pct,pm,ts_pct,inactive,stl,usg_pct,pts,fga,threepa,player_name,starter,drb
.235,9,12.6,20101115,MEM,6.8,0,21.9,2,.265,-2.4,3,3,5.1,0,1,100,.000,2391.0,15.0,4,1,3,1.4,14.9,60,0,.235,.250,-10,.265,0,1,22.6,9,17,4,Rudy Gay,1,6
.000,9,13.4,20101115,MEM,9.7,1,19.4,1,.267,-4.9,2,2,2.7,4,2,102,.267,2244.0,10.7,4,0,4,1.5,10.8,64,.250,.267,0,-13,.268,0,1,22.5,9,15,0,Zach Randolph,1,5
.182,3,4.7,20101115,MEM,2.5,0,8.2,0,.500,3.1,8,2,0.0,0,3,106,.000,2138.0,15.4,5,1,1,1.5,48.4,104,0,.455,.500,-3,.500,0,1,16.4,11,11,2,Mike Conley,1,2
.556,3,5.8,20101115,MEM,3.1,2,10.1,0,.500,1.9,1,1,0.0,3,3,105,.333,1729.0,8.8,4,1,1,1.9,7.5,105,.667,.444,.200,-3,.533,0,1,17.7,11,9,5,O.J. Mayo,1,2
.000,8,15.6,20101115,MEM,12.7,6,20.4,0,.500,3.9,2,3,0.0,8,5,102,1.000,1712.0,20.7,4,0,4,1.9,15.1,108,.750,.500,0,-4,.608,0,1,22.9,14,8,0,Marc Gasol,1,4
.000,4,12.1,20101115,MEM,0.0,1,31.4,1,.429,-0.7,1,1,5.5,2,3,100,.286,1111.0,11.3,3,0,0,0.0,12.2,85,.500,.429,0,-11,.444,0,0,21.6,7,7,0,Darrell Arthur,0,4
.333,0,0.0,20101115,MEM,0.0,0,0.0,0,.333,-9.6,0,0,0.0,1,2,111,.333,917.0,0.0,1,0,0,0.0,0.0,63,.000,.333,.000,-11,.291,0,0,10.1,2,3,1,Xavier Henry,0,0
.667,0,0.0,20101115,MEM,0.0,0,0.0,0,.333,-26.6,0,4,0.0,0,1,112,.000,742.0,57.1,1,0,0,0.0,0.0,26,0,.333,.000,-14,.333,0,0,25.4,2,3,2,Greivis Vásquez,0,0
.000,1,4.8,20101115,MEM,0.0,0,12.6,0,.000,-10.9,0,0,0.0,0,5,97,.000,693.0,0.0,0,0,0,4.7,0.0,0,0,.000,0,-6,.000,0,1,3.9,0,1,0,Hasheem Thabeet,0,1
.000,2,11.6,20101115,MEM,18.8,1,0.0,0,.600,27.6,0,2,0.0,2,2,61,.400,579.0,25.4,3,0,2,22.5,0.0,87,.500,.600,0,-8,.595,0,4,36.7,7,5,0,Tony Allen,0,0
.000,0,0.0,20101115,MEM,0.0,0,0.0,0,.000,-19.3,0,0,0.0,0,0,112,.000,144.0,0.0,0,0,0,0.0,0.0,0,0,.000,0,-2,.000,0,0,18.7,0,1,0,Sam Young,0,0
0,0,0,20101115,MEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Acie Law,0,0
.385,6,8.6,20101115,ORL,3.7,2,11.6,1,.269,-1.4,4,2,1.9,2,3,84,.154,2343.0,12.6,3,1,1,1.4,20.2,80,1.000,.231,.200,+14,.324,0,1,19.9,9,13,5,Rashard Lewis,1,5
.000,14,20.1,20101115,ORL,7.5,8,28.0,2,.385,0.1,0,4,3.7,11,4,72,.846,2331.0,18.3,5,0,2,2.8,0.0,92,.727,.385,0,+9,.504,0,2,27.5,18,13,0,Dwight Howard,1,12
.286,9,15.9,20101115,ORL,4.6,4,22.9,0,.500,3.9,4,5,0.0,4,3,72,.571,1900.0,36.3,3,1,1,5.1,25.9,95,1.000,.429,.500,+10,.628,0,3,21.3,11,7,2,Jameer Nelson,1,8
.500,2,3.9,20101115,ORL,0.0,4,6.3,0,.938,11.8,1,2,0.0,5,5,86,.625,1725.0,16.4,6,3,0,1.9,9.3,152,.800,.750,.750,+12,.931,0,1,20.8,19,8,4,Vince Carter,1,2
.143,5,13.4,20101115,ORL,13.9,0,13.0,0,.571,-0.5,0,2,0.0,0,0,88,.000,1253.0,22.2,4,0,2,0.0,0.0,96,0,.571,.000,+5,.571,0,0,21.1,8,7,1,Quentin Richardson,1,3
.000,3,7.5,20101115,ORL,0.0,6,12.2,0,.333,4.4,1,0,0.0,6,1,88,1.000,1334.0,0.0,2,0,0,0.0,9.1,136,1.000,.333,0,+16,.579,0,0,19.0,10,6,0,Brandon Bass,0,3
.000,4,10.3,20101115,ORL,13.5,2,8.4,2,.750,5.6,1,1,6.7,4,4,84,1.000,1297.0,14.8,3,0,2,0.0,10.4,130,.500,.750,0,+8,.694,0,0,15.3,8,4,0,Marcin Gortat,0,2
.833,4,10.8,20101115,ORL,7.1,1,13.2,1,.417,2.2,0,2,3.5,2,2,74,.333,1237.0,22.5,2,1,1,5.3,0.0,76,.500,.333,.200,+4,.436,0,2,21.1,6,6,5,Mickaël Piétrus,0,3
0,0,0.0,20101115,ORL,0.0,0,0.0,0,0,0.1,1,1,0.0,0,0,87,0,980.0,100.0,0,0,0,3.3,10.5,41,0,0,0,+7,0,0,1,3.0,0,0,0,Chris Duhon,0,0
0,0,0,20101115,ORL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Malik Allen,0,0
0,0,0,20101115,ORL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ryan Anderson,0,0
0,0,0,20101115,ORL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jason Williams,0,0
0,0,0,20101115,MEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,DeMarre Carroll,0,0
