trb_pct,orb_pct,usg_pct,fg_pct,pf,ast,pm,efg_pct,pts,trb,team_abbr,ts_pct,orb,fga,tov_pct,drtg,tov,ft,inactive,ortg,starter,ftr,blk_pct,player_name,drb_pct,threep_pct,bpm,threepar,threepa,date,fg,ft_pct,fta,drb,threep,ast_pct,stl,stl_pct,blk,sp
9.0,6.4,16.4,.300,1,0,+6,.350,11,6,BRK,.468,2,10,7.8,101,1,4,0,102,1,.400,0.0,DeMarre Carroll,11.1,.200,0.2,.500,5,20190413,3,1.000,4,4,1,0.0,3,4.3,0,2032.0
5.1,0.0,13.2,.714,2,0,-15,.929,13,3,BRK,.929,0,7,22.2,110,2,0,0,132,1,.000,0.0,Joe Harris,9.5,.750,1.3,.571,4,20190413,5,0,0,3,3,0.0,0,0.0,0,1783.0
5.2,0.0,46.4,.400,2,4,-10,.440,26,3,BRK,.478,0,25,12.8,106,4,4,0,93,1,.200,0.0,D'Angelo Russell,9.7,.333,-1.8,.240,6,20190413,10,.800,5,3,2,30.5,1,1.7,0,1752.0
12.0,0.0,3.5,0,2,0,-2,0,0,3,BRK,0,0,0,100.0,96,1,0,0,0,1,0,0.0,Rodions Kurucs,22.4,0,-5.2,0,0,20190413,0,0,0,3,0,0.0,1,3.9,0,755.0
26.2,33.9,22.5,.250,4,1,-8,.250,2,5,BRK,.250,3,4,20.0,100,1,0,0,85,1,.000,8.2,Jarrett Allen,19.5,0,-11.9,.000,0,20190413,1,0,0,2,0,15.1,0,0.0,1,579.0
4.7,3.4,23.2,.429,2,1,+17,.500,18,3,BRK,.556,1,14,5.8,111,1,4,0,115,0,.357,0.0,Spencer Dinwiddie,5.8,.400,-1.4,.357,5,20190413,6,.800,5,2,2,5.1,0,0.0,0,1935.0
0.0,0.0,5.9,.000,4,4,+16,.000,4,0,BRK,.532,0,2,0.0,110,0,4,0,149,0,2.000,0.0,Jared Dudley,0.0,.000,0.9,1.000,2,20190413,0,1.000,4,0,0,18.1,1,1.8,0,1672.0
32.2,13.0,13.6,.714,4,2,+28,.714,12,16,BRK,.761,3,7,0.0,93,0,2,0,171,0,.286,0.0,Ed Davis,48.7,0,9.4,.000,0,20190413,5,1.000,2,13,0,13.4,0,0.0,0,1507.0
8.8,0.0,37.3,.444,2,2,+18,.528,23,4,BRK,.582,0,18,0.0,101,0,4,0,127,0,.222,3.4,Caris LeVert,16.3,1.000,13.8,.167,3,20190413,8,1.000,4,4,3,19.5,1,2.1,1,1382.0
6.0,6.5,7.5,.000,4,1,-5,.000,2,2,BRK,.532,1,1,34.7,99,1,2,0,103,0,2.000,0.0,Treveon Graham,5.6,.000,0.3,1.000,1,20190413,0,1.000,2,1,0,7.6,2,5.9,0,1003.0
0,0,0,0,0,0,0,0,0,0,BRK,0,0,0,0,0,0,0,0,0,0,0,0,Theo Pinson,0,0,0,0,0,20190413,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,BRK,0,0,0,0,0,0,0,0,0,0,0,0,Rondae Hollis-Jefferson,0,0,0,0,0,20190413,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,BRK,0,0,0,0,0,0,0,0,0,0,0,0,Shabazz Napier,0,0,0,0,0,20190413,0,0,0,0,0,0,0,0,0,0.0
8.7,0.0,7.1,.286,2,6,+3,.286,4,7,PHI,.286,0,7,0.0,116,0,0,0,95,1,.000,0.0,Tobias Harris,18.8,.000,-3.1,.286,2,20190413,2,0,0,7,0,21.8,1,1.2,0,2432.0
11.7,14.5,32.1,.500,3,0,+11,.523,36,9,PHI,.629,6,22,6.5,113,2,13,0,131,1,.682,4.0,Jimmy Butler,8.4,.333,12.2,.136,3,20190413,11,.867,15,3,1,0.0,2,2.5,2,2336.0
11.0,11.7,18.0,.444,4,3,-21,.444,9,7,PHI,.402,4,9,21.1,112,3,1,0,82,1,.556,7.2,Ben Simmons,10.2,0,-3.4,.000,0,20190413,4,.200,5,3,0,15.4,1,1.5,3,1931.0
31.3,15.5,43.7,.333,1,4,-17,.333,22,15,PHI,.480,4,15,11.6,97,3,12,0,104,1,1.200,16.0,Joel Embiid,49.5,.000,14.0,.333,5,20190413,5,.667,18,11,0,31.5,0,0.0,5,1455.0
2.2,0.0,18.1,.286,6,0,-21,.357,5,1,PHI,.357,0,7,30.0,123,3,0,0,51,1,.000,0.0,J.J. Redick,4.8,.250,-21.1,.571,4,20190413,2,0,0,1,1,0.0,0,0.0,0,1354.0
7.8,0.0,11.3,.125,4,0,-6,.188,3,5,PHI,.188,0,8,11.1,116,1,0,0,40,0,.000,0.0,Mike Scott,16.8,.125,-13.1,1.000,8,20190413,1,0,0,5,1,0.0,1,1.5,0,1949.0
0.0,0.0,10.3,.500,1,3,+12,.500,4,0,PHI,.500,0,4,0.0,124,0,0,0,126,0,.000,0.0,T.J. McConnell,0.0,0,-3.7,.000,0,20190413,2,0,0,0,0,31.5,0,0.0,0,949.0
9.9,0.0,25.9,.714,2,4,+3,.714,13,3,PHI,.742,0,7,10.2,107,1,3,0,143,0,.571,5.0,Boban Marjanović,21.3,0,22.4,.000,0,20190413,5,.750,4,3,0,64.3,1,3.2,1,923.0
8.9,8.2,17.9,.400,1,0,-16,.400,4,2,PHI,.400,1,5,0.0,121,0,0,0,96,0,.000,0.0,Jonathon Simmons,9.6,.000,-8.6,.400,2,20190413,2,0,0,1,0,0.0,0,0.0,0,685.0
9.9,18.4,16.0,.500,0,0,+2,.500,2,1,PHI,.500,1,2,0.0,124,0,0,0,121,0,.000,0.0,Jonah Bolden,0.0,.000,-3.7,.500,1,20190413,1,0,0,0,0,0.0,0,0.0,0,307.0
0.0,0.0,0.0,0,0,0,+5,0,0,0,PHI,0,0,0,0,124,0,0,0,0,0,0,0.0,Zhaire Smith,0.0,0,-9.1,0,0,20190413,0,0,0,0,0,0.0,0,0.0,0,79.0
0,0,0,0,0,0,0,0,0,0,PHI,0,0,0,0,0,0,0,0,0,0,0,0,Furkan Korkmaz,0,0,0,0,0,20190413,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,PHI,0,0,0,0,0,0,0,0,0,0,0,0,Greg Monroe,0,0,0,0,0,20190413,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,BRK,0,0,0,0,0,0,0,1,0,0,0,0,Allen Crabbe,0,0,0,0,0,20190413,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,BRK,0,0,0,0,0,0,0,1,0,0,0,0,Džanan Musa,0,0,0,0,0,20190413,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,PHI,0,0,0,0,0,0,0,1,0,0,0,0,James Ennis III,0,0,0,0,0,20190413,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,PHI,0,0,0,0,0,0,0,1,0,0,0,0,Amir Johnson,0,0,0,0,0,20190413,0,0,0,0,0,0,0,0,0,0.0
