trb_pct,blk_pct,threep_pct,fg_pct,ast_pct,team_abbr,ts_pct,orb_pct,sp,orb,threepar,efg_pct,stl,pm,blk,fga,drb_pct,tov_pct,fta,player_name,usg_pct,pts,date,bpm,drtg,ft_pct,ftr,drb,ast,pf,stl_pct,ortg,fg,ft,trb,inactive,threep,threepa,tov,starter
1.4,4.4,.417,.391,36.5,GSW,.525,0.0,1978.0,0,.522,.500,1,-13,2,23,3.1,3.9,4,D'Angelo Russell,31.0,26,20191218,9.6,123,.750,.174,1,7,1,1.4,118,9,3,1,0,5,12,1,1
6.0,2.4,.714,.462,0.0,GSW,.654,5.3,1799.0,2,.538,.654,0,0,1,13,6.8,7.1,0,Glenn Robinson III,18.5,17,20191218,0.2,126,0,.000,2,0,3,0.0,124,6,0,4,0,5,7,1,1
7.6,0.0,1.000,.333,8.6,GSW,.451,0.0,1765.0,0,.167,.417,3,-8,0,6,17.4,0.0,4,Draymond Green,10.5,7,20191218,-2.1,113,.500,.667,5,2,1,4.8,109,2,2,5,0,1,1,0,1
10.8,0.0,.000,.143,29.6,GSW,.254,3.2,1494.0,1,.286,.143,0,+1,0,7,20.5,11.3,2,Damion Lee,14.1,4,20191218,-10.3,123,1.000,.286,5,6,5,0.0,89,1,2,6,0,0,2,1,1
13.9,0.0,0,.750,7.5,GSW,.676,10.6,1356.0,3,.000,.750,1,-7,0,8,18.1,10.1,2,Willie Cauley-Stein,17.3,12,20191218,-0.2,119,.000,.250,4,1,3,2.1,126,6,0,7,0,0,0,1,1
8.1,2.2,.444,.300,17.8,GSW,.400,0.0,2002.0,0,.450,.400,1,-9,1,20,18.4,9.1,0,Alec Burks,26.1,16,20191218,-4.5,119,0,.000,6,4,2,1.4,86,6,0,6,0,4,9,2,0
10.0,0.0,.250,.500,19.4,GSW,.550,8.9,1076.0,2,.400,.550,1,-2,0,10,11.4,9.1,0,Eric Paschall,24.3,11,20191218,0.8,120,0,.000,2,2,3,2.6,114,5,0,4,0,1,4,1,0
26.5,4.3,0,1.000,8.0,GSW,.839,23.7,1014.0,5,.000,1.000,0,-1,1,2,30.2,14.4,9,Marquese Chriss,16.3,10,20191218,6.6,117,.667,4.500,5,1,1,0.0,162,2,6,10,0,0,0,1,0
3.8,6.2,.000,.167,11.1,GSW,.167,6.8,701.0,1,.167,.167,0,-2,1,6,0.0,0.0,0,Jacob Evans,20.4,2,20191218,-15.5,126,0,.000,0,1,2,0.0,59,1,0,1,0,0,1,0,0
23.6,6.4,0,.400,0.0,GSW,.425,21.1,683.0,3,.000,.400,0,-4,1,5,26.9,0.0,2,Omari Spellman,20.5,5,20191218,-3.4,117,.500,.400,3,0,1,0.0,112,2,1,6,0,0,0,0,0
0.0,0.0,.000,.333,0.0,GSW,.333,0.0,532.0,0,.667,.333,0,-5,0,3,0.0,0.0,0,Jordan Poole,13.4,2,20191218,-15.9,130,0,.000,0,0,1,0.0,73,1,0,0,0,0,2,0,0
0,0,0,0,0,GSW,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Kevon Looney,0,0,20191218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.9,0.0,.375,.579,12.4,POR,.693,0.0,2299.0,0,.421,.658,1,+8,0,19,10.4,8.5,6,CJ McCollum,24.8,30,20191218,5.9,114,.833,.316,5,3,2,1.2,136,11,5,5,0,3,8,2,1
6.0,2.0,.250,.450,51.7,POR,.603,2.7,2236.0,1,.400,.500,1,+11,1,20,8.6,10.4,13,Damian Lillard,31.0,31,20191218,11.9,114,.846,.650,4,13,1,1.3,132,9,11,5,0,2,8,3,1
31.4,4.5,0,.571,0.0,POR,.571,21.8,1972.0,7,.000,.571,0,+2,2,14,38.9,0.0,0,Hassan Whiteside,17.1,16,20191218,3.4,100,0,.000,16,0,1,0.0,139,8,0,23,0,0,0,0,1
11.8,4.9,.250,.412,0.0,POR,.475,3.4,1819.0,1,.235,.441,2,+2,2,17,18.5,5.3,2,Carmelo Anthony,25.1,17,20191218,0.1,103,1.000,.118,7,0,1,3.1,101,7,2,8,0,1,4,1,1
1.5,2.5,.333,.333,0.0,POR,.417,0.0,1748.0,0,.500,.417,1,+10,1,6,2.7,14.3,0,Kent Bazemore,9.7,5,20191218,-7.3,115,0,.000,1,0,4,1.6,77,2,0,1,0,1,3,1,1
6.5,3.6,.200,.286,5.9,POR,.444,9.9,1243.0,2,.714,.357,1,+3,1,7,3.9,20.2,2,Gary Trent Jr.,19.2,7,20191218,-4.1,113,1.000,.286,1,1,2,2.3,92,2,2,3,0,1,5,2,0
4.7,3.8,0,.000,0.0,POR,.000,5.3,1154.0,1,.000,.000,0,0,1,5,4.2,16.7,0,Anfernee Simons,12.5,0,20191218,-19.4,117,0,.000,1,0,4,0.0,15,0,0,2,0,0,0,1,0
