team_abbr,drb_pct,fta,blk_pct,threepar,tov,player_name,ts_pct,fg,threep_pct,drtg,ast_pct,usg_pct,threepa,fg_pct,ftr,orb,fga,starter,inactive,date,ast,drb,orb_pct,threep,stl,ortg,pf,ft_pct,pts,pm,trb_pct,blk,tov_pct,efg_pct,sp,trb,bpm,ft,stl_pct
DEN,9.6,4,0.0,.273,0,Arron Afflalo,.627,6,.333,129,12.3,14.8,3,.545,.364,1,11,1,0,20120407,3,3,3.2,1,0,142,1,.750,16,-13,6.4,0,0.0,.591,2372.0,4,-0.2,3,0.0
DEN,7.4,4,0.0,.333,4,Ty Lawson,.686,9,.200,122,34.7,27.9,5,.600,.267,0,15,1,0,20120407,6,2,0.0,1,2,120,4,1.000,23,-21,3.7,0,19.3,.633,2047.0,2,3.4,4,3.1
DEN,18.3,4,3.5,.000,2,Kenneth Faried,.133,0,0,124,12.5,12.7,0,.000,2.000,1,2,1,0,20120407,2,3,6.1,0,0,46,0,.250,1,-11,12.2,1,34.7,.000,1245.0,4,-10.6,1,0.0
DEN,0.0,0,3.9,.571,2,Jordan Hamilton,.000,0,.000,123,7.1,22.6,4,.000,.000,1,7,1,0,20120407,1,0,6.9,0,1,16,1,0,0,-8,3.5,1,22.2,.000,1094.0,1,-22.3,0,2.9
DEN,21.5,4,0.0,.000,0,Kosta Koufos,.955,4,0,125,10.5,15.0,0,1.000,1.000,1,4,1,0,20120407,1,3,7.2,0,0,198,1,.750,11,-7,14.4,0,0.0,1.000,1056.0,4,10.3,3,0.0
DEN,4.3,0,0.0,.500,3,Corey Brewer,.438,3,.250,122,10.2,17.2,4,.375,.000,2,8,0,0,20120407,2,1,8.6,1,2,80,1,0,7,-7,6.5,0,27.3,.438,1756.0,3,-5.7,0,3.6
DEN,13.4,0,0.0,.500,2,Al Harrington,.679,7,.714,127,6.8,25.9,7,.500,.000,1,14,0,0,20120407,1,3,4.5,5,0,118,4,0,19,-9,8.9,0,12.5,.679,1697.0,4,1.5,0,0.0
DEN,19.6,4,0.0,.182,3,Andre Miller,.549,5,.000,125,27.0,28.1,2,.455,.364,2,11,0,0,20120407,4,4,9.8,0,0,107,2,1.000,14,-7,14.7,0,19.0,.455,1544.0,6,-4.4,4,0.0
DEN,22.0,0,12.5,.000,0,JaVale McGee,.429,3,0,112,13.6,14.0,0,.429,.000,2,7,0,0,20120407,2,4,11.0,0,1,115,0,0,6,+5,16.5,4,0.0,.429,1378.0,6,6.3,0,2.3
DEN,35.9,0,0.0,.000,0,Julyan Stone,.000,0,0,120,0.0,13.0,0,.000,.000,0,1,0,0,20120407,0,1,0.0,0,0,0,1,0,0,+3,18.0,0,0.0,.000,211.0,1,-25.0,0,0.0
DEN,0,0,0,0,0,Chris Andersen,0,0,0,0,0,0,0,0,0,0,0,0,0,20120407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
DEN,0,0,0,0,0,Danilo Gallinari,0,0,0,0,0,0,0,0,0,0,0,0,0,20120407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
DEN,0,0,0,0,0,Timofey Mozgov,0,0,0,0,0,0,0,0,0,0,0,0,0,20120407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
GSW,20.1,2,0.0,.067,3,David Lee,.535,8,.000,109,3.6,22.3,1,.533,.133,3,15,1,0,20120407,1,6,10.1,0,1,103,2,.500,17,+17,15.1,0,15.9,.533,2258.0,9,-5.5,1,1.4
GSW,10.9,0,0.0,.333,2,Charles Jenkins,.333,1,.000,109,37.6,9.6,1,.333,.000,0,3,1,0,20120407,8,2,0.0,0,1,103,2,0,2,-2,5.4,0,40.0,.333,1394.0,2,-2.9,0,2.3
GSW,11.4,2,7.9,.455,1,Klay Thompson,.631,6,.400,109,0.0,25.8,5,.545,.182,0,11,1,0,20120407,0,2,0.0,2,0,121,2,.500,15,+13,5.7,2,7.8,.636,1333.0,2,3.0,1,0.0
GSW,12.9,2,4.5,.250,0,Dorell Wright,.619,5,.000,100,14.5,20.1,2,.625,.250,1,8,1,0,20120407,2,2,6.5,0,2,143,0,.500,11,-1,9.7,1,0.0,.625,1175.0,3,13.2,1,5.4
GSW,23.0,2,10.6,.000,4,Jeremy Tyler,.506,4,0,104,0.0,37.4,0,.444,.222,5,9,1,0,20120407,0,3,38.3,0,0,91,4,1.000,10,+1,30.6,2,28.8,.444,990.0,8,-14.5,2,0.0
GSW,16.9,0,0.0,.353,1,Brandon Rush,.588,8,.667,113,9.7,26.7,6,.471,.000,1,17,0,0,20120407,2,4,4.2,4,0,127,0,0,20,+11,10.6,0,5.6,.588,1795.0,5,3.4,0,0.0
GSW,19.6,4,0.0,.400,0,Richard Jefferson,.740,3,.500,112,13.9,11.7,2,.600,.800,0,5,0,0,20120407,3,4,0.0,1,0,170,2,.750,10,+17,9.8,0,0.0,.700,1543.0,4,4.1,3,0.0
GSW,5.1,3,0.0,.400,0,Nate Robinson,.618,5,.250,111,37.4,20.3,4,.500,.300,0,10,0,0,20120407,7,1,0.0,1,1,157,3,1.000,14,+17,2.6,0,0.0,.550,1486.0,1,7.2,3,2.1
GSW,21.2,0,9.8,.000,1,Andris Biedriņš,1.000,2,0,99,0.0,7.5,0,1.000,.000,3,2,0,0,20120407,0,3,21.2,0,1,141,1,0,4,-1,21.2,2,33.3,1.000,1072.0,6,5.9,0,3.0
GSW,0.0,1,5.1,.000,1,Dominic McGuire,.605,4,0,94,16.1,21.8,0,.571,.143,1,7,0,0,20120407,2,0,7.4,0,3,125,2,1.000,9,+5,3.7,1,11.8,.571,1030.0,1,11.6,1,9.2
GSW,0.0,0,0.0,0,0,Mickell Gladness,0,0,0,117,0.0,0.0,0,0,0,0,0,0,0,20120407,0,0,0.0,0,0,0,1,0,0,-1,0.0,0,0,0,162.0,0,-12.4,0,0.0
GSW,0.0,0,0.0,.000,0,Chris Wright,.000,0,0,118,0.0,16.5,0,.000,.000,0,1,0,0,20120407,0,0,0.0,0,0,0,0,0,0,-1,0.0,0,0.0,.000,162.0,0,-23.9,0,0.0
DEN,0,0,0,0,0,Wilson Chandler,0,0,0,0,0,0,0,0,0,0,0,0,1,20120407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
DEN,0,0,0,0,0,Rudy Fernández,0,0,0,0,0,0,0,0,0,0,0,0,1,20120407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
GSW,0,0,0,0,0,Andrew Bogut,0,0,0,0,0,0,0,0,0,0,0,0,1,20120407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
GSW,0,0,0,0,0,Stephen Curry,0,0,0,0,0,0,0,0,0,0,0,0,1,20120407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
