ftr,fga,ast,starter,ft,stl,fg_pct,ast_pct,ts_pct,fg,threep_pct,date,ortg,trb,pts,orb,blk_pct,team_abbr,drb,tov_pct,ft_pct,usg_pct,fta,sp,stl_pct,efg_pct,tov,trb_pct,threep,threepar,orb_pct,blk,pf,player_name,drtg,inactive,threepa,drb_pct,bpm,pm
.267,15,5,1,4,1,.667,15.9,.716,10,0,20090218,131,13,24,4,0.0,LAL,9,19.3,1.000,19.1,4,2593.0,1.1,.667,4,17.8,0,.000,10.8,0,3,Pau Gasol,123,0,0,25.0,0.6,+4
.545,22,9,1,10,3,.409,34.9,.550,9,.667,20090218,133,3,30,1,3.6,LAL,2,6.8,.833,32.2,12,2176.0,4.1,.455,2,4.9,2,.136,3.2,2,2,Kobe Bryant,120,0,3,6.6,9.4,+12
.000,7,3,1,0,1,.571,11.5,.857,4,.571,20090218,188,3,12,0,0.0,LAL,3,0.0,0,8.9,0,1888.0,1.6,.857,0,5.6,4,1.000,0.0,0,2,Derek Fisher,126,0,7,11.4,3.2,+11
.533,15,0,1,6,1,.533,0.0,.594,8,.000,20090218,106,7,22,2,4.6,LAL,5,17.8,.750,32.1,8,1678.0,1.8,.533,4,14.8,0,.133,8.4,2,2,Lamar Odom,120,0,2,21.5,-5.9,+18
.167,6,6,1,1,1,.333,37.0,.388,2,0,20090218,126,4,5,3,0.0,LAL,1,13.4,1.000,15.6,1,1141.0,2.6,.333,1,12.5,0,.000,18.5,0,2,Luke Walton,126,0,0,6.3,0.6,+8
.000,12,2,0,0,2,.583,9.9,.708,7,.600,20090218,142,2,17,1,0.0,LAL,1,7.7,0,18.2,0,1703.0,3.5,.708,1,4.2,3,.417,4.1,0,2,Trevor Ariza,125,0,5,4.2,4.3,-5
1.000,6,1,0,6,0,.833,5.3,.926,5,0,20090218,180,7,16,5,0.0,LAL,2,10.4,1.000,15.5,6,1486.0,0.0,.833,1,16.7,0,.000,23.6,0,3,Josh Powell,130,0,0,9.7,4.0,-3
.400,5,3,0,1,1,.200,20.2,.255,1,.000,20090218,104,1,3,1,0.0,LAL,0,0.0,.500,14.2,2,992.0,3.0,.200,0,3.6,0,.400,7.1,0,0,Jordan Farmar,127,0,2,0.0,-6.5,-3
.000,4,4,0,0,0,.000,33.6,.000,0,.000,20090218,65,3,0,1,0.0,LAL,2,20.0,0,16.0,0,745.0,0.0,.000,1,14.3,0,.500,9.4,0,1,Sasha Vujačić,127,0,2,19.3,-15.4,-2
0,0,0,0,0,0,0,0,0,0,0,20090218,0,0,0,0,0,LAL,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Shannon Brown,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20090218,0,0,0,0,0,LAL,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,D.J. Mbenga,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20090218,0,0,0,0,0,LAL,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Chris Mihm,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20090218,0,0,0,0,0,LAL,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Adam Morrison,0,0,0,0,0,0
.083,24,9,1,2,1,.417,25.4,.482,10,.250,20090218,100,6,24,1,3.0,GSW,5,19.4,1.000,28.0,2,2728.0,1.1,.458,6,7.8,2,.333,2.6,2,5,Stephen Jackson,133,0,8,12.9,-5.6,-9
.056,18,5,1,1,2,.389,13.0,.407,7,.000,20090218,101,5,15,2,0.0,GSW,3,9.8,1.000,18.6,1,2720.0,2.2,.389,2,6.5,0,.111,5.3,0,1,Monta Ellis,134,0,2,7.7,-7.0,-14
.900,10,1,1,8,1,.600,3.2,.824,6,.500,20090218,134,3,23,2,0.0,GSW,1,22.3,.889,20.1,9,2215.0,1.3,.750,4,4.8,3,.600,6.5,0,3,Jamal Crawford,137,0,6,3.2,-0.1,-5
.143,7,4,1,1,1,.857,14.8,.874,6,0,20090218,189,7,13,2,6.2,GSW,5,0.0,1.000,9.3,1,1978.0,1.5,.857,0,12.6,0,.000,7.3,3,5,Ronny Turiaf,128,0,0,17.8,8.5,-9
.000,13,0,1,0,1,.538,0.0,.538,7,0,20090218,114,12,14,6,4.8,GSW,6,13.3,0,22.1,0,1678.0,1.8,.538,2,25.4,0,.000,25.7,2,5,Anthony Randolph,125,0,0,25.1,-5.6,+10
.250,16,4,0,3,0,.625,17.6,.676,10,1.000,20090218,143,2,24,1,0.0,GSW,1,5.3,.750,23.6,4,1964.0,0.0,.656,1,3.6,1,.063,3.7,0,6,Corey Maggette,140,0,1,3.6,1.0,-17
.000,2,4,0,0,1,1.000,30.1,1.500,2,1.000,20090218,262,2,6,0,0.0,GSW,2,0.0,0,5.4,0,917.0,3.2,1.500,0,7.8,2,1.000,0.0,0,3,Marco Belinelli,128,0,2,15.3,13.6,0
1.000,2,0,0,2,1,.000,0.0,.347,0,0,20090218,111,1,2,1,0.0,GSW,0,0.0,1.000,44.6,2,160.0,18.4,.000,0,22.2,0,.000,45.0,0,0,C.J. Watson,101,0,0,0.0,12.3,+6
.000,1,0,0,0,0,.000,0.0,.000,0,0,20090218,0,0,0,0,0.0,GSW,0,0.0,0,61.9,0,40.0,0.0,.000,0,0.0,0,.000,0.0,0,0,Jermareo Davidson,142,0,0,0.0,-75.2,-2
0,0,0,0,0,0,0,0,0,0,0,20090218,0,0,0,0,0,GSW,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Rob Kurz,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20090218,0,0,0,0,0,GSW,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Anthony Morrow,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20090218,0,0,0,0,0,GSW,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Marcus Williams,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20090218,0,0,0,0,0,LAL,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Andrew Bynum,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20090218,0,0,0,0,0,LAL,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Sun Yue,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20090218,0,0,0,0,0,GSW,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Kelenna Azubuike,0,1,0,0,0,0
