trb_pct,blk_pct,threep_pct,fg_pct,ast_pct,team_abbr,ts_pct,orb_pct,sp,orb,threepar,efg_pct,stl,pm,blk,fga,drb_pct,tov_pct,fta,player_name,usg_pct,pts,date,bpm,drtg,ft_pct,ftr,drb,ast,pf,stl_pct,ortg,fg,ft,trb,inactive,threep,threepa,tov,starter
12.3,4.8,1.000,.909,21.8,DAL,1.010,13.8,2204.0,4,.182,1.000,2,-3,2,11,11.1,0.0,2,Dwight Powell,14.8,24,20190225,16.2,118,1.000,.182,4,4,2,2.7,209,10,2,8,0,2,2,0,1
9.7,0.0,.364,.438,10.0,DAL,.592,0.0,2101.0,0,.688,.563,0,-3,0,16,17.5,26.2,2,Tim Hardaway Jr.,29.9,20,20190225,-10.4,127,1.000,.125,6,2,2,0.0,83,7,2,6,0,4,11,6,1
16.5,5.1,.000,.222,20.5,DAL,.222,3.7,2055.0,1,.333,.222,1,+11,2,9,26.8,10.0,0,Dorian Finney-Smith,13.4,4,20190225,-4.4,117,0,.000,9,5,2,1.4,77,2,0,10,0,0,3,1,1
17.3,2.7,.667,.583,55.0,DAL,.810,3.9,1960.0,1,.500,.750,0,+1,1,12,28.1,34.2,12,Luka Dončić,36.8,28,20190225,7.3,122,.833,1.000,9,10,2,0.0,116,7,10,10,0,4,6,9,1
10.9,3.4,.286,.300,5.9,DAL,.510,0.0,1551.0,0,.700,.400,0,-1,1,10,19.8,0.0,4,Dirk Nowitzki,20.8,12,20190225,-3.8,123,1.000,.400,5,1,1,0.0,110,3,4,5,0,2,7,0,1
2.7,0.0,.000,.429,23.0,DAL,.508,6.1,1247.0,1,.286,.429,0,-15,0,7,0.0,0.0,2,Jalen Brunson,17.4,8,20190225,-6.2,131,1.000,.286,0,3,2,0.0,126,3,2,1,0,0,2,0,0
3.1,9.6,.667,.667,19.9,DAL,.833,0.0,1095.0,0,.500,.833,0,+1,2,6,5.6,0.0,0,Maxi Kleber,15.0,10,20190225,6.9,121,0,.000,1,2,5,0.0,161,4,0,1,0,2,3,0,0
3.7,5.7,.000,.500,0.0,DAL,.714,0.0,916.0,0,.500,.500,0,-18,1,2,6.7,19.2,5,Devin Harris,15.6,6,20190225,-5.2,125,.800,2.500,1,0,1,0.0,119,1,4,1,0,0,1,1,0
13.6,0.0,0,0,0.0,DAL,0,0.0,749.0,0,0,0,0,-14,0,0,24.5,0,0,Salah Mejri,0.0,0,20190225,-9.1,125,0,0,3,0,2,0.0,0,0,0,3,0,0,0,0,0
0.0,0.0,.000,.000,21.6,DAL,.000,0.0,361.0,0,.333,.000,0,-3,0,3,0.0,0.0,0,Trey Burke,22.8,0,20190225,-29.7,131,0,.000,0,1,1,0.0,25,0,0,0,0,0,1,0,0
0.0,0.0,0,0,0.0,DAL,0,0.0,161.0,0,0,0,0,-1,0,0,0.0,0,0,Justin Jackson,0.0,0,20190225,-8.6,131,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,DAL,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Ryan Broekhoff,0,0,20190225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,DAL,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Courtney Lee,0,0,20190225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.6,0.0,.455,.385,28.6,LAC,.576,5.2,2335.0,2,.846,.577,1,-5,0,13,19.5,0.0,4,Patrick Beverley,16.1,17,20190225,4.5,117,.500,.308,6,9,5,1.3,138,5,2,8,0,5,11,0,1
3.6,3.8,.571,.538,8.9,LAC,.720,0.0,1883.0,0,.538,.692,0,-4,1,13,8.0,12.6,2,Danilo Gallinari,21.5,20,20190225,0.7,120,1.000,.154,2,2,2,0.0,119,7,2,2,0,4,7,2,1
0.0,0.0,.286,.222,5.3,LAC,.333,0.0,1334.0,0,.778,.333,0,-8,0,9,0.0,0.0,0,Landry Shamet,17.2,6,20190225,-13.8,124,0,.000,0,1,1,0.0,74,2,0,0,0,2,7,0,1
23.7,0.0,0,.600,20.1,LAC,.643,5.3,1146.0,1,.000,.600,1,-5,0,5,46.3,15.5,1,Ivica Zubac,14.3,7,20190225,3.7,109,1.000,.200,7,3,1,2.6,127,3,1,8,0,0,0,1,1
6.5,0.0,.000,.000,0.0,LAC,.000,0.0,1045.0,0,.750,.000,2,-8,0,4,14.5,0.0,0,Shai Gilgeous-Alexander,9.8,0,20190225,-13.1,108,0,.000,2,0,0,5.6,0,0,0,2,0,0,3,0,1
5.0,0.0,.250,.304,40.7,LAC,.410,6.1,2020.0,2,.348,.348,3,+18,0,23,3.8,0.0,6,Lou Williams,32.4,21,20190225,2.7,113,.833,.261,1,10,2,4.3,109,7,5,3,0,2,8,0,0
