blk,team_abbr,fg_pct,fga,drtg,stl,efg_pct,ast_pct,date,threep,blk_pct,threepar,tov_pct,drb_pct,fg,ft,stl_pct,tov,starter,pf,orb_pct,trb_pct,ft_pct,threep_pct,pts,usg_pct,ortg,threepa,orb,ast,drb,bpm,player_name,sp,ts_pct,pm,fta,inactive,trb,ftr
0,MIN,.522,23,111,0,.609,6.2,20140413,4,0.0,.391,9.0,22.4,12,15,0.0,3,1,0,10.2,15.6,.882,.444,43,37.6,132,9,4,1,7,15.0,Kevin Love,2306.0,.705,-13,17,0,11,.739
2,MIN,.600,15,98,2,.633,24.2,20140413,1,4.2,.067,15.9,38.7,9,2,2.8,3,1,4,8.4,21.8,1.000,1.000,21,23.3,115,1,3,4,11,9.6,Gorgui Dieng,2098.0,.661,-4,2,0,14,.133
0,MIN,.000,4,114,0,.000,46.7,20140413,0,0.0,.250,33.3,3.8,0,0,0.0,2,1,1,0.0,1.7,0,.000,0,8.0,69,1,0,11,1,-9.2,Ricky Rubio,1938.0,.000,-8,0,0,1,.000
1,MIN,.250,8,105,2,.250,5.0,20140413,0,2.4,.125,0.0,0.0,2,6,3.2,0,1,4,0.0,0.0,.750,.000,10,16.4,98,1,0,1,0,-3.4,Corey Brewer,1822.0,.434,-18,8,0,0,1.000
0,MIN,.000,8,108,1,.000,0.0,20140413,0,0.0,.375,10.1,6.8,0,2,2.7,1,1,1,0.0,3.0,1.000,.000,2,23.4,23,3,0,0,1,-20.9,Kevin Martin,1093.0,.113,-9,2,0,1,.250
1,MIN,.667,9,106,1,.667,0.0,20140413,0,2.9,.000,10.0,9.7,6,0,1.9,1,0,1,3.8,6.4,0,0,12,17.0,112,0,1,0,2,2.5,Luc Mbah a Moute,1527.0,.667,+6,0,0,3,.000
0,MIN,.182,11,112,0,.227,48.7,20140413,1,0.0,.455,0.0,11.0,2,0,0.0,0,0,3,0.0,4.9,0,.200,5,21.1,75,5,0,7,2,-8.2,J.J. Barea,1348.0,.227,+9,0,0,2,.000
0,MIN,.333,3,114,0,.500,8.8,20140413,1,0.0,.667,0.0,0.0,1,0,0.0,0,0,3,5.8,3.2,0,.500,3,7.6,120,2,1,1,0,-4.7,Robbie Hummel,1018.0,.500,+9,0,0,1,.000
0,MIN,.429,7,108,0,.429,10.9,20140413,0,0.0,.000,0.0,36.8,3,1,0.0,0,0,2,5.9,19.6,1.000,0,7,19.2,105,0,1,1,5,-2.3,Dante Cunningham,1003.0,.470,+6,1,0,6,.143
1,MIN,0,0,88,0,0,0.0,20140413,0,17.9,0,0,59.8,0,0,0.0,0,0,1,0.0,26.5,0,0,0,0.0,0,0,0,0,2,1.0,Ronny Turiaf,247.0,0,+7,0,0,2,0
