trb_pct,blk_pct,threep_pct,fg_pct,ast_pct,team_abbr,ts_pct,orb_pct,sp,orb,threepar,efg_pct,stl,pm,blk,fga,drb_pct,tov_pct,fta,player_name,usg_pct,pts,date,bpm,drtg,ft_pct,ftr,drb,ast,pf,stl_pct,ortg,fg,ft,trb,inactive,threep,threepa,tov,starter
7.7,8.6,.333,.474,35.6,LAL,.554,4.0,1888.0,1,.158,.500,2,+8,3,19,11.2,16.2,4,D'Angelo Russell,33.2,23,20161102,6.2,110,1.000,.211,3,8,1,3.0,113,9,4,4,0,1,3,4,1
13.0,3.2,.000,.429,8.0,LAL,.514,9.0,1683.0,2,.143,.429,1,+10,1,7,16.7,18.6,4,Julius Randle,16.2,9,20161102,-6.4,115,.750,.571,4,2,4,1.7,105,3,3,6,0,0,1,2,1
23.0,3.4,1.000,.364,8.9,LAL,.509,14.3,1588.0,3,.091,.409,2,+12,1,11,31.0,7.3,4,Luol Deng,21.9,13,20161102,2.4,107,1.000,.364,7,2,1,3.6,120,4,4,10,0,1,1,1,1
2.3,0.0,.429,.545,9.9,LAL,.715,0.0,1567.0,0,.636,.682,0,+10,0,11,4.5,7.8,2,Nick Young,20.8,17,20161102,1.3,123,1.000,.182,1,2,1,0.0,140,6,2,1,0,3,7,1,1
13.0,0.0,0,.750,0.0,LAL,.750,13.5,1122.0,2,.000,.750,1,+10,0,4,12.5,0.0,0,Ivica Zubac,9.0,6,20161102,-3.6,116,0,.000,2,0,4,2.5,165,3,0,4,0,0,0,0,1
16.7,3.6,.000,.750,5.1,LAL,.750,5.0,1530.0,1,.125,.750,2,0,1,8,27.5,11.1,0,Larry Nance Jr.,14.9,12,20161102,5.0,108,0,.000,6,1,1,3.7,137,6,0,7,0,0,1,1,0
5.3,3.9,.333,.615,19.9,LAL,.648,0.0,1383.0,0,.231,.654,1,-5,1,13,10.2,17.8,2,Jordan Clarkson,30.9,18,20161102,-0.8,115,.500,.154,2,3,4,2.1,111,8,1,2,0,1,3,3,0
7.9,0.0,.400,.545,23.5,LAL,.705,0.0,1381.0,0,.455,.636,2,+3,0,11,15.3,7.3,4,Lou Williams,25.2,18,20161102,9.0,112,1.000,.364,3,4,2,4.1,146,6,4,3,0,2,5,1,0
5.6,4.2,1.000,.500,9.7,LAL,.750,0.0,1297.0,0,.500,.750,0,-3,1,2,10.8,50.0,0,Brandon Ingram,7.8,3,20161102,-4.5,119,0,.000,2,2,2,0.0,87,1,0,2,0,1,1,2,0
11.4,5.6,0,.500,0.0,LAL,.500,15.8,962.0,2,.000,.500,0,-10,1,4,7.3,0.0,0,Tarik Black,10.5,4,20161102,-10.0,119,0,.000,1,0,5,0.0,129,2,0,3,0,0,0,0,0
0,0,0,0,0,LAL,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Thomas Robinson,0,0,20161102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,LAL,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Marcelo Huertas,0,0,20161102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,LAL,0,0,0.0,0,0,0,0,0,0,0,0,0,0,José Calderón,0,0,20161102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.2,0.0,.250,.300,7.4,ATL,.425,3.3,2100.0,1,.400,.350,1,-3,0,10,21.7,20.3,4,Paul Millsap,17.5,10,20161102,-9.6,122,.750,.400,6,2,2,1.4,80,3,3,7,0,1,4,3,1
21.1,0.0,0,.750,0.0,ATL,.760,11.1,1902.0,3,.000,.750,3,-7,0,16,31.9,12.8,10,Dwight Howard,30.6,31,20161102,6.5,112,.700,.625,8,0,4,4.5,130,12,7,11,0,0,0,3,1
0.0,0.0,.167,.385,27.9,ATL,.423,0.0,1861.0,0,.462,.423,3,-7,0,13,0.0,0.0,0,Kent Bazemore,17.4,11,20161102,1.5,119,0,.000,0,6,1,4.6,108,5,0,0,0,1,6,0,1
4.2,0.0,.333,.364,29.2,ATL,.463,0.0,1722.0,0,.273,.409,1,-11,0,11,8.8,14.4,2,Dennis Schröder,20.1,11,20161102,-5.9,124,1.000,.182,2,6,2,1.6,100,4,2,2,0,1,3,2,1
8.9,0.0,.167,.167,9.0,ATL,.250,0.0,1633.0,0,1.000,.250,0,-12,0,6,18.6,14.3,0,Kyle Korver,10.7,3,20161102,-12.6,125,0,.000,4,2,3,0.0,62,1,0,4,0,1,6,1,1
0.0,3.4,.714,.800,10.3,ATL,.994,0.0,1244.0,0,.700,1.050,0,+7,1,10,0.0,18.7,7,Tim Hardaway Jr.,32.2,26,20161102,19.1,127,.714,.700,0,1,0,0.0,137,8,5,0,0,5,7,3,0
12.8,0.0,.000,.333,21.2,ATL,.333,6.2,1136.0,1,.333,.333,2,+4,0,6,20.0,25.0,0,Thabo Sefolosha,17.5,4,20161102,-3.1,114,0,.000,3,3,0,5.0,76,2,0,4,0,0,2,2,0
10.3,0.0,.000,.000,39.8,ATL,.205,6.6,1058.0,1,.250,.000,0,0,0,4,14.3,17.0,2,Malcolm Delaney,13.8,2,20161102,-8.5,126,1.000,.500,2,6,3,0.0,94,0,2,3,0,0,1,1,0
