trb_pct,blk_pct,threep_pct,fg_pct,ast_pct,team_abbr,ts_pct,orb_pct,sp,orb,threepar,efg_pct,stl,pm,blk,fga,drb_pct,tov_pct,fta,player_name,usg_pct,pts,date,bpm,drtg,ft_pct,ftr,drb,ast,pf,stl_pct,ortg,fg,ft,trb,inactive,threep,threepa,tov,starter
6.9,0.0,.333,.467,24.2,BOS,.597,7.0,2097.0,2,.400,.533,3,+19,0,15,6.7,5.6,4,Paul Pierce,22.9,20,20080318,16.5,87,1.000,.267,2,5,3,4.9,138,7,4,4,0,2,6,1,1
20.3,5.8,.000,.429,17.9,BOS,.483,18.9,1954.0,5,.048,.429,3,+23,2,21,21.6,0.0,4,Kevin Garnett,31.5,22,20080318,18.1,78,1.000,.190,6,3,3,5.3,126,9,4,11,0,0,1,0,1
2.2,0.0,0,.333,11.6,BOS,.333,0.0,1610.0,0,.000,.333,1,+20,0,12,4.4,0.0,0,Rajon Rondo,20.2,8,20080318,-2.5,95,0,.000,1,2,0,2.1,90,4,0,1,0,0,0,0,1
8.6,0.0,.000,.400,6.9,BOS,.510,0.0,1253.0,0,.200,.400,0,+12,0,5,16.8,25.4,2,Tony Allen,17.0,6,20080318,-5.1,95,1.000,.400,3,1,1,0.0,88,2,2,3,0,0,1,2,1
20.9,4.7,0,.750,0.0,BOS,.750,18.4,1207.0,3,.000,.750,0,+19,1,4,23.3,42.9,0,Kendrick Perkins,15.7,6,20080318,-3.4,89,0,.000,4,0,3,0.0,90,3,0,7,0,0,0,3,1
20.6,0.0,.000,.000,8.7,BOS,.000,0.0,1751.0,0,1.000,.000,1,+7,0,1,40.1,50.0,0,James Posey,3.1,0,20080318,-0.7,82,0,.000,10,2,2,2.0,43,0,0,10,0,0,1,1,0
0.0,0.0,.000,.167,6.3,BOS,.167,0.0,1270.0,0,.167,.167,1,0,0,6,0.0,33.3,0,Sam Cassell,19.2,2,20080318,-15.3,95,0,.000,0,1,1,2.7,32,1,0,0,0,0,1,3,0
11.8,0.0,0,.667,0.0,BOS,.696,18.1,1221.0,3,.000,.667,1,-2,0,12,5.8,0.0,7,Leon Powe,33.4,21,20080318,18.2,92,.714,.583,1,0,4,2.8,153,8,5,4,0,0,0,0,0
0.0,6.8,.500,.333,33.5,BOS,.417,0.0,830.0,0,.333,.417,0,-1,1,6,0.0,14.3,0,Eddie House,22.8,5,20080318,5.1,96,0,.000,0,3,1,0.0,98,2,0,0,0,1,2,1,0
4.7,0.0,0,.500,0.0,BOS,.500,9.7,761.0,1,.000,.500,0,+8,0,4,0.0,0.0,0,Glen Davis,14.2,4,20080318,-1.9,101,0,.000,0,0,1,0.0,122,2,0,1,0,0,0,0,0
32.3,0.0,0,.000,17.0,BOS,.000,16.6,446.0,1,.000,.000,0,-5,0,2,47.2,0.0,0,P.J. Brown,12.1,0,20080318,-1.2,84,0,.000,3,1,0,0.0,57,0,0,4,0,0,0,0,0
0,0,0,0,0,BOS,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Brian Scalabrine,0,0,20080318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.2,1.7,.333,.250,4.6,HOU,.512,0.0,2280.0,0,.750,.375,1,-15,1,4,6.5,29.1,2,Shane Battier,9.3,5,20080318,-2.9,117,1.000,.500,2,1,1,1.5,81,1,2,2,0,1,3,2,1
