threepar,trb,trb_pct,date,team_abbr,orb_pct,ft,drb_pct,blk,efg_pct,bpm,ast,tov,blk_pct,fta,pf,drtg,ftr,sp,tov_pct,fg,threep,orb,stl_pct,ast_pct,ortg,ft_pct,fg_pct,threep_pct,pm,ts_pct,inactive,stl,usg_pct,pts,fga,threepa,player_name,starter,drb
.200,13,18.2,20220102,IND,2.7,9,34.8,1,.767,14.8,7,3,2.0,10,2,114,.667,2366.0,13.4,10,3,1,0.0,34.3,152,.900,.667,1.000,+9,.825,0,0,26.4,32,15,3,Domantas Sabonis,1,12
.455,10,15.0,20220102,IND,14.5,2,15.5,3,.455,-2.9,3,3,6.3,4,5,110,.364,2208.0,19.0,4,2,5,2.8,12.3,101,.500,.364,.400,+1,.470,0,2,19.9,12,11,5,Myles Turner,1,5
.900,3,4.5,20220102,IND,0.0,0,9.4,1,.900,6.2,3,1,2.1,0,6,118,.000,2200.0,9.1,6,6,0,1.4,13.5,154,0,.600,.667,+5,.900,0,1,14.0,18,10,9,Justin Holiday,1,3
.700,3,4.7,20220102,IND,0.0,0,9.8,1,.500,-5.4,5,3,2.2,0,4,117,.000,2104.0,23.1,4,2,0,1.5,21.7,93,0,.400,.286,+7,.500,0,1,17.2,10,10,7,Keifer Sykes,1,3
.529,2,3.2,20220102,IND,0.0,0,6.7,0,.588,-3.6,1,1,0.0,0,4,120,.000,2062.0,5.6,8,4,0,1.5,5.4,107,0,.471,.444,-5,.588,0,1,24.4,20,17,9,Duane Washington Jr.,1,2
.600,0,0.0,20220102,IND,0.0,0,0.0,0,.000,-14.5,1,0,0.0,0,0,120,.000,1260.0,0.0,0,0,0,2.5,6.2,17,0,.000,.000,-10,.000,0,1,11.1,0,5,3,Torrey Craig,0,0
.667,4,13.6,20220102,IND,13.1,0,14.1,0,.500,-6.8,1,2,0.0,0,0,121,.000,976.0,25.0,2,2,2,0.0,9.5,90,0,.333,.500,-13,.500,0,0,22.9,6,6,4,Oshae Brissett,0,2
.571,1,4.4,20220102,IND,0.0,0,9.1,0,.429,-6.9,3,0,0.0,0,2,122,.000,754.0,0.0,3,0,0,0.0,44.9,109,0,.429,.000,-8,.429,0,0,25.9,6,7,4,Lance Stephenson,0,1
1.000,3,21.1,20220102,IND,13.6,0,29.2,0,.000,-24.5,0,1,0.0,0,1,116,.000,470.0,33.3,0,0,1,0.0,0.0,26,0,.000,.000,-6,.000,0,0,17.8,0,2,2,Justin Anderson,0,2
0,0,0,20220102,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ahmad Caver,0,0
0,0,0,20220102,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nate Hinton,0,0
0,0,0,20220102,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Terry Taylor,0,0
.125,9,14.3,20220102,CLE,3.3,2,24.6,0,.688,2.4,4,3,0.0,4,3,114,.250,2083.0,14.5,11,0,1,0.0,21.4,118,.500,.688,.000,-8,.676,0,0,26.5,24,16,2,Evan Mobley,1,8
.500,6,9.8,20220102,CLE,6.8,0,12.7,1,.500,-2.5,2,0,3.9,0,2,115,.000,2017.0,0.0,5,2,2,0.0,8.4,118,0,.417,.333,-3,.500,0,0,15.8,12,12,6,Lauri Markkanen,1,4
.083,11,18.9,20220102,CLE,14.2,6,23.2,2,.500,1.5,2,2,8.1,8,2,106,.667,1927.0,11.4,6,0,4,1.6,9.3,119,.750,.500,.000,+3,.580,0,1,24.2,18,12,1,Jarrett Allen,1,7
.500,3,6.2,20220102,CLE,0.0,2,11.9,0,.417,-5.3,4,1,0.0,2,0,118,.333,1609.0,12.7,2,1,0,0.0,19.1,112,1.000,.333,.333,+4,.509,0,0,13.0,7,6,3,Kevin Pangos,1,3
.000,1,4.5,20220102,CLE,0.0,0,8.7,1,1.000,7.5,1,0,10.6,0,0,102,.000,735.0,0.0,1,0,0,4.2,10.6,204,0,1.000,0,0,1.000,0,1,3.6,2,1,0,Isaac Okoro,1,1
.308,3,5.3,20220102,CLE,3.6,3,6.8,0,.462,-2.5,2,0,0.0,4,1,115,.308,1880.0,0.0,6,0,1,1.7,9.6,117,.750,.462,.000,+1,.508,0,1,20.9,15,13,4,Lamar Stevens,0,2
.462,8,15.1,20220102,CLE,7.8,5,21.9,0,.577,10.1,4,1,0.0,5,2,110,.385,1750.0,6.2,6,3,2,1.8,21.1,139,1.000,.462,.500,+13,.658,0,1,24.6,20,13,6,Kevin Love,0,6
