team_abbr,drb_pct,fta,blk_pct,threepar,tov,player_name,ts_pct,fg,threep_pct,drtg,ast_pct,usg_pct,threepa,fg_pct,ftr,orb,fga,starter,inactive,date,ast,drb,orb_pct,threep,stl,ortg,pf,ft_pct,pts,pm,trb_pct,blk,tov_pct,efg_pct,sp,trb,bpm,ft,stl_pct
BOS,20.3,3,5.2,.545,0,Jayson Tatum,.579,10,.333,89,13.2,32.3,12,.455,.136,1,22,1,0,20210505,3,6,3.5,4,2,126,2,1.000,27,+28,12.1,2,0.0,.545,1852.0,7,8.8,3,3.1
BOS,10.5,0,2.7,.500,2,Marcus Smart,.250,1,.333,97,29.3,11.4,3,.167,.000,0,6,1,0,20210505,9,3,0.0,1,1,98,3,0,3,+28,5.4,1,25.0,.250,1794.0,3,-4.4,0,1.6
BOS,14.5,0,0.0,.357,0,Evan Fournier,.643,8,.400,94,17.7,20.8,5,.571,.000,1,14,1,0,20210505,4,4,3.8,2,2,143,3,0,18,+26,9.3,0,0.0,.643,1727.0,5,5.7,0,3.3
BOS,7.4,5,0.0,.500,1,Kemba Walker,.792,11,.667,100,20.9,32.0,9,.611,.278,1,18,1,0,20210505,4,2,3.9,6,1,155,1,.800,32,+25,5.6,0,4.7,.778,1700.0,3,16.1,4,1.7
BOS,14.8,2,7.5,.000,1,Robert Williams,.680,4,0,91,5.4,13.9,0,.800,.400,3,5,1,0,20210505,1,3,15.4,0,1,133,2,.000,8,+19,15.1,2,14.5,.800,1273.0,6,1.1,0,2.2
BOS,20.4,0,0.0,.667,1,Aaron Nesmith,.833,2,.500,99,0.0,8.3,2,.667,.000,0,3,0,0,20210505,0,4,0.0,1,0,110,4,0,5,+3,10.4,0,25.0,.833,1229.0,4,-6.4,0,0.0
BOS,5.8,0,0.0,.750,0,Payton Pritchard,.875,5,.667,104,7.1,19.0,6,.625,.000,0,8,0,0,20210505,1,1,0.0,4,0,168,2,0,14,+10,3.0,0,0.0,.875,1080.0,1,8.3,0,0.0
BOS,13.8,0,0.0,.600,0,Semi Ojeleye,.700,3,.333,95,7.6,14.1,3,.600,.000,1,5,0,0,20210505,1,2,7.2,1,1,153,0,0,7,+5,10.6,0,0.0,.700,909.0,3,6.7,0,3.1
BOS,0.0,0,0.0,.500,2,Luke Kornet,1.250,2,1.000,105,8.4,13.1,1,1.000,.000,1,2,0,0,20210505,1,0,8.4,1,0,120,3,0,5,+7,4.1,0,50.0,1.250,783.0,1,-3.4,0,0.0
BOS,37.3,0,0.0,.333,3,Grant Williams,.333,1,.000,94,25.2,30.5,1,.333,.000,0,3,0,0,20210505,2,3,0.0,0,0,53,1,0,2,+5,19.0,0,50.0,.333,504.0,3,-19.6,0,0.0
BOS,51.2,0,0.0,.000,1,Jabari Parker,.500,1,0,90,0.0,15.7,0,.500,.000,1,2,0,0,20210505,0,4,13.4,0,0,85,1,0,2,+6,32.7,0,33.3,.500,489.0,5,-10.8,0,0.0
BOS,0.0,2,0.0,.667,0,Carsen Edwards,.644,1,.500,105,0.0,23.7,2,.333,.667,0,3,0,0,20210505,0,0,0.0,1,0,137,1,1.000,5,+8,0.0,0,0.0,.500,420.0,0,-3.5,2,0.0
BOS,58.7,0,60.0,.000,0,Tacko Fall,1.000,1,0,46,0.0,8.0,0,1.000,.000,0,1,0,0,20210505,0,3,0.0,0,0,200,0,0,2,+5,30.0,4,0.0,1.000,320.0,3,29.6,0,0.0
BOS,19.6,0,0.0,.250,0,Tremont Waters,.250,1,.000,100,42.9,32.1,1,.250,.000,0,4,0,0,20210505,2,1,0.0,0,0,85,0,0,2,+5,10.0,0,0.0,.250,320.0,1,-14.5,0,0.0
ORL,39.0,10,12.2,.636,3,Mo Bamba,.617,5,.143,111,6.2,25.1,7,.455,.909,4,11,1,0,20210505,1,11,13.6,1,3,116,1,.800,19,-26,26.0,4,16.3,.500,1845.0,15,7.8,8,4.6
ORL,15.0,0,3.2,.056,1,Dwayne Bacon,.556,10,.000,133,0.0,27.4,1,.556,.000,0,18,1,0,20210505,0,4,0.0,0,0,105,0,0,20,-27,7.3,1,5.3,.556,1749.0,4,-2.7,0,0.0
ORL,12.6,9,3.6,.625,4,Moritz Wagner,.836,4,.600,124,0.0,25.9,5,.500,1.125,1,8,1,0,20210505,0,3,4.0,3,2,128,2,1.000,20,-27,8.2,1,25.1,.688,1555.0,4,5.6,9,3.6
ORL,9.4,2,4.1,.333,1,Gary Harris,.291,1,.000,134,6.7,14.3,2,.167,.333,1,6,1,0,20210505,1,2,4.5,0,0,68,0,1.000,4,-25,6.9,1,12.7,.167,1387.0,3,-11.1,2,0.0
ORL,15.0,0,0.0,.200,3,Cole Anthony,.200,2,.000,135,30.8,25.0,2,.200,.000,0,10,1,0,20210505,4,3,0.0,0,0,47,1,0,4,-16,7.3,0,23.1,.200,1308.0,3,-19.0,0,0.0
ORL,27.8,7,0.0,.143,1,R.J. Hampton,.527,6,.500,133,32.1,24.2,2,.429,.500,2,14,0,0,20210505,5,8,6.7,1,0,117,0,.714,18,-11,17.0,0,5.5,.464,1882.0,10,2.3,5,0.0
ORL,10.8,0,0.0,.222,1,Ignas Brazdeikis,.389,3,.500,136,5.6,13.8,2,.333,.000,1,9,0,0,20210505,1,3,3.4,1,0,82,4,0,7,-16,7.0,0,10.0,.389,1825.0,4,-12.2,0,0.0
ORL,0.0,0,0.0,.400,3,Chasson Randle,.400,2,.000,138,0.0,12.8,2,.400,.000,0,5,0,0,20210505,0,0,0.0,0,0,49,2,0,4,-20,0.0,0,37.5,.400,1572.0,0,-18.3,0,0.0
ORL,5.1,0,0.0,.500,0,Sindarius Thornwell,.000,0,.000,127,6.8,7.9,2,.000,.000,1,4,0,0,20210505,1,1,4.9,0,2,29,1,0,0,-12,5.0,0,0.0,.000,1277.0,2,-9.7,0,4.4
ORL,0,0,0,0,0,Terrence Ross,0,0,0,0,0,0,0,0,0,0,0,0,0,20210505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
ORL,0,0,0,0,0,James Ennis III,0,0,0,0,0,0,0,0,0,0,0,0,0,20210505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
ORL,0,0,0,0,0,Wendell Carter Jr.,0,0,0,0,0,0,0,0,0,0,0,0,0,20210505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
BOS,0,0,0,0,0,Jaylen Brown,0,0,0,0,0,0,0,0,0,0,0,0,1,20210505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
BOS,0,0,0,0,0,Romeo Langford,0,0,0,0,0,0,0,0,0,0,0,0,1,20210505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
BOS,0,0,0,0,0,Tristan Thompson,0,0,0,0,0,0,0,0,0,0,0,0,1,20210505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
ORL,0,0,0,0,0,Michael Carter-Williams,0,0,0,0,0,0,0,0,0,0,0,0,1,20210505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
ORL,0,0,0,0,0,Markelle Fultz,0,0,0,0,0,0,0,0,0,0,0,0,1,20210505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
ORL,0,0,0,0,0,Jonathan Isaac,0,0,0,0,0,0,0,0,0,0,0,0,1,20210505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
ORL,0,0,0,0,0,Chuma Okeke,0,0,0,0,0,0,0,0,0,0,0,0,1,20210505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
