threepar,trb,trb_pct,date,team_abbr,orb_pct,ft,drb_pct,blk,efg_pct,bpm,ast,tov,blk_pct,fta,pf,drtg,ftr,sp,tov_pct,fg,threep,orb,stl_pct,ast_pct,ortg,ft_pct,fg_pct,threep_pct,pm,ts_pct,inactive,stl,usg_pct,pts,fga,threepa,player_name,starter,drb
.000,6,11.6,20131123,CHA,8.7,1,13.9,1,.429,-0.5,0,0,2.5,2,1,81,.286,1690.0,0.0,3,0,2,1.9,0.0,112,.500,.429,0,+24,.444,0,1,13.1,7,7,0,Michael Kidd-Gilchrist,1,4
.300,4,7.8,20131123,CHA,4.4,0,10.5,0,.550,-3.3,3,4,0.0,1,0,85,.100,1677.0,27.7,5,1,1,1.9,17.5,88,.000,.500,.333,+23,.527,0,1,24.1,11,10,3,Kemba Walker,1,3
.167,4,8.4,20131123,CHA,0.0,2,15.1,0,.625,9.1,3,0,0.0,5,2,83,.417,1562.0,0.0,7,1,0,2.1,22.0,135,.400,.583,.500,+24,.599,0,1,25.4,17,12,2,Gerald Henderson,1,4
.000,7,15.1,20131123,CHA,14.6,3,15.5,1,.533,8.6,2,2,2.8,5,2,75,.333,1518.0,10.4,8,0,3,4.3,16.6,114,.600,.533,0,+21,.552,0,2,35.4,19,15,0,Al Jefferson,1,4
.571,9,22.6,20131123,CHA,5.7,0,36.1,0,.857,17.2,2,0,0.0,0,1,73,.000,1301.0,0.0,5,2,1,2.5,16.4,183,0,.714,.500,+25,.857,0,1,15.1,12,7,4,Josh McRoberts,1,8
.444,1,2.0,20131123,CHA,0.0,2,3.6,0,.389,-4.9,1,1,0.0,4,1,87,.444,1647.0,8.5,3,1,0,2.0,5.3,91,.500,.333,.250,+7,.418,0,1,20.0,9,9,4,Jeff Taylor,0,1
.000,5,10.4,20131123,CHA,14.0,2,7.4,2,.000,-11.3,1,4,5.4,2,3,86,.667,1579.0,50.8,0,0,3,0.0,4.8,53,1.000,.000,0,-1,.258,0,0,14.0,2,3,0,Cody Zeller,0,2
.125,1,2.3,20131123,CHA,0.0,5,4.0,0,.500,10.3,6,0,0.0,6,1,87,.750,1454.0,0.0,4,0,0,2.2,39.5,152,.833,.500,.000,0,.611,0,1,20.5,13,8,1,Ramon Sessions,0,1
.000,10,31.4,20131123,CHA,28.4,0,33.9,0,.500,1.1,0,0,0.0,2,1,73,.500,1041.0,0.0,2,0,4,3.1,0.0,115,.000,.500,0,+7,.410,0,1,13.1,4,4,0,Jeff Adrien,0,6
0,0,30.6,20131123,CHA,0.0,0,54.9,0,0,0.8,0,3,0.0,0,1,71,0,321.0,0,1,0,0,0.0,0.0,0,0,.500,0,-4,0,0,0,0.0,2,2,0,Bismack Biyombo,0,0
