ftr,fga,ast,starter,ft,stl,fg_pct,ast_pct,ts_pct,fg,threep_pct,date,ortg,trb,pts,orb,blk_pct,team_abbr,drb,tov_pct,ft_pct,usg_pct,fta,sp,stl_pct,efg_pct,tov,trb_pct,threep,threepar,orb_pct,blk,pf,player_name,drtg,inactive,threepa,drb_pct,bpm,pm
.000,13,1,1,0,1,.385,5.2,.462,5,.250,20180123,86,6,12,0,0.0,BRK,6,7.1,0,20.8,0,1898.0,1.6,.462,1,9.6,2,.615,0.0,0,3,Allen Crabbe,114,0,8,17.2,-5.7,-7
.545,11,2,1,4,0,.273,10.3,.477,3,.375,20180123,90,3,13,0,0.0,BRK,3,12.8,.667,25.4,6,1740.0,0.0,.409,2,5.2,3,.727,0.0,0,0,DeMarre Carroll,121,0,8,9.4,-5.4,-2
.222,9,7,1,2,0,.444,38.6,.658,4,.500,20180123,117,3,13,0,0.0,BRK,3,23.3,1.000,21.1,2,1722.0,0.0,.611,3,5.3,3,.667,0.0,0,5,Spencer Dinwiddie,120,0,6,9.5,-1.9,0
.444,9,3,1,3,0,.444,17.5,.511,4,.000,20180123,111,6,11,1,0.0,BRK,5,8.5,.750,20.2,4,1643.0,0.0,.444,1,11.1,0,.111,4.2,0,1,Rondae Hollis-Jefferson,118,0,1,16.5,-2.2,-10
.000,3,1,1,0,0,.667,10.4,.667,2,0,20180123,152,3,4,1,9.3,BRK,2,0.0,0,9.4,0,901.0,0.0,.667,0,10.1,0,.000,7.6,2,4,Tyler Zeller,112,0,0,12.1,1.6,-4
.000,10,1,0,0,0,.700,9.1,.950,7,1.000,20180123,146,0,19,0,3.0,BRK,0,9.1,0,22.2,0,1396.0,0.0,.950,1,0.0,5,.500,0.0,1,2,Joe Harris,123,0,5,0.0,14.7,-2
1.000,6,1,0,3,0,.667,7.2,.694,4,1.000,20180123,155,11,12,4,3.0,BRK,7,0.0,.500,17.5,6,1395.0,0.0,.750,0,23.9,1,.167,19.7,1,3,Jarrett Allen,111,0,1,27.3,6.2,+4
.750,4,6,0,2,0,.500,46.6,.564,2,.000,20180123,114,5,6,0,0.0,BRK,5,27.3,.667,17.8,3,1158.0,0.0,.500,2,13.1,0,.250,0.0,0,3,Caris LeVert,114,0,1,23.5,-2.4,-1
.000,6,0,0,0,0,.500,0.0,.583,3,.250,20180123,118,5,7,1,0.0,BRK,4,0.0,0,15.7,0,1079.0,0.0,.583,0,14.0,1,.667,6.4,0,1,Quincy Acy,116,0,4,20.1,-1.2,+6
.333,6,4,0,2,0,.333,42.6,.509,2,.250,20180123,105,2,7,1,0.0,BRK,1,22.5,1.000,28.3,2,887.0,0.0,.417,2,6.8,1,.667,7.7,0,2,D'Angelo Russell,122,0,4,6.1,-3.6,+12
1.000,2,1,0,2,0,.500,15.5,.694,1,0,20180123,158,1,4,0,7.2,BRK,1,0.0,1.000,14.0,2,581.0,0.0,.500,0,5.2,0,.000,0.0,1,1,Jahlil Okafor,116,0,0,9.4,6.5,-1
0,0,0,0,0,0,0,0,0,0,0,20180123,0,0,0,0,0,BRK,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Timofey Mozgov,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20180123,0,0,0,0,0,BRK,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Nik Stauskas,0,0,0,0,0,0
.550,20,1,1,9,0,.450,4.6,.564,9,.143,20180123,130,9,28,2,0.0,OKC,7,0.0,.818,28.7,11,2226.0,0.0,.475,0,12.3,1,.350,4.9,0,3,Paul George,120,0,7,21.6,3.4,+1
.407,27,6,1,8,1,.444,32.7,.503,12,.000,20180123,116,5,32,1,0.0,OKC,4,3.0,.727,38.6,11,2186.0,1.4,.444,1,6.9,0,.148,2.5,0,2,Russell Westbrook,119,0,4,12.5,7.1,-10
.167,12,0,1,0,3,.250,0.0,.233,3,0,20180123,84,14,6,9,0.0,OKC,5,7.2,.000,17.3,2,2058.0,4.5,.250,1,20.6,0,.000,23.8,0,3,Steven Adams,110,0,0,16.7,-8.8,+15
.167,12,0,1,2,0,.333,0.0,.388,4,.000,20180123,98,8,10,2,3.6,OKC,6,0.0,1.000,16.8,2,1965.0,0.0,.333,0,12.3,0,.167,5.5,1,2,Carmelo Anthony,118,0,2,20.9,-6.9,-7
2.000,2,0,1,1,0,.500,0.0,.399,1,0,20180123,106,6,3,2,4.1,OKC,4,0.0,.250,5.7,4,1709.0,0.0,.500,0,10.6,0,.000,6.4,1,2,Andre Roberson,119,0,0,16.0,-5.4,-1
.000,3,0,0,0,2,.667,0.0,1.000,2,1.000,20180123,141,1,6,0,0.0,OKC,1,25.0,0,10.0,0,1030.0,6.0,1.000,1,2.9,2,.667,0.0,0,2,Patrick Patterson,109,0,2,6.7,5.5,-5
