ftr,fga,ast,starter,ft,stl,fg_pct,ast_pct,ts_pct,fg,threep_pct,date,ortg,trb,pts,orb,blk_pct,team_abbr,drb,tov_pct,ft_pct,usg_pct,fta,sp,stl_pct,efg_pct,tov,trb_pct,threep,threepar,orb_pct,blk,pf,player_name,drtg,inactive,threepa,drb_pct,bpm,pm
.615,13,1,1,6,0,.385,5.3,.484,5,0,20120515,121,10,16,2,3.8,IND,8,0.0,.750,18.9,8,2449.0,0.0,.385,0,13.1,0,.000,5.7,2,3,David West,89,0,0,19.2,7.0,+9
.143,14,3,1,1,2,.357,17.7,.370,5,.000,20120515,78,6,11,4,2.1,IND,2,21.2,.500,23.4,2,2258.0,3.0,.357,4,8.5,0,.357,12.4,1,6,Danny Granger,90,0,5,5.2,0.0,+10
.778,9,2,1,6,1,.444,12.3,.621,4,.333,20120515,98,4,15,1,0.0,IND,3,29.3,.857,23.0,7,2081.0,1.6,.500,5,6.2,1,.333,3.4,0,1,George Hill,93,0,3,8.5,3.3,+8
1.000,6,0,1,4,0,.333,0.0,.463,2,0,20120515,95,11,8,4,7.0,IND,7,18.8,.667,14.9,6,2000.0,0.0,.333,2,17.6,0,.000,14.0,3,2,Roy Hibbert,86,0,0,20.6,2.1,+12
.182,11,2,1,0,3,.364,13.3,.421,4,.500,20120515,97,11,10,1,2.4,IND,10,7.8,.000,18.4,2,1960.0,5.2,.455,1,18.0,2,.364,3.6,1,4,Paul George,74,0,4,30.0,10.3,+20
.000,10,1,0,0,1,.400,9.7,.400,4,.000,20120515,83,3,8,2,0.0,IND,1,16.7,0,22.8,0,1473.0,2.3,.400,2,6.5,0,.200,9.5,0,4,Leandro Barbosa,93,0,2,4.0,-2.3,-18
.500,4,0,0,2,0,.500,0.0,.615,2,0,20120515,112,1,6,0,0.0,IND,1,17.0,1.000,16.3,2,1007.0,0.0,.500,1,3.2,0,.000,0.0,0,1,Darren Collison,98,0,0,5.8,-1.0,-8
.000,3,1,0,0,0,.333,28.8,.333,1,.000,20120515,66,1,2,0,0.0,IND,1,25.0,0,24.3,0,460.0,0.0,.333,1,7.0,0,.333,0.0,0,1,Dahntay Jones,94,0,1,12.8,-7.1,-6
.000,2,0,0,0,0,.000,0.0,.000,0,0,20120515,0,2,0,0,0.0,IND,2,33.3,0,19.6,0,428.0,0.0,.000,1,15.0,0,.000,0.0,0,3,Tyler Hansbrough,85,0,0,27.5,-26.2,-8
.000,2,0,0,0,1,.500,0.0,.500,1,0,20120515,124,1,2,1,0.0,IND,0,0.0,0,19.7,0,284.0,11.9,.500,0,11.3,0,.000,24.7,0,0,Lou Amundson,77,0,0,0.0,17.5,-4
0,0,0,0,0,0,0,0,0,0,0,20120515,0,0,0,0,0,IND,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Jeff Ayres,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20120515,0,0,0,0,0,IND,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,A.J. Price,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20120515,0,0,0,0,0,IND,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Lance Stephenson,0,0,0,0,0,0
.591,22,5,1,8,6,.455,35.5,.505,10,.000,20120515,110,9,28,4,0.0,MIA,5,6.7,.615,32.4,13,2569.0,7.9,.455,2,11.2,0,.182,9.2,0,0,LeBron James,82,0,4,13.7,22.5,-7
