blk,team_abbr,fg_pct,fga,drtg,stl,efg_pct,ast_pct,date,threep,blk_pct,threepar,tov_pct,drb_pct,fg,ft,stl_pct,tov,starter,pf,orb_pct,trb_pct,ft_pct,threep_pct,pts,usg_pct,ortg,threepa,orb,ast,drb,bpm,player_name,sp,ts_pct,pm,fta,inactive,trb,ftr
1,ATL,.500,14,100,2,.500,11.2,20101127,0,2.0,.000,6.0,16.9,7,3,2.7,1,1,4,7.4,11.8,.750,0,17,19.1,118,0,3,3,6,2.4,Al Horford,2498.0,.539,-1,4,0,9,.286
0,ATL,.200,15,106,0,.200,24.2,20101127,0,0.0,.400,0.0,26.8,3,1,0.0,0,1,0,2.6,13.9,.500,.000,7,19.2,76,6,1,7,9,-7.7,Joe Johnson,2359.0,.220,+5,2,0,10,.133
0,ATL,.556,9,110,0,.778,16.5,20101127,4,0.0,.556,10.0,9.8,5,0,0.0,1,1,4,0.0,4.5,0,.800,14,13.2,142,5,0,4,3,2.4,Mike Bibby,2158.0,.778,+9,0,0,3,.000
0,ATL,.714,7,107,0,.714,10.7,20101127,0,0.0,.000,10.7,20.1,5,3,0.0,1,1,0,10.5,15.0,1.000,0,13,15.2,153,0,3,2,5,6.4,Marvin Williams,1746.0,.781,+9,3,0,8,.429
1,ATL,.556,9,92,2,.611,22.5,20101127,1,3.6,.111,23.3,26.0,5,2,4.9,3,1,5,4.5,14.5,1.000,1.000,13,27.1,108,1,1,3,5,7.8,Josh Smith,1352.0,.658,+16,2,0,6,.222
0,ATL,.444,18,103,2,.528,21.5,20101127,3,0.0,.444,0.0,0.0,8,2,4.1,0,0,0,0.0,0.0,.667,.375,21,34.0,117,8,0,3,0,11.7,Jamal Crawford,1620.0,.543,-1,3,0,0,.167
0,ATL,.444,9,111,0,.556,0.0,20101127,2,0.0,.667,0.0,4.6,4,0,0.0,0,0,0,4.0,4.3,0,.333,10,16.8,116,6,1,0,1,-0.7,Maurice Evans,1524.0,.556,+1,0,0,2,.000
0,ATL,.200,5,109,0,.200,0.0,20101127,0,0.0,.000,0.0,11.7,1,0,0.0,0,0,1,20.5,16.4,0,0,2,23.8,70,0,2,0,1,-17.8,Zaza Pachulia,598.0,.200,0,0,0,3,.000
0,ATL,.000,1,108,0,.000,0.0,20101127,0,0.0,.000,0.0,19.6,0,0,0.0,0,0,0,0.0,9.1,0,0,0,8.0,0,0,0,0,1,-12.6,Jason Collins,358.0,.000,+5,0,0,1,.000
0,ATL,.500,2,95,0,.500,0.0,20101127,0,0.0,.000,0.0,74.3,1,0,0.0,0,0,2,0.0,34.6,0,0,2,30.1,97,0,0,0,2,-11.3,Josh Powell,189.0,.500,+2,0,0,2,.000
0,ATL,0,0,0,0,0,0,20101127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jordan Crawford,0.0,0,0,0,0,0,0
0,ATL,0,0,0,0,0,0,20101127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jeff Teague,0.0,0,0,0,0,0,0
0,NYK,.500,16,115,2,.563,20.7,20101127,2,0.0,.188,15.8,2.7,8,0,3.0,3,1,0,3.1,2.9,0,.667,18,26.1,102,3,1,4,1,1.8,Raymond Felton,2247.0,.563,-16,0,0,2,.000
1,NYK,.467,15,109,1,.467,14.9,20101127,0,2.1,.000,16.5,24.7,7,10,1.5,4,1,4,3.2,14.7,.833,0,24,33.6,108,0,1,3,9,2.2,Amar'e Stoudemire,2229.0,.592,-8,12,0,10,.800
0,NYK,.600,10,114,0,.650,0.0,20101127,1,0.0,.300,8.4,25.0,6,2,0.0,1,1,2,6.4,16.3,1.000,.333,15,16.6,131,3,2,0,9,0.9,Landry Fields,2202.0,.689,-3,2,0,11,.200
