threepar,trb,trb_pct,date,team_abbr,orb_pct,ft,drb_pct,blk,efg_pct,bpm,ast,tov,blk_pct,fta,pf,drtg,ftr,sp,tov_pct,fg,threep,orb,stl_pct,ast_pct,ortg,ft_pct,fg_pct,threep_pct,pm,ts_pct,inactive,stl,usg_pct,pts,fga,threepa,player_name,starter,drb
.333,5,8.2,20120222,MIL,0.0,0,20.6,0,.292,-7.6,4,2,0.0,0,2,119,.000,2250.0,14.3,3,1,0,2.8,15.4,64,0,.250,.250,-11,.292,0,2,17.2,7,12,4,Carlos Delfino,1,5
.200,3,5.5,20120222,MIL,3.0,4,9.2,0,.400,-2.8,5,3,0.0,6,1,125,.300,2011.0,11.7,8,0,1,1.6,28.0,90,.667,.400,.000,-19,.442,0,1,35.2,20,20,4,Brandon Jennings,1,2
.273,4,9.0,20120222,MIL,11.2,2,5.7,0,.591,3.8,1,0,0.0,2,3,125,.182,1638.0,0.0,6,1,3,1.9,6.6,139,1.000,.545,.333,-12,.631,0,1,20.0,15,11,3,Ersan İlyasova,1,1
.000,3,7.0,20120222,MIL,3.9,4,11.8,1,.444,4.5,4,2,2.8,4,0,122,.444,1572.0,15.7,4,0,1,2.0,24.7,109,1.000,.444,0,-11,.558,0,1,22.4,12,9,0,Shaun Livingston,1,2
.000,4,12.1,20120222,MIL,15.1,0,7.6,1,.636,7.2,0,0,3.6,0,3,121,.000,1218.0,0.0,7,0,3,2.6,0.0,132,0,.636,0,-12,.636,0,1,24.9,14,11,0,Jon Leuer,1,1
.000,0,0.0,20120222,MIL,0.0,2,0.0,0,.600,6.8,4,0,0.0,3,1,118,.600,1499.0,0.0,3,0,0,6.4,24.6,143,.667,.600,0,-8,.633,0,3,11.6,8,5,0,Beno Udrih,0,0
.000,2,5.7,20120222,MIL,9.5,0,0.0,2,.250,-13.4,0,1,6.8,0,4,122,.000,1290.0,11.1,2,0,2,2.5,0.0,60,0,.250,0,-4,.250,0,1,19.3,4,8,0,Larry Sanders,0,0
.000,4,11.9,20120222,MIL,9.9,3,15.0,2,.600,2.5,0,0,7.0,4,3,123,.800,1242.0,0.0,3,0,2,0.0,0.0,147,.750,.600,0,-7,.666,0,0,15.0,9,5,0,Luc Mbah a Moute,0,2
.286,1,3.5,20120222,MIL,0.0,0,8.7,0,.143,-14.9,1,0,0.0,0,2,122,.000,1069.0,0.0,1,0,0,3.0,7.9,40,0,.143,.000,-10,.143,0,1,18.1,2,7,2,Mike Dunleavy,0,1
0,3,18.1,20120222,MIL,0.0,0,45.6,0,0,-2.1,1,0,0.0,0,1,117,0,611.0,0,0,0,0,0.0,12.7,205,0,0,0,-1,0,0,0,0.0,0,0,0,Jon Brockman,0,3
0,0,0,20120222,MIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drew Gooden,0,0
0,0,0,20120222,MIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tobias Harris,0,0
0,0,0,20120222,MIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stephen Jackson,0,0
.333,5,8.9,20120222,CHI,0.0,1,14.8,1,.625,3.3,3,3,1.9,2,1,100,.167,2074.0,18.9,6,3,0,1.5,12.0,111,.500,.500,.750,+13,.621,0,1,20.1,16,12,4,Luol Deng,1,5
.154,2,4.1,20120222,CHI,5.1,3,3.4,2,.500,3.4,7,3,4.2,4,1,105,.308,1815.0,16.9,6,1,1,0.0,33.2,118,.750,.462,.500,+15,.542,0,0,25.7,16,13,2,Derrick Rose,1,1
.000,13,26.8,20120222,CHI,26.0,7,27.4,1,.500,19.2,10,2,2.1,7,2,98,1.167,1789.0,18.1,3,0,5,0.0,42.2,158,1.000,.500,0,+20,.716,0,0,16.3,13,6,0,Joakim Noah,1,8
.000,7,15.7,20120222,CHI,5.7,2,22.4,1,.750,9.5,3,4,2.3,2,1,96,.167,1642.0,23.7,9,0,1,1.9,19.3,119,1.000,.750,0,+16,.776,0,1,27.0,20,12,0,Carlos Boozer,1,6
.200,2,4.7,20120222,CHI,0.0,0,7.8,0,.750,4.0,2,2,0.0,2,0,103,.200,1574.0,15.5,7,1,0,2.0,12.1,114,.000,.700,.500,+14,.689,0,1,21.5,15,10,2,Ronnie Brewer,1,2
.375,0,0.0,20120222,CHI,0.0,0,0.0,0,.688,1.1,3,1,0.0,0,2,110,.000,1530.0,11.1,5,1,0,0.0,16.8,136,0,.625,.333,+8,.688,0,0,15.5,11,8,3,Kyle Korver,0,0
.000,10,33.1,20120222,CHI,41.6,3,27.5,1,.600,6.6,0,1,3.4,4,1,91,.800,1116.0,12.9,3,0,5,2.9,0.0,140,.750,.600,0,+4,.666,0,1,18.3,9,5,0,Taj Gibson,0,5
.000,4,13.5,20120222,CHI,8.5,2,16.8,1,1.000,3.8,0,1,3.5,3,2,101,1.000,1091.0,18.8,3,0,1,0.0,0.0,140,.667,1.000,0,-1,.926,0,0,12.8,8,3,0,Ömer Aşık,0,3
.000,5,20.1,20120222,CHI,10.1,0,26.7,0,.167,-8.3,3,0,0.0,0,0,101,.000,917.0,0.0,1,0,1,0.0,23.6,91,0,.167,0,+6,.167,0,0,17.2,2,6,0,John Lucas III,0,4
.667,0,0.0,20120222,CHI,0.0,0,0.0,0,.000,-37.2,1,2,0.0,0,2,109,.000,491.0,40.0,0,0,0,0.0,13.6,16,0,.000,.000,+3,.000,0,0,26.8,0,3,2,Mike James,0,0
.000,0,0.0,20120222,CHI,0.0,0,0.0,0,.000,-21.5,0,0,0.0,0,1,109,.000,239.0,0.0,0,0,0,0.0,0.0,0,0,.000,0,-2,.000,0,0,11.0,0,1,0,Jimmy Butler,0,0
0,1,30.3,20120222,CHI,0.0,0,50.2,0,0,-26.3,0,1,0.0,0,0,92,0,122.0,100.0,0,0,0,0.0,0.0,0,0,0,0,-1,0,0,0,21.5,0,0,0,Brian Scalabrine,0,1
0,0,0,20120222,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Richard Hamilton,0,0
0,0,0,20120222,MIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Andrew Bogut,0,0
