threepar,trb,trb_pct,date,team_abbr,orb_pct,ft,drb_pct,blk,efg_pct,bpm,ast,tov,blk_pct,fta,pf,drtg,ftr,sp,tov_pct,fg,threep,orb,stl_pct,ast_pct,ortg,ft_pct,fg_pct,threep_pct,pm,ts_pct,inactive,stl,usg_pct,pts,fga,threepa,player_name,starter,drb
.071,21,23.5,20091125,LAC,14.7,2,33.6,2,.464,13.3,3,0,3.5,3,1,81,.214,2401.0,0.0,6,1,7,3.9,16.5,121,.667,.429,1.000,-6,.490,0,3,16.7,15,14,1,Marcus Camby,1,14
.053,10,11.2,20091125,LAC,2.1,4,21.6,1,.158,-15.4,0,5,1.8,4,4,95,.211,2398.0,19.4,3,0,1,0.0,0.0,45,1.000,.158,.000,-2,.241,0,0,28.1,10,19,1,Chris Kaman,1,9
.000,5,7.0,20091125,LAC,5.3,1,9.0,2,.133,-7.6,1,2,4.4,2,1,89,.133,1915.0,11.2,2,0,2,3.3,5.8,39,.500,.133,0,+3,.157,0,2,24.4,5,15,0,Al Thornton,1,3
.211,2,3.1,20091125,LAC,0.0,0,6.6,1,.658,17.5,2,0,2.4,0,5,99,.000,1735.0,0.0,11,3,0,0.0,30.9,138,0,.579,.750,-4,.658,0,0,28.6,25,19,4,Baron Davis,1,2
.333,5,8.4,20091125,LAC,0.0,0,18.0,0,.000,-13.5,0,2,0.0,0,0,98,.000,1601.0,40.0,0,0,0,0.0,0.0,0,0,.000,.000,+8,.000,0,0,8.2,0,3,1,Rasual Butler,1,5
.286,2,3.3,20091125,LAC,0.0,2,7.0,0,.286,-13.3,0,3,0.0,3,1,101,.429,1645.0,26.5,2,0,0,0.0,0.0,56,.667,.286,.000,-22,.361,0,0,18.0,6,7,2,Eric Gordon,0,2
.167,2,4.7,20091125,LAC,0.0,2,10.1,0,.333,-2.0,2,1,0.0,2,2,94,.333,1145.0,12.7,2,0,0,2.7,21.0,90,1.000,.333,.000,-9,.436,0,1,18.0,6,6,1,Sebastian Telfair,0,2
.000,7,19.6,20091125,LAC,21.0,0,18.0,0,.333,-5.6,1,1,0.0,0,3,98,.000,961.0,14.3,2,0,4,0.0,13.0,82,0,.333,0,-18,.333,0,0,19.0,4,6,0,Craig Smith,0,3
0,0,0.0,20091125,LAC,0.0,0,0.0,0,0,-7.3,0,0,0.0,0,0,104,0,301.0,0,0,0,0,0.0,0.0,0,0,0,0,-10,0,0,0,0.0,0,0,0,Steve Novak,0,0
.000,1,9.0,20091125,LAC,0.0,0,19.3,0,1.000,1.9,0,0,0.0,0,1,97,.000,298.0,0.0,1,0,0,0.0,0.0,200,0,1.000,0,-5,1.000,0,0,8.8,2,1,0,Mardy Collins,0,1
