ftr,fga,ast,starter,ft,stl,fg_pct,ast_pct,ts_pct,fg,threep_pct,date,ortg,trb,pts,orb,blk_pct,team_abbr,drb,tov_pct,ft_pct,usg_pct,fta,sp,stl_pct,efg_pct,tov,trb_pct,threep,threepar,orb_pct,blk,pf,player_name,drtg,inactive,threepa,drb_pct,bpm,pm
.286,14,5,1,2,1,.286,29.6,.317,4,.000,20121107,66,5,10,2,0.0,ORL,3,20.2,.500,24.6,4,2147.0,1.5,.286,4,7.7,0,.214,6.0,0,0,E'Twaun Moore,102,0,3,9.6,-6.2,-16
.091,11,0,1,1,0,.455,0.0,.524,5,.333,20121107,89,3,12,0,0.0,ORL,3,14.9,1.000,21.3,1,1687.0,0.0,.500,2,5.9,1,.273,0.0,0,3,Arron Afflalo,104,0,3,12.2,-6.1,-19
.000,8,1,1,0,1,.375,10.0,.438,3,1.000,20121107,90,4,7,2,3.8,ORL,2,11.1,0,17.9,0,1342.0,2.4,.438,1,9.9,1,.125,9.5,1,1,Josh McRoberts,97,0,1,10.2,2.1,-23
.111,9,3,1,0,0,.222,32.4,.212,2,0,20121107,45,6,4,2,0.0,ORL,4,29.8,.000,31.0,1,1158.0,0.0,.222,4,17.2,0,.000,11.1,0,3,Glen Davis,99,0,0,23.7,-16.5,-16
.000,4,0,1,0,0,.250,0.0,.250,1,0,20121107,66,4,2,1,0.0,ORL,3,0.0,0,9.9,0,1078.0,0.0,.250,0,12.3,0,.000,5.9,0,2,Nikola Vučević,101,0,0,19.1,-10.3,-15
.625,8,0,0,5,0,.375,0.0,.539,3,0,20121107,101,5,11,2,6.5,ORL,3,16.4,1.000,20.5,5,1591.0,0.0,.375,2,10.4,0,.000,8.0,2,5,Andrew Nicholson,99,0,0,12.9,-3.4,+6
.667,6,2,0,3,3,.333,18.1,.451,2,.000,20121107,114,5,7,2,7.7,ORL,3,0.0,.750,15.5,4,1340.0,7.1,.333,0,12.4,0,.167,9.6,2,4,Maurice Harkless,82,0,1,15.4,11.5,+3
.000,3,4,0,0,0,.000,34.2,.000,0,0,20121107,53,2,0,0,4.3,ORL,2,0.0,0,6.7,0,1204.0,0.0,.000,0,5.5,0,.000,0.0,1,0,Ish Smith,102,0,0,11.4,-2.5,+11
.000,5,1,0,0,1,.600,11.7,.600,3,0,20121107,104,4,6,1,0.0,ORL,3,16.7,0,13.5,0,1187.0,2.7,.600,1,11.2,0,.000,5.4,0,3,Gustavo Ayón,96,0,0,17.3,-0.6,-3
.417,12,1,0,5,0,.417,15.4,.563,5,.250,20121107,85,2,16,0,0.0,ORL,2,26.0,1.000,43.4,5,1182.0,0.0,.458,5,5.6,1,.333,0.0,0,1,J.J. Redick,104,0,4,11.6,-2.9,-11
0,0,0,0,0,0,0,0.0,0,0,0,20121107,0,1,0,0,10.6,ORL,1,0,0,0.0,0,484.0,0.0,0,0,6.8,0,0,0.0,1,0,Kyle O'Quinn,97,0,0,14.2,-3.3,+8
0,0,0,0,0,0,0,0,0,0,0,20121107,0,0,0,0,0,ORL,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,DeQuan Jones,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20121107,0,0,0,0,0,ORL,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Jameer Nelson,0,0,0,0,0,0
