ftr,fga,ast,starter,ft,stl,fg_pct,ast_pct,ts_pct,fg,threep_pct,date,ortg,trb,pts,orb,blk_pct,team_abbr,drb,tov_pct,ft_pct,usg_pct,fta,sp,stl_pct,efg_pct,tov,trb_pct,threep,threepar,orb_pct,blk,pf,player_name,drtg,inactive,threepa,drb_pct,bpm,pm
.133,15,1,1,2,1,.400,5.4,.567,6,.500,20141223,117,3,18,1,2.5,GSW,2,5.9,1.000,24.4,2,1806.0,1.6,.533,1,5.9,4,.533,4.0,1,1,Klay Thompson,119,0,8,7.8,3.2,-21
.000,14,6,1,0,3,.714,41.8,.786,10,.400,20141223,107,2,22,0,0.0,GSW,2,33.3,0,30.4,0,1798.0,5.0,.786,7,4.0,2,.357,0.0,0,0,Stephen Curry,114,0,5,7.8,7.1,-10
.000,6,0,1,0,0,.333,0.0,.417,2,1.000,20141223,113,4,5,3,2.8,GSW,1,0.0,0,9.5,0,1651.0,0.0,.417,0,8.6,1,.167,13.1,1,2,Harrison Barnes,124,0,1,4.3,-4.8,-13
.000,6,2,1,0,0,.167,11.1,.167,1,0,20141223,51,3,2,0,0.0,GSW,3,14.3,0,13.0,0,1405.0,0.0,.167,1,7.6,0,.000,0.0,0,2,Draymond Green,122,0,0,15.0,-12.9,-10
.250,8,1,1,2,0,.500,13.7,.563,4,0,20141223,118,2,10,2,0.0,GSW,0,10.1,1.000,30.9,2,834.0,0.0,.500,1,8.5,0,.000,17.3,0,1,Festus Ezeli,127,0,0,0.0,-2.6,-9
.000,8,2,0,0,0,.375,14.9,.375,3,.000,20141223,78,5,6,1,0.0,GSW,4,20.0,0,21.5,0,1212.0,0.0,.375,2,14.7,0,.125,5.9,0,4,Marreese Speights,119,0,1,23.2,-12.1,+3
.500,6,0,0,3,1,.500,0.0,.751,3,.500,20141223,139,4,11,1,0.0,GSW,3,12.0,1.000,19.5,3,1115.0,2.7,.667,1,12.8,2,.667,6.5,0,2,Justin Holiday,115,0,4,18.9,5.0,+8
.500,8,1,0,4,1,.500,9.4,.615,4,0,20141223,122,7,12,0,0.0,GSW,7,9.3,1.000,25.9,4,1083.0,2.7,.500,1,23.0,0,.000,0.0,0,1,David Lee,108,0,0,45.4,4.2,-3
2.000,2,3,0,3,1,.500,23.1,.665,1,0,20141223,135,2,5,1,0.0,GSW,1,21.0,.750,12.0,4,1031.0,2.9,.500,1,6.9,0,.000,7.0,0,1,Shaun Livingston,118,0,0,6.8,3.0,-13
.000,4,0,0,0,0,.250,0.0,.375,1,.333,20141223,42,0,3,0,0.0,GSW,0,42.9,0,20.2,0,904.0,0.0,.375,3,0.0,1,.750,0.0,0,1,Andre Iguodala,127,0,3,0.0,-19.3,-16
.400,5,2,0,1,0,.600,25.1,.765,3,.667,20141223,144,3,9,2,0.0,GSW,1,14.5,.500,22.2,2,809.0,0.0,.800,1,13.2,2,.600,17.8,0,1,Leandro Barbosa,124,0,3,8.7,10.2,+10
.000,1,1,0,0,1,1.000,24.4,1.000,1,0,20141223,208,1,2,0,0.0,GSW,1,0.0,0,6.9,0,376.0,7.9,1.000,0,9.5,0,.000,0.0,0,0,Ognjen Kuzmić,104,0,0,18.7,17.3,+12
.000,1,1,0,0,0,.000,19.6,.000,0,.000,20141223,61,3,0,0,0.0,GSW,3,0.0,0,6.9,0,376.0,0.0,.000,0,28.4,0,1.000,0.0,0,2,Brandon Rush,110,0,1,56.0,-7.6,+12
.200,10,8,1,2,3,.600,34.3,.781,6,.429,20141223,139,4,17,1,0.0,LAL,3,21.6,1.000,19.4,2,1834.0,4.9,.750,3,7.8,3,.700,3.8,0,2,Ronnie Price,106,0,7,11.8,10.1,+11
.200,10,3,1,2,1,.500,15.5,.643,5,.500,20141223,132,3,14,0,0.0,LAL,3,8.4,1.000,19.9,2,1526.0,1.9,.600,1,7.0,2,.400,0.0,0,0,Wesley Johnson,112,0,4,14.2,3.7,+14
.000,9,2,1,0,1,.556,10.5,.667,5,.500,20141223,101,5,12,0,0.0,LAL,5,25.0,0,20.3,0,1511.0,2.0,.667,3,11.8,2,.444,0.0,0,1,Wayne Ellington,109,0,4,23.8,-2.4,+10
