threepar,trb,trb_pct,date,team_abbr,orb_pct,ft,drb_pct,blk,efg_pct,bpm,ast,tov,blk_pct,fta,pf,drtg,ftr,sp,tov_pct,fg,threep,orb,stl_pct,ast_pct,ortg,ft_pct,fg_pct,threep_pct,pm,ts_pct,inactive,stl,usg_pct,pts,fga,threepa,player_name,starter,drb
.360,13,16.8,20210113,DAL,5.4,1,27.1,4,.660,24.6,9,4,8.9,2,3,84,.080,2088.0,13.4,14,5,2,2.8,60.0,125,.500,.560,.556,+14,.657,0,2,36.5,34,25,9,Luka Dončić,1,11
.625,2,2.7,20210113,DAL,0.0,1,5.1,0,.531,3.6,3,0,0.0,1,1,100,.063,2006.0,0.0,7,3,0,2.9,14.4,121,1.000,.438,.300,+8,.547,0,2,20.9,18,16,10,Tim Hardaway Jr.,1,2
.000,14,21.1,20210113,DAL,9.5,0,31.7,3,1.000,2.4,2,2,7.8,0,1,85,.000,1786.0,50.0,2,0,3,1.6,8.8,122,0,1.000,0,+7,1.000,0,1,5.7,4,2,0,Willie Cauley-Stein,1,11
.429,3,5.1,20210113,DAL,0.0,2,9.8,0,.143,-11.8,1,0,0.0,2,1,104,.286,1572.0,0.0,1,0,0,0.0,4.8,67,1.000,.143,.000,-10,.254,0,0,12.8,4,7,3,Wes Iwundu,1,3
.563,4,8.5,20210113,DAL,0.0,0,16.3,2,.500,1.9,0,0,7.4,0,3,95,.000,1263.0,0.0,6,4,0,0.0,0.0,102,0,.375,.444,+1,.500,0,0,32.3,16,16,9,Kristaps Porziņģis,1,4
.667,2,2.8,20210113,DAL,2.9,2,2.6,0,.250,-9.4,4,1,0.0,3,2,104,.250,1943.0,7.0,2,2,1,1.5,16.0,80,.667,.167,.250,+13,.300,0,1,18.8,8,12,8,Trey Burke,0,1
.714,5,8.8,20210113,DAL,3.7,0,13.4,3,.500,6.5,2,0,9.1,2,0,88,.286,1534.0,0.0,3,1,1,3.8,10.9,107,.000,.429,.200,+7,.444,0,2,13.1,7,7,5,James Johnson,0,4
.500,5,12.4,20210113,DAL,15.6,1,9.5,0,.500,-11.2,1,2,0.0,4,3,103,1.000,1083.0,25.8,2,0,3,0.0,7.7,85,.250,.500,.000,+17,.434,0,0,18.3,5,4,2,Josh Green,0,2
.000,5,15.0,20210113,DAL,18.8,2,11.4,0,.500,-2.0,0,0,0.0,2,1,103,.333,900.0,0.0,3,0,3,0.0,0.0,138,1.000,.500,0,+13,.581,0,0,19.5,8,6,0,Boban Marjanović,0,2
.000,0,0.0,20210113,DAL,0.0,0,0.0,0,.000,-39.1,0,0,0.0,0,0,109,.000,75.0,0.0,0,0,0,0.0,0.0,0,0,.000,0,-5,.000,0,0,34.0,0,1,0,Tyler Bey,0,0
0,0,0.0,20210113,DAL,0.0,0,0.0,0,0,-10.0,0,0,0.0,0,0,109,0,75.0,0,0,0,0,0.0,0.0,0,0,0,0,-5,0,0,0,0.0,0,0,0,Nate Hinton,0,0
0,1,35.9,20210113,DAL,0.0,0,68.6,0,0,-43.0,0,1,0.0,0,0,77,0,75.0,100.0,0,0,0,0.0,0.0,0,0,0,0,-5,0,0,0,34.0,0,0,0,Tyrell Terry,0,1
.278,6,7.4,20210113,CHO,0.0,0,15.5,0,.500,-4.3,0,1,0.0,0,3,109,.000,2182.0,5.3,8,2,0,1.3,0.0,94,0,.444,.400,-8,.500,0,1,21.4,18,18,5,Terry Rozier,1,6
.429,0,0.0,20210113,CHO,0.0,0,0.0,0,.429,0.3,7,1,0.0,0,2,109,.000,2161.0,6.7,5,2,0,4.1,29.8,100,0,.357,.333,-16,.429,0,3,17.1,12,14,6,Devonte' Graham,1,0
.412,10,13.9,20210113,CHO,8.0,2,20.4,0,.412,2.4,6,2,0.0,2,4,106,.118,1939.0,10.1,6,2,3,1.5,30.6,100,1.000,.353,.286,-15,.447,0,1,25.2,16,17,7,P.J. Washington,1,7
.400,4,6.7,20210113,CHO,3.2,3,10.5,1,.433,2.8,1,0,3.6,4,0,112,.267,1608.0,0.0,5,3,1,0.0,6.2,106,.750,.333,.500,-5,.477,0,0,25.6,16,15,6,Gordon Hayward,1,3
.000,9,16.4,20210113,CHO,3.5,1,30.5,4,1.000,1.5,0,0,15.6,4,1,97,2.000,1479.0,0.0,2,0,1,0.0,0.0,127,.250,1.000,0,-3,.665,0,0,6.2,5,2,0,Bismack Biyombo,1,8
.333,6,9.4,20210113,CHO,11.9,0,6.6,0,.222,-11.1,5,4,0.0,0,3,111,.000,1724.0,30.8,2,0,4,1.7,24.1,61,0,.222,.000,-14,.222,0,1,18.5,4,9,3,Miles Bridges,0,2
.500,7,12.4,20210113,CHO,0.0,0,25.9,0,.250,-12.9,5,2,0.0,1,3,107,.125,1525.0,19.2,2,0,0,0.0,27.6,61,.000,.250,.000,-15,.237,0,0,16.8,4,8,4,LaMelo Ball,0,7
.556,5,15.1,20210113,CHO,5.8,0,25.4,2,.333,0.0,1,1,12.9,0,1,93,.000,891.0,10.0,3,0,1,3.3,11.4,71,0,.333,.000,-2,.333,0,1,27.6,6,9,5,Caleb Martin,0,4
.200,4,16.2,20210113,CHO,23.2,0,8.5,0,.900,25.1,1,0,0.0,1,0,105,.200,666.0,0.0,4,1,3,4.4,20.9,163,.000,.800,1.000,+8,.827,0,1,20.1,9,5,1,Cody Martin,0,1
.000,2,71.8,20210113,CHO,100.0,1,0.0,0,1.000,58.5,0,0,0.0,2,0,119,2.000,75.0,0.0,1,0,2,0.0,0.0,177,.500,1.000,0,+5,.798,0,0,61.6,3,1,0,Vernon Carey Jr.,0,0
.000,0,0.0,20210113,CHO,0.0,0,0.0,0,.000,-35.0,0,0,0.0,0,0,119,.000,75.0,0.0,0,0,0,0.0,0.0,0,0,.000,0,+5,.000,0,0,32.8,0,1,0,Jalen McDaniels,0,0
1.000,0,0.0,20210113,CHO,0.0,0,0.0,0,.000,-34.4,0,0,0.0,0,0,119,.000,75.0,0.0,0,0,0,0.0,0.0,0,0,.000,.000,+5,.000,0,0,32.8,0,1,1,Malik Monk,0,0
0,0,0,20210113,CHO,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nick Richards,0,0
0,0,0,20210113,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Jalen Brunson,0,0
0,0,0,20210113,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Dorian Finney-Smith,0,0
0,0,0,20210113,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Maxi Kleber,0,0
0,0,0,20210113,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Dwight Powell,0,0
0,0,0,20210113,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Josh Richardson,0,0
0,0,0,20210113,CHO,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Nate Darling,0,0
0,0,0,20210113,CHO,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Grant Riller,0,0
0,0,0,20210113,CHO,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Cody Zeller,0,0
