trb_pct,orb_pct,usg_pct,fg_pct,pf,ast,pm,efg_pct,pts,trb,team_abbr,ts_pct,orb,fga,tov_pct,drtg,tov,ft,inactive,ortg,starter,ftr,blk_pct,player_name,drb_pct,threep_pct,bpm,threepar,threepa,date,fg,ft_pct,fta,drb,threep,ast_pct,stl,stl_pct,blk,sp
8.2,2.7,33.4,.389,3,8,-13,.389,22,6,MIA,.439,1,18,16.6,108,5,8,0,88,1,.889,0.0,Dwyane Wade,13.6,0,-1.3,.000,0,20071225,7,.500,16,5,0,41.2,0,0.0,0,2456.0
5.7,0.0,17.2,.400,2,5,-14,.400,9,4,MIA,.414,0,10,26.9,103,4,1,0,73,1,.200,0.0,Jason Williams,11.3,.000,-4.2,.400,4,20071225,4,.500,2,4,0,23.3,2,2.7,0,2364.0
21.0,9.7,15.8,.375,5,2,-13,.375,6,13,MIA,.375,3,8,33.3,102,4,0,0,66,1,.000,0.0,Udonis Haslem,32.3,0,-7.3,.000,0,20071225,3,0,0,10,0,10.3,0,0.0,0,2075.0
16.2,10.8,22.6,.571,5,1,-13,.571,13,9,MIA,.570,3,7,26.0,98,4,5,0,91,1,1.429,4.8,Shaquille O'Neal,21.6,0,-0.5,.000,0,20071225,4,.500,10,6,0,6.2,1,1.7,2,1864.0
6.7,6.7,8.2,1.000,3,0,-16,1.000,6,2,MIA,1.000,1,3,0.0,103,0,0,0,199,1,.000,0.0,Dorell Wright,6.7,0,5.9,.000,0,20071225,3,0,0,1,0,0.0,1,3.1,0,1005.0
2.8,2.8,18.2,.429,0,0,-1,.464,15,2,MIA,.504,1,14,6.3,111,1,2,0,103,0,.143,0.0,Ricky Davis,2.8,.333,-1.7,.214,3,20071225,6,1.000,2,1,1,0.0,0,0.0,0,2382.0
16.0,13.7,15.5,.429,4,0,-7,.429,7,7,MIA,.421,3,7,0.0,106,0,1,0,102,0,.429,0.0,Earl Barron,18.3,.000,-3.9,.143,1,20071225,3,.333,3,4,0,0.0,0,0.0,0,1464.0
6.4,0.0,10.4,.000,3,0,0,.000,0,1,MIA,.000,0,2,0.0,107,0,0,0,0,0,.000,0.0,Daequan Cook,12.8,0,-18.8,.000,0,20071225,0,0,0,1,0,0.0,0,0.0,0,524.0
0.0,0.0,13.5,0,1,0,+5,0,2,0,MIA,1.136,0,0,0.0,110,0,2,0,250,0,0,0.0,Mark Blount,0.0,0,8.5,0,0,20071225,0,1.000,2,0,0,0.0,0,0.0,0,178.0
0.0,0.0,93.2,.333,1,0,+2,.333,2,0,MIA,.333,0,3,0.0,35,0,0,0,79,0,.000,0.0,Luke Jackson,0.0,0,15.7,.000,0,20071225,1,0,0,0,0,0.0,1,35.7,0,88.0
0,0,0,0,0,0,0,0,0,0,MIA,0,0,0,0,0,0,0,0,0,0,0,0,Joel Anthony,0,0,0,0,0,20071225,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,MIA,0,0,0,0,0,0,0,0,0,0,0,0,Alexander Johnson,0,0,0,0,0,20071225,0,0,0,0,0,0,0,0,0,0.0
8.7,0.0,30.6,.474,3,12,+18,.474,25,6,CLE,.524,0,19,7.7,89,2,7,0,116,1,.579,1.9,LeBron James,17.4,.000,11.1,.158,3,20071225,9,.636,11,6,0,65.4,1,1.4,1,2316.0
4.9,3.3,12.2,.286,4,6,+15,.286,4,3,CLE,.286,1,7,22.2,84,2,0,0,77,1,.000,0.0,Larry Hughes,6.6,.000,0.3,.143,1,20071225,2,0,0,2,0,27.3,4,6.2,0,2032.0
15.4,6.9,24.8,.462,4,1,+17,.462,18,9,CLE,.575,2,13,11.3,86,2,6,0,112,1,.462,2.3,Drew Gooden,24.0,0,1.6,.000,0,20071225,6,1.000,6,7,0,5.9,1,1.6,1,1951.0
15.3,7.6,24.7,.417,3,2,+2,.417,13,8,CLE,.472,2,12,12.7,86,2,3,0,95,1,.333,2.6,Zydrunas Ilgauskas,22.9,0,-0.8,.000,0,20071225,5,.750,4,6,0,12.7,1,1.8,1,1754.0
