threepar,trb,trb_pct,date,team_abbr,orb_pct,ft,drb_pct,blk,efg_pct,bpm,ast,tov,blk_pct,fta,pf,drtg,ftr,sp,tov_pct,fg,threep,orb,stl_pct,ast_pct,ortg,ft_pct,fg_pct,threep_pct,pm,ts_pct,inactive,stl,usg_pct,pts,fga,threepa,player_name,starter,drb
.100,5,6.7,20080402,TOR,5.1,8,8.5,1,.400,-8.6,2,4,1.6,8,4,129,.400,2814.0,14.5,8,0,2,0.0,5.8,96,1.000,.400,.000,-9,.510,0,0,27.4,24,20,2,Chris Bosh,1,3
.500,3,5.1,20080402,TOR,0.0,0,10.7,0,.750,-1.2,3,2,0.0,0,4,127,.000,2238.0,20.0,5,2,0,1.4,10.4,114,0,.625,.500,-9,.750,0,1,12.5,12,8,4,Anthony Parker,1,3
.077,4,7.4,20080402,TOR,7.0,2,7.7,2,.731,4.9,3,2,4.4,3,4,127,.231,2059.0,12.3,9,1,2,0.0,13.6,129,.667,.692,1.000,-3,.733,0,0,22.2,21,13,1,Rasho Nesterović,1,2
.050,2,4.0,20080402,TOR,0.0,1,8.3,0,.550,6.2,13,3,0.0,1,1,127,.050,1909.0,12.8,11,0,0,1.6,73.0,115,1.000,.550,.000,-10,.563,0,1,34.4,23,20,1,T.J. Ford,1,2
.000,5,13.8,20080402,TOR,10.5,2,17.4,0,.750,3.0,1,0,0.0,2,1,128,.500,1371.0,0.0,3,0,2,0.0,5.7,178,1.000,.750,0,+1,.820,0,0,10.0,8,4,0,Jamario Moon,1,3
.429,11,20.6,20080402,TOR,7.2,2,35.5,0,.429,-0.2,2,1,0.0,2,5,112,.286,2018.0,11.3,3,0,2,4.7,7.3,111,1.000,.429,.000,-12,.508,0,3,12.3,8,7,3,Carlos Delfino,0,9
.200,3,8.9,20080402,TOR,0.0,1,18.8,0,.200,-0.7,10,0,0.0,1,1,128,.200,1271.0,0.0,1,0,0,0.0,55.0,121,1.000,.200,.000,+3,.276,0,0,12.0,3,5,1,José Calderón,0,3
.333,3,9.1,20080402,TOR,11.6,0,6.4,0,.708,7.4,0,0,0.0,0,1,131,.000,1249.0,0.0,7,3,2,0.0,0.0,137,0,.583,.750,+5,.708,0,0,27.0,17,12,4,Andrea Bargnani,0,1
.000,1,3.9,20080402,TOR,0.0,2,8.2,0,.333,-8.8,2,1,0.0,2,3,130,.667,972.0,20.5,1,0,0,0.0,14.6,100,1.000,.333,0,-1,.515,0,0,14.1,4,3,0,Jason Kapono,0,1
0,0,0,20080402,TOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Joey Graham,0,0
0,0,0,20080402,TOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kris Humphries,0,0
0,0,0,20080402,TOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Linton Johnson,0,0
.556,6,7.9,20080402,ATL,0.0,1,15.0,0,.694,8.1,12,3,0.0,1,3,115,.056,2889.0,14.0,10,5,0,3.3,36.7,137,1.000,.556,.500,+12,.705,0,3,20.2,26,18,10,Mike Bibby,1,6
.333,7,9.2,20080402,ATL,5.5,3,12.5,0,.595,2.8,11,5,0.0,4,1,120,.190,2888.0,18.0,11,3,2,1.1,34.7,120,.750,.524,.429,+12,.615,0,1,26.1,28,21,7,Joe Johnson,1,5
.176,9,13.1,20080402,ATL,3.1,5,22.2,2,.559,5.7,4,1,3.2,6,4,113,.353,2605.0,4.8,8,3,1,2.4,13.1,132,.833,.471,1.000,+4,.611,0,2,21.5,24,17,3,Josh Smith,1,8
.000,12,21.7,20080402,ATL,7.6,2,34.5,0,.545,-6.0,0,2,0.0,3,1,118,.273,2095.0,14.0,6,0,2,0.0,0.0,104,.667,.545,0,+1,.568,0,0,18.6,14,11,0,Al Horford,1,10
