blk,team_abbr,fg_pct,fga,drtg,stl,efg_pct,ast_pct,date,threep,blk_pct,threepar,tov_pct,drb_pct,fg,ft,stl_pct,tov,starter,pf,orb_pct,trb_pct,ft_pct,threep_pct,pts,usg_pct,ortg,threepa,orb,ast,drb,bpm,player_name,sp,ts_pct,pm,fta,inactive,trb,ftr
0,LAL,.667,15,104,0,.667,13.8,20150105,0,0.0,.000,5.6,31.4,10,3,0.0,1,1,4,13.1,22.5,.750,0,23,25.1,137,0,4,2,10,10.7,Jordan Hill,1910.0,.686,-9,4,0,14,.267
0,LAL,.417,12,111,0,.500,0.0,20150105,2,0.0,.250,0.0,13.8,5,1,0.0,0,1,1,3.6,8.8,1.000,.667,13,19.3,111,3,1,0,4,0.5,Wayne Ellington,1737.0,.523,-5,1,0,5,.083
0,LAL,.455,11,110,1,.500,49.7,20150105,1,0.0,.182,8.3,3.7,5,0,1.9,1,1,2,3.8,3.7,0,.500,11,19.7,115,2,1,8,1,6.4,Ronnie Price,1641.0,.500,-2,0,0,2,.000
0,LAL,.286,7,109,1,.286,5.4,20150105,0,0.0,.000,12.5,3.7,2,0,2.0,1,1,2,11.7,7.6,0,0,4,13.4,76,0,3,1,1,-7.4,Ed Davis,1606.0,.286,-9,0,0,4,.000
0,LAL,.167,6,106,0,.167,16.0,20150105,0,0.0,.500,33.3,27.3,1,0,0.0,3,1,2,0.0,14.0,0,.000,2,15.8,38,3,0,3,7,-12.1,Ryan Kelly,1537.0,.167,+10,0,0,7,.000
0,LAL,.231,13,108,1,.269,11.3,20150105,1,0.0,.308,11.9,7.5,3,4,2.0,2,0,2,0.0,3.8,1.000,.250,11,28.1,76,4,0,2,2,-6.5,Nick Young,1606.0,.373,-8,4,0,2,.308
0,LAL,.333,9,108,0,.333,13.7,20150105,0,0.0,.000,0.0,21.9,3,2,0.0,0,0,2,0.0,11.2,1.000,0,8,19.4,96,0,0,2,5,-1.9,Carlos Boozer,1372.0,.405,+3,2,0,5,.222
0,LAL,.500,10,104,1,.500,18.2,20150105,0,0.0,.200,13.7,14.5,5,4,2.5,2,0,3,0.0,7.4,.667,.000,14,31.7,101,2,0,2,3,1.9,Jeremy Lin,1244.0,.554,-2,6,0,3,.600
0,LAL,.667,3,111,0,.667,0.0,20150105,0,0.0,.000,0.0,13.4,2,1,0.0,0,0,0,0.0,6.8,.500,0,5,11.7,130,0,0,0,2,-1.7,Jordan Clarkson,898.0,.644,-5,2,0,2,.667
0,LAL,.500,2,99,1,.500,0.0,20150105,0,0.0,.000,0.0,21.2,1,1,3.7,0,0,2,14.7,18.0,1.000,0,3,7.8,150,0,2,0,3,2.6,Robert Sacre,849.0,.615,+7,1,0,5,.500
