ftr,fga,ast,starter,ft,stl,fg_pct,ast_pct,ts_pct,fg,threep_pct,date,ortg,trb,pts,orb,blk_pct,team_abbr,drb,tov_pct,ft_pct,usg_pct,fta,sp,stl_pct,efg_pct,tov,trb_pct,threep,threepar,orb_pct,blk,pf,player_name,drtg,inactive,threepa,drb_pct,bpm,pm
.833,12,4,1,8,2,.583,19.2,.793,7,.571,20140106,160,7,26,1,2.7,MIN,6,5.7,.800,23.4,10,1742.0,3.1,.750,1,12.4,4,.583,3.3,1,0,Kevin Love,88,0,7,23.1,19.3,+28
.375,8,2,1,2,2,.625,9.2,.805,5,1.000,20140106,166,3,15,0,0.0,MIN,3,0.0,.667,13.1,3,1667.0,3.3,.813,0,5.6,3,.375,0.0,0,3,Corey Brewer,91,0,3,12.1,7.3,+26
.000,8,8,1,0,1,.250,36.7,.250,2,0,20140106,93,3,4,0,0.0,MIN,3,11.1,0,14.1,0,1490.0,1.8,.250,1,6.2,0,.000,0.0,0,1,Ricky Rubio,94,0,0,13.5,-6.8,+22
.500,10,4,1,5,2,.500,23.6,.738,5,.750,20140106,150,1,18,0,0.0,MIN,1,7.6,1.000,22.5,5,1375.0,4.0,.650,1,2.3,3,.400,0.0,0,0,Kevin Martin,91,0,4,4.9,13.6,+19
.133,15,1,1,2,0,.467,6.8,.504,7,0,20140106,101,14,16,5,3.4,MIN,9,15.9,1.000,32.4,2,1361.0,0.0,.467,3,31.9,0,.000,21.2,1,1,Nikola Peković,92,0,0,44.3,-4.4,+19
.083,12,4,0,1,3,.333,22.7,.402,4,.333,20140106,108,3,10,1,3.4,MIN,2,0.0,1.000,21.5,1,1354.0,6.1,.375,0,6.9,1,.250,4.3,1,1,Alexey Shved,82,0,3,9.9,5.5,+16
.000,1,1,0,0,0,.000,4.6,.000,0,0,20140106,56,9,0,2,6.9,MIN,7,66.7,0,5.2,0,1354.0,0.0,.000,2,20.6,0,.000,8.5,2,3,Ronny Turiaf,89,0,0,34.6,-6.8,+9
.000,5,1,0,0,1,.200,5.4,.300,1,.333,20140106,108,8,3,3,0.0,MIN,5,0.0,0,9.6,0,1213.0,2.3,.300,0,20.4,1,.600,14.2,0,2,Robbie Hummel,92,0,3,27.6,-3.1,+5
.000,12,2,0,0,0,.417,14.8,.542,5,.750,20140106,77,1,13,0,0.0,MIN,1,29.4,0,34.4,0,1157.0,0.0,.542,5,2.7,3,.333,0.0,0,1,J.J. Barea,99,0,4,5.8,-11.8,+3
.000,9,0,0,0,1,.556,0.0,.556,5,0,20140106,111,1,10,0,5.1,MIN,1,0.0,0,22.9,0,919.0,3.0,.556,0,3.4,0,.000,0.0,1,0,Dante Cunningham,87,0,0,7.3,1.5,+4
1.000,6,1,0,0,0,.667,0.0,.347,4,.500,20140106,102,0,9,0,0.0,MIN,0,0.0,0,17.5,0,384.0,7.1,.500,0,24.2,1,.000,30.0,0,1,Gorgui Dieng,82,0,2,17.4,-4.3,+2
.000,2,0,0,0,1,.500,46.9,.750,1,0,20140106,147,3,2,2,0.0,MIN,1,0.0,.000,36.5,2,384.0,0.0,.750,0,0.0,0,.333,0.0,0,1,A.J. Price,99,0,0,0.0,16.5,+2
0,0,0,0,0,0,0,0,0,0,0,20140106,0,0,0,0,0,MIN,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Luc Mbah a Moute,0,0,0,0,0,0
.125,8,0,1,1,1,.500,0.0,.533,4,.000,20140106,79,4,9,0,0.0,PHI,4,19.2,1.000,14.0,1,1969.0,1.4,.500,2,6.3,0,.125,0.0,0,0,Hollis Thompson,123,0,1,11.7,-8.3,-19
.077,13,7,1,0,1,.462,42.1,.484,6,.333,20140106,85,4,13,0,0.0,PHI,4,22.9,.000,26.8,1,1716.0,1.6,.500,4,7.2,1,.231,0.0,0,2,Michael Carter-Williams,122,0,3,13.4,-5.6,-23
