threepar,trb,trb_pct,date,team_abbr,orb_pct,ft,drb_pct,blk,efg_pct,bpm,ast,tov,blk_pct,fta,pf,drtg,ftr,sp,tov_pct,fg,threep,orb,stl_pct,ast_pct,ortg,ft_pct,fg_pct,threep_pct,pm,ts_pct,inactive,stl,usg_pct,pts,fga,threepa,player_name,starter,drb
.100,3,3.9,20100407,NYK,0.0,4,8.0,0,.650,0.6,3,2,0.0,4,1,129,.400,2359.0,14.5,6,1,0,0.0,11.2,132,1.000,.600,1.000,-15,.723,0,0,15.8,17,10,1,Danilo Gallinari,1,3
.000,16,21.2,20100407,NYK,10.5,2,32.2,0,.438,-7.9,1,3,0.0,3,3,120,.188,2332.0,14.8,7,0,4,0.0,3.9,94,.667,.438,0,-26,.462,0,0,23.6,16,16,0,David Lee,1,12
.000,9,16.1,20100407,NYK,21.2,3,10.8,1,.462,-2.1,1,0,2.8,4,4,126,.308,1734.0,0.0,6,0,6,0.0,5.5,129,.750,.462,0,+9,.508,0,0,23.0,15,13,0,Earl Barron,1,3
.417,3,6.1,20100407,NYK,4.0,0,8.2,0,.167,-12.8,6,1,0.0,0,1,129,.000,1518.0,7.7,2,0,1,0.0,31.4,68,0,.167,.000,-1,.167,0,0,23.2,4,12,5,Tracy McGrady,1,2
.333,1,2.2,20100407,NYK,0.0,2,4.3,0,.667,5.0,4,1,0.0,2,1,126,.333,1440.0,12.7,3,2,0,2.2,23.5,144,1.000,.500,1.000,-2,.727,0,1,14.8,10,6,2,Chris Duhon,1,1
.714,5,8.2,20100407,NYK,9.8,2,6.6,0,.643,3.1,1,1,0.0,2,5,129,.143,1883.0,6.3,7,4,3,0.0,5.2,138,1.000,.500,.400,0,.672,0,0,22.8,20,14,10,Toney Douglas,0,2
.500,6,11.0,20100407,NYK,3.6,2,18.5,1,.650,7.3,1,0,2.8,2,4,119,.200,1694.0,0.0,5,3,1,1.9,5.4,152,1.000,.500,.600,+1,.689,0,1,17.4,15,10,5,Henry Walker,0,5
.250,2,4.3,20100407,NYK,0.0,0,8.7,0,.500,-3.3,5,2,0.0,0,1,124,.000,1440.0,20.0,4,0,0,2.2,31.3,101,0,.500,.000,-6,.500,0,1,18.8,8,8,2,Sergio Rodríguez,0,2
0,0,0,20100407,NYK,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jonathan Bender,0,0
0,0,0,20100407,NYK,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,J.R. Giddens,0,0
0,0,0,20100407,NYK,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Al Harrington,0,0
0,0,0,20100407,NYK,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eddie House,0,0
.407,7,9.0,20100407,IND,2.6,6,15.3,1,.500,2.0,5,3,1.9,8,4,119,.296,2401.0,8.9,11,5,1,0.0,20.1,115,.750,.407,.455,+12,.541,0,0,37.1,33,27,11,Danny Granger,1,6
.286,5,6.6,20100407,IND,5.3,0,7.8,0,.429,-5.8,6,1,0.0,2,2,121,.286,2353.0,11.3,3,0,2,1.4,18.7,108,.000,.429,.000,+10,.381,0,1,10.0,6,7,2,Earl Watson,1,3
.417,12,17.1,20100407,IND,17.2,8,16.9,0,.375,1.6,2,1,0.0,8,2,113,.667,2178.0,6.1,4,1,6,2.9,7.0,136,1.000,.333,.200,+13,.548,0,2,20.1,17,12,5,Troy Murphy,1,6
.000,3,5.2,20100407,IND,0.0,0,10.4,0,.750,-4.2,2,1,0.0,1,1,123,.250,1774.0,18.4,3,0,0,0.0,8.5,116,.000,.750,0,-4,.676,0,0,8.1,6,4,0,Brandon Rush,1,3
.000,6,15.0,20100407,IND,20.2,3,9.9,0,.750,2.4,0,0,0.0,6,3,123,.750,1238.0,0.0,6,0,4,0.0,0.0,153,.500,.750,0,-4,.705,0,0,22.8,15,8,0,Roy Hibbert,1,2
.500,7,12.5,20100407,IND,7.2,0,17.7,1,.464,5.9,3,0,2.6,1,1,105,.071,1730.0,0.0,6,1,2,5.6,15.1,116,.000,.429,.143,+14,.450,0,3,22.2,13,14,7,Mike Dunleavy,0,5
.600,2,5.6,20100407,IND,0.0,0,11.1,0,1.100,10.5,3,3,0.0,0,0,116,.000,1100.0,37.5,4,3,0,2.9,24.1,126,0,.800,1.000,+7,1.100,0,1,19.3,11,5,3,A.J. Price,0,2
.000,4,15.2,20100407,IND,7.7,0,22.5,1,.667,5.6,2,0,5.5,0,2,114,.000,817.0,0.0,2,0,1,0.0,19.6,163,0,.667,0,+5,.667,0,0,9.8,4,3,0,Josh McRoberts,0,3
.000,2,7.6,20100407,IND,0.0,0,15.1,0,.500,-7.8,0,0,0.0,0,1,121,.000,812.0,0.0,4,0,0,0.0,0.0,108,0,.500,0,-13,.500,0,0,26.2,8,8,0,Dahntay Jones,0,2
0,0,0,20100407,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T.J. Ford,0,0
0,0,0,20100407,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Luther Head,0,0
0,0,0,20100407,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Solomon Jones,0,0
