ftr,fga,ast,starter,ft,stl,fg_pct,ast_pct,ts_pct,fg,threep_pct,date,ortg,trb,pts,orb,blk_pct,team_abbr,drb,tov_pct,ft_pct,usg_pct,fta,sp,stl_pct,efg_pct,tov,trb_pct,threep,threepar,orb_pct,blk,pf,player_name,drtg,inactive,threepa,drb_pct,bpm,pm
.200,20,5,1,4,1,.600,21.9,.804,12,.636,20190301,143,4,35,0,0.0,POR,4,12.1,1.000,26.9,4,2388.0,1.2,.775,3,6.5,7,.550,0.0,0,3,CJ McCollum,121,0,11,13.8,11.6,-5
.353,17,6,1,5,0,.471,24.2,.611,8,.500,20190301,133,8,24,1,0.0,POR,7,4.8,.833,23.8,6,2246.0,0.0,.559,1,13.9,3,.353,3.3,0,2,Damian Lillard,124,0,6,25.6,3.3,-9
.222,9,4,1,1,3,.556,21.7,.557,5,.000,20190301,130,4,11,0,0.0,POR,4,0.0,.500,16.0,2,1605.0,5.4,.556,0,9.7,0,.222,0.0,0,4,Maurice Harkless,112,0,2,20.5,6.2,-10
.000,9,3,1,0,0,.444,20.8,.556,4,.667,20190301,105,2,10,1,8.6,POR,1,18.2,0,22.6,0,1261.0,0.0,.556,2,6.2,2,.333,5.9,2,1,Al-Farouq Aminu,115,0,3,6.5,3.3,-13
1.000,4,3,1,4,2,.750,21.5,.868,3,0,20190301,131,7,10,2,0.0,POR,5,34.2,1.000,19.5,4,1164.0,4.9,.750,3,23.4,0,.000,12.7,0,4,Jusuf Nurkić,112,0,0,35.3,6.8,-3
.300,10,1,0,2,2,.500,5.4,.574,5,.250,20190301,104,7,13,1,3.4,POR,6,15.0,.667,21.3,3,1619.0,3.5,.550,2,16.8,1,.400,4.6,1,4,Jake Layman,112,0,4,30.5,0.4,+11
.333,6,0,0,1,0,.167,0.0,.218,1,.000,20190301,52,3,3,1,0.0,POR,2,12.7,.500,16.0,2,1278.0,0.0,.167,1,9.1,0,.333,5.8,0,3,Rodney Hood,124,0,2,12.9,-17.0,+6
.286,7,0,0,2,1,.429,0.0,.571,3,.333,20190301,109,2,9,1,0.0,POR,1,11.3,1.000,20.5,2,1123.0,2.6,.500,1,6.9,1,.429,6.6,0,0,Seth Curry,119,0,3,7.3,-1.1,+12
.000,2,1,0,0,0,.500,6.5,.500,1,.000,20190301,123,1,2,0,0.0,POR,1,0.0,0,4.6,0,1118.0,0.0,.500,0,3.5,0,.500,0.0,0,2,Meyers Leonard,124,0,1,7.4,-6.0,-8
.000,1,1,0,0,0,.000,11.5,.000,0,.000,20190301,47,4,0,2,9.1,POR,2,75.0,0,17.3,0,598.0,0.0,.000,3,26.0,0,1.000,24.7,1,2,Zach Collins,114,0,1,27.5,-14.7,+9
0,0,0,0,0,0,0,0,0,0,0,20190301,0,0,0,0,0,POR,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Skal Labissière,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20190301,0,0,0,0,0,POR,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Anfernee Simons,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,20190301,0,0,0,0,0,POR,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Gary Trent Jr.,0,0,0,0,0,0
.154,13,10,1,2,1,.538,32.4,.684,7,.375,20190301,124,7,19,0,4.6,TOR,7,17.8,1.000,19.3,2,2421.0,1.2,.654,3,11.3,3,.615,0.0,2,4,Kyle Lowry,116,0,8,21.4,4.3,+6
1.000,8,4,1,6,0,.500,13.9,.694,4,.500,20190301,115,4,16,0,0.0,TOR,4,20.7,.750,19.1,8,2098.0,0.0,.625,3,7.4,2,.500,0.0,0,4,Pascal Siakam,123,0,4,14.1,-3.0,+19
.364,22,5,1,8,3,.636,27.4,.745,14,.500,20190301,137,3,38,0,0.0,TOR,3,7.3,1.000,36.8,8,2065.0,4.2,.682,2,5.7,2,.182,0.0,0,1,Kawhi Leonard,114,0,4,10.7,14.3,+14
.077,13,6,1,1,2,.692,28.2,.707,9,.000,20190301,127,8,19,0,2.9,TOR,8,13.0,1.000,22.0,1,1937.0,3.0,.692,2,16.1,0,.154,0.0,1,1,Marc Gasol,111,0,2,30.5,9.1,+23
.000,5,1,1,0,0,.800,5.5,1.100,4,.750,20190301,155,1,11,0,0.0,TOR,1,16.7,0,11.7,0,1419.0,0.0,1.100,1,2.7,3,.800,0.0,0,1,Danny Green,125,0,4,5.2,4.4,+13
.000,5,2,0,0,0,.400,14.2,.400,2,.000,20190301,78,1,4,0,5.4,TOR,1,16.7,0,16.1,0,1030.0,0.0,.400,1,3.8,0,.400,0.0,1,1,Norman Powell,121,0,2,7.2,-7.1,-11
.000,8,1,0,0,0,.500,8.7,.500,4,.000,20190301,86,0,8,0,0.0,TOR,0,11.1,0,25.1,0,990.0,0.0,.500,1,0.0,0,.125,0.0,0,1,Jeremy Lin,126,0,1,0.0,-11.1,-10
