ftr,fga,ast,starter,ft,stl,fg_pct,ast_pct,ts_pct,fg,threep_pct,date,ortg,trb,pts,orb,blk_pct,team_abbr,drb,tov_pct,ft_pct,usg_pct,fta,sp,stl_pct,efg_pct,tov,trb_pct,threep,threepar,orb_pct,blk,pf,player_name,drtg,inactive,threepa,drb_pct,bpm,pm
.313,16,2,1,5,1,.438,8.1,.632,7,.444,20160322,126,2,23,0,0.0,CHO,2,0.0,1.000,22.6,5,2333.0,1.3,.563,0,3.1,4,.563,0.0,0,4,Nicolas Batum,110,0,9,6.3,1.9,-2
.429,14,4,1,5,2,.286,15.5,.421,4,.200,20160322,85,3,14,0,0.0,CHO,3,10.7,.833,24.5,6,2204.0,2.8,.321,2,4.9,1,.357,0.0,0,0,Kemba Walker,106,0,5,10.1,-5.4,+2
.182,11,1,1,2,0,.455,5.7,.589,5,.400,20160322,110,7,14,1,6.2,CHO,6,7.8,1.000,22.5,2,1660.0,0.0,.545,1,15.2,2,.455,4.2,2,2,Frank Kaminsky,104,0,5,26.7,2.0,+1
.000,7,3,1,0,3,.429,15.6,.500,3,.333,20160322,110,5,7,0,0.0,CHO,5,0.0,0,12.4,0,1639.0,5.6,.500,0,11.0,1,.429,0.0,0,2,Courtney Lee,97,0,3,22.5,4.1,+20
.000,5,2,1,0,0,.800,13.2,.800,4,0,20160322,132,6,8,0,3.6,CHO,6,16.7,0,12.3,0,1416.0,0.0,.800,1,15.3,0,.000,0.0,1,4,Cody Zeller,105,0,0,31.3,1.1,+8
.500,12,4,0,4,1,.667,24.2,.717,8,.500,20160322,128,2,21,0,0.0,CHO,2,12.0,.667,26.6,6,1813.0,1.7,.708,2,4.0,1,.167,0.0,0,1,Jeremy Lin,108,0,2,8.1,6.1,-9
.000,8,4,0,0,0,.625,27.0,.625,5,0,20160322,134,4,10,0,0.0,CHO,4,0.0,0,15.9,0,1464.0,0.0,.625,0,9.8,0,.000,0.0,0,3,Al Jefferson,110,0,0,20.2,3.5,-3
.000,5,1,0,0,0,.200,6.6,.200,1,.000,20160322,54,5,2,1,4.3,CHO,4,16.7,0,14.6,0,1195.0,0.0,.200,1,15.1,0,.200,5.9,1,3,Spencer Hawes,106,0,1,24.7,-12.3,+5
.500,4,0,0,1,0,.500,0.0,.615,2,.333,20160322,103,2,6,1,7.6,CHO,1,17.0,.500,25.2,2,676.0,0.0,.625,1,10.7,1,.750,10.4,1,2,Jeremy Lamb,105,0,3,10.9,-2.1,+3
0,0,0,0,0,0,0,0,0,0,0,20160322,0,0,0,0,0,CHO,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Marvin Williams,0,0,0,0,0,0
