ftr,fga,ast,starter,ft,stl,fg_pct,ast_pct,ts_pct,fg,threep_pct,date,ortg,trb,pts,orb,blk_pct,team_abbr,drb,tov_pct,ft_pct,usg_pct,fta,sp,stl_pct,efg_pct,tov,trb_pct,threep,threepar,orb_pct,blk,pf,player_name,drtg,inactive,threepa,drb_pct,bpm,pm
.000,9,3,1,0,0,.556,11.4,.611,5,.333,20080109,132,5,11,3,5.9,LAL,2,10.0,0,15.0,0,1998.0,0.0,.611,1,8.5,1,.333,13.5,3,3,Lamar Odom,96,0,3,5.4,5.2,+9
.125,16,7,1,1,3,.500,30.5,.563,8,.500,20080109,124,7,19,0,0.0,LAL,7,5.6,.500,27.1,2,1979.0,5.0,.563,1,12.0,2,.250,0.0,0,0,Kobe Bryant,84,0,4,19.2,13.0,+16
.200,10,4,1,1,0,.800,21.7,.781,8,0,20080109,169,9,17,2,7.0,LAL,7,0.0,.500,19.2,2,1694.0,0.0,.800,0,18.0,0,.000,10.6,3,3,Andrew Bynum,87,0,0,22.5,17.6,+10
.000,13,2,1,0,0,.462,12.3,.538,6,.500,20080109,121,1,14,1,0.0,LAL,0,0.0,0,27.4,0,1423.0,0.0,.538,0,2.4,2,.308,6.3,0,3,Luke Walton,103,0,4,0.0,-0.5,+8
.000,6,1,1,0,0,.500,5.4,.500,3,.000,20080109,92,3,6,0,0.0,LAL,3,14.3,0,15.3,0,1373.0,0.0,.500,1,7.4,0,.333,0.0,0,4,Derek Fisher,96,0,2,11.9,-9.7,+8
.333,6,2,0,2,1,.667,10.7,.727,4,0,20080109,144,7,10,2,0.0,LAL,5,12.7,1.000,16.2,2,1457.0,2.3,.667,1,16.3,0,.000,12.4,0,0,Trevor Ariza,89,0,0,18.6,8.1,+21
.000,8,4,0,0,0,.375,22.7,.563,3,.500,20080109,135,3,9,0,0.0,LAL,3,0.0,0,18.2,0,1318.0,0.0,.563,0,7.7,3,.750,0.0,0,0,Jordan Farmar,97,0,6,12.4,6.0,+18
1.400,5,0,0,5,2,.400,0.0,.557,2,0,20080109,106,4,9,0,3.4,LAL,4,11.0,.714,23.1,7,1175.0,5.6,.400,1,11.5,0,.000,0.0,1,1,Kwame Brown,80,0,0,18.5,2.9,+19
.000,3,2,0,0,0,.667,16.6,.667,2,.000,20080109,113,1,4,0,0.0,LAL,1,25.0,0,13.3,0,901.0,0.0,.667,1,3.8,0,.333,0.0,0,1,Javaris Crittenton,100,0,1,6.0,-2.0,+13
.333,3,0,0,1,1,.667,0.0,.727,2,0,20080109,85,4,5,0,0.0,LAL,4,36.8,1.000,18.5,1,882.0,3.7,.667,2,15.4,0,.000,0.0,0,2,Ronny Turiaf,83,0,0,24.6,-3.7,+20
.000,3,0,0,0,0,.667,0.0,.833,2,1.000,20080109,151,1,5,0,0.0,LAL,1,0.0,0,44.9,0,200.0,0.0,.833,0,16.9,1,.333,0.0,0,0,Coby Karl,89,0,1,27.2,29.8,+3
0,0,0,0,0,0,0,0,0,0,0,20080109,0,0,0,0,0,LAL,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Sasha Vujačić,0,0,0,0,0,0
.348,23,5,1,6,1,.565,42.3,.603,13,.000,20080109,129,3,32,1,0.0,NOH,2,3.6,.750,32.2,8,2307.0,1.4,.565,1,4.4,0,.043,2.4,0,3,Chris Paul,125,0,1,7.8,16.3,-26
.500,8,0,1,3,0,.500,0.0,.564,4,0,20080109,105,7,11,3,0.0,NOH,4,17.0,.750,14.5,4,2193.0,0.0,.500,2,10.8,0,.000,7.4,0,3,Tyson Chandler,127,0,0,16.4,-3.7,-26
.353,17,3,1,5,0,.412,19.0,.484,7,0,20080109,111,9,19,4,2.2,NOH,5,4.8,.833,26.3,6,2120.0,0.0,.412,1,14.4,0,.000,10.3,1,2,David West,124,0,0,21.2,7.5,-8
