blk,team_abbr,fg_pct,fga,drtg,stl,efg_pct,ast_pct,date,threep,blk_pct,threepar,tov_pct,drb_pct,fg,ft,stl_pct,tov,starter,pf,orb_pct,trb_pct,ft_pct,threep_pct,pts,usg_pct,ortg,threepa,orb,ast,drb,bpm,player_name,sp,ts_pct,pm,fta,inactive,trb,ftr
1,BOS,.600,15,104,3,.700,13.6,20151130,3,2.1,.400,10.7,6.3,9,4,4.0,2,1,1,0.0,3.1,1.000,.500,25,21.6,139,6,0,3,2,11.0,Avery Bradley,2355.0,.746,+18,4,0,2,.267
0,BOS,.700,10,109,1,.750,15.2,20151130,1,0.0,.200,15.0,14.6,7,2,1.6,2,1,3,7.3,10.9,.667,.500,17,17.9,135,2,2,3,4,4.9,Jared Sullinger,2027.0,.751,+17,3,0,6,.300
2,BOS,.556,9,102,1,.667,9.4,20151130,2,5.0,.222,23.3,26.0,5,1,1.6,3,1,4,11.2,18.6,.500,1.000,13,17.6,111,2,3,2,7,2.0,Amir Johnson,1986.0,.658,+11,2,0,10,.222
0,BOS,.294,17,112,1,.324,44.2,20151130,1,0.0,.294,0.0,3.8,5,5,1.6,0,1,1,0.0,1.9,.833,.200,16,27.8,115,5,0,9,1,0.3,Isaiah Thomas,1921.0,.407,-9,6,0,1,.353
0,BOS,.500,8,98,4,.563,4.7,20151130,1,0.0,.250,17.0,11.6,4,4,6.6,2,1,5,7.8,9.7,1.000,.500,13,16.8,123,2,2,1,3,3.6,Jae Crowder,1904.0,.666,+23,4,0,5,.500
0,BOS,.455,11,100,3,.455,14.7,20151130,0,0.0,.091,7.3,19.2,5,3,4.9,1,0,1,3.8,11.5,.750,.000,13,19.4,113,1,1,3,5,2.8,Evan Turner,1923.0,.509,+16,4,0,6,.364
0,BOS,.500,4,111,0,.500,0.0,20151130,0,0.0,.000,33.3,17.9,2,0,0.0,2,0,3,26.8,22.3,0,0,4,19.7,87,0,3,0,2,-14.1,David Lee,827.0,.500,-11,0,0,5,.000
0,BOS,.250,4,97,1,.000,0.0,20151130,0,0.0,.000,0.0,25.9,1,2,5.5,2,0,1,12.9,19.4,1.000,.000,4,9.5,40,2,0,2,2,-10.7,Jonas Jerebko,571.0,.000,-14,2,0,2,.000
0,BOS,.000,2,97,1,.250,30.6,20151130,0,0.0,.500,29.1,25.9,0,0,5.5,0,0,2,0.0,12.9,0,0,0,32.7,77,0,1,0,2,-5.5,Kelly Olynyk,571.0,.410,+3,0,0,3,.500
0,BOS,0,0,116,0,0,0.0,20151130,0,0.0,0,100.0,0.0,0,0,0.0,1,0,0,0.0,0.0,0,0,0,8.6,0,0,0,0,0,-15.4,Terry Rozier,315.0,0,-4,0,0,0,0
0,BOS,0,0,0,0,0,0,20151130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tyler Zeller,0.0,0,0,0,0,0,0
0,BOS,0,0,0,0,0,0,20151130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,James Young,0.0,0,0,0,0,0,0
0,BOS,0,0,0,0,0,0,20151130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R.J. Hunter,0.0,0,0,0,0,0,0
1,MIA,.471,17,112,1,.529,23.3,20151130,2,2.0,.294,9.8,31.3,8,3,1.3,2,1,2,0.0,15.6,1.000,.400,21,23.9,116,5,0,5,10,5.1,Chris Bosh,2360.0,.573,+4,3,0,10,.176
1,MIA,.375,8,121,0,.438,4.2,20151130,1,2.2,.750,0.0,10.3,3,2,0.0,0,1,2,0.0,5.2,1.000,.167,9,11.5,116,6,0,1,3,-3.7,Gerald Green,2149.0,.507,+11,2,0,3,.250
0,MIA,.400,10,119,1,.400,13.7,20151130,0,0.0,.300,20.3,10.7,4,1,1.5,3,1,2,3.6,7.1,.250,.000,9,19.9,74,3,1,3,3,-10.8,Goran Dragić,2066.0,.383,-12,4,0,4,.400
0,MIA,.500,24,106,5,.500,34.3,20151130,0,0.0,.042,18.4,3.9,12,6,8.4,6,1,3,11.7,7.8,1.000,.000,30,48.0,102,1,3,4,1,8.3,Dwyane Wade,1892.0,.563,-7,6,0,4,.250
3,MIA,.500,4,107,1,.500,0.0,20151130,0,9.3,.000,14.8,23.9,2,2,2.0,1,1,3,14.3,19.1,.500,0,6,12.2,107,0,3,0,5,-1.8,Hassan Whiteside,1546.0,.521,-15,4,0,8,1.000
0,MIA,.250,4,120,0,.250,19.0,20151130,0,0.0,.000,42.9,16.7,1,2,0.0,4,0,2,8.4,12.5,.667,0,4,14.7,72,0,2,4,4,-8.2,Justise Winslow,1768.0,.376,-13,3,0,6,.750
1,MIA,.667,3,122,0,.667,12.5,20151130,0,3.3,.000,20.5,5.1,2,2,0.0,1,0,4,5.1,5.1,1.000,0,6,9.4,138,0,1,2,1,-1.9,Josh McRoberts,1439.0,.773,-7,2,0,2,.667
0,MIA,.800,5,120,1,1.000,18.6,20151130,2,0.0,.400,16.7,0.0,4,0,2.7,1,0,1,6.3,3.1,0,1.000,10,14.1,160,2,1,2,0,11.0,Tyler Johnson,1180.0,1.000,-11,0,0,1,.000
0,MIA,0,0,0,0,0,0,20151130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Beno Udrih,0.0,0,0,0,0,0,0
0,MIA,0,0,0,0,0,0,20151130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jarnell Stokes,0.0,0,0,0,0,0,0
0,MIA,0,0,0,0,0,0,20151130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Josh Richardson,0.0,0,0,0,0,0,0
0,MIA,0,0,0,0,0,0,20151130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Udonis Haslem,0.0,0,0,0,0,0,0
0,MIA,0,0,0,0,0,0,20151130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chris Andersen,0.0,0,0,0,0,0,0
0,BOS,0,0,0,0,0,0,20151130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jordan Mickey,0.0,0,0,0,1,0,0
0,BOS,0,0,0,0,0,0,20151130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marcus Smart,0.0,0,0,0,1,0,0
0,MIA,0,0,0,0,0,0,20151130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Luol Deng,0.0,0,0,0,1,0,0
0,MIA,0,0,0,0,0,0,20151130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Amar'e Stoudemire,0.0,0,0,0,1,0,0
