team_abbr,drb_pct,fta,blk_pct,threepar,tov,player_name,ts_pct,fg,threep_pct,drtg,ast_pct,usg_pct,threepa,fg_pct,ftr,orb,fga,starter,inactive,date,ast,drb,orb_pct,threep,stl,ortg,pf,ft_pct,pts,pm,trb_pct,blk,tov_pct,efg_pct,sp,trb,bpm,ft,stl_pct
ORL,0,0,0,0,0,Brandon Bass,0,0,0,0,0,0,0,0,0,0,0,0,0,20100412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
ORL,0,0,0,0,0,Anthony Johnson,0,0,0,0,0,0,0,0,0,0,0,0,0,20100412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
IND,7.5,8,3.0,.421,1,Danny Granger,.400,6,.125,118,14.5,28.2,8,.316,.421,2,19,1,0,20100412,3,2,4.9,1,1,88,2,.625,18,-26,5.9,1,4.3,.342,2137.0,4,-2.1,5,1.3
IND,38.0,0,0.0,.286,3,Brandon Rush,.286,2,.000,114,0.0,12.2,2,.286,.000,2,7,1,0,20100412,0,10,5.0,0,1,51,4,0,4,+1,18.0,0,30.0,.286,2105.0,12,-10.7,0,1.3
IND,17.0,2,0.0,.154,2,Roy Hibbert,.432,4,1.000,117,20.5,21.6,2,.308,.154,1,13,1,0,20100412,4,4,2.8,2,1,88,4,1.000,12,-19,8.4,0,12.6,.385,1879.0,5,-2.2,2,1.5
IND,5.3,1,0.0,.167,4,Earl Watson,.482,6,.000,122,30.8,27.7,2,.500,.083,2,12,1,0,20100412,4,1,6.9,0,0,84,4,.000,12,-22,6.2,0,24.3,.500,1520.0,3,-8.9,0,0.0
IND,16.6,2,4.4,.429,0,Troy Murphy,.508,3,.333,113,6.6,14.0,3,.429,.286,1,7,1,0,20100412,1,3,3.6,1,1,110,5,.500,8,-15,8.8,1,0.0,.500,1445.0,4,-1.5,1,2.0
IND,23.1,3,0.0,.182,2,Mike Dunleavy,.731,7,.500,113,6.8,21.1,2,.636,.273,0,11,0,0,20100412,1,5,0.0,1,2,121,1,1.000,18,-3,9.1,0,14.0,.682,1735.0,5,6.4,3,3.3
IND,5.3,0,0.0,.818,1,A.J. Price,.864,7,.556,119,33.4,20.2,9,.636,.000,0,11,0,0,20100412,4,1,0.0,5,1,152,0,0,19,-3,2.1,0,8.3,.864,1518.0,1,16.5,0,1.9
IND,11.7,4,0.0,.000,1,Dahntay Jones,.322,1,0,117,12.5,16.4,0,.167,.667,0,6,0,0,20100412,2,2,0.0,0,1,71,3,.750,5,-15,4.6,0,11.4,.167,1365.0,2,-8.5,3,2.1
IND,11.5,4,0.0,.500,0,Josh McRoberts,.266,0,.000,113,11.5,13.8,1,.000,2.000,1,2,0,0,20100412,1,1,7.5,0,1,83,0,.500,2,+2,9.1,0,0.0,.000,696.0,2,-1.7,2,4.1
IND,0,0,0,0,0,T.J. Ford,0,0,0,0,0,0,0,0,0,0,0,0,0,20100412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
IND,0,0,0,0,0,Luther Head,0,0,0,0,0,0,0,0,0,0,0,0,0,20100412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
IND,0,0,0,0,0,Solomon Jones,0,0,0,0,0,0,0,0,0,0,0,0,0,20100412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
ORL,0,0,0,0,0,Adonal Foyle,0,0,0,0,0,0,0,0,0,0,0,0,1,20100412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
IND,0,0,0,0,0,Jeff Foster,0,0,0,0,0,0,0,0,0,0,0,0,1,20100412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
IND,0,0,0,0,0,Tyler Hansbrough,0,0,0,0,0,0,0,0,0,0,0,0,1,20100412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
