blk,team_abbr,fg_pct,fga,drtg,stl,efg_pct,ast_pct,date,threep,blk_pct,threepar,tov_pct,drb_pct,fg,ft,stl_pct,tov,starter,pf,orb_pct,trb_pct,ft_pct,threep_pct,pts,usg_pct,ortg,threepa,orb,ast,drb,bpm,player_name,sp,ts_pct,pm,fta,inactive,trb,ftr
2,NYK,.409,22,114,0,.409,17.5,20080127,0,3.7,.318,7.9,6.4,9,3,0.0,2,1,1,4.6,5.5,1.000,.000,21,23.6,99,7,2,5,3,-2.4,Jamal Crawford,2705.0,.450,-4,3,0,5,.136
0,NYK,.462,13,108,1,.538,15.3,20080127,2,0.0,.385,0.0,17.4,6,0,1.3,0,1,5,0.0,9.1,0,.400,14,14.1,120,5,0,4,7,1.0,Quentin Richardson,2320.0,.538,+12,0,0,7,.000
0,NYK,.364,11,109,1,.364,25.6,20080127,0,0.0,.000,7.8,14.6,4,1,1.5,1,1,3,6.3,10.6,.500,0,9,16.4,97,0,2,6,5,-0.7,Zach Randolph,1978.0,.379,-12,2,0,7,.182
0,NYK,.143,7,112,0,.143,11.4,20080127,0,0.0,.000,22.2,13.0,1,0,0.0,2,1,5,4.7,9.0,0,0,2,17.0,42,0,1,2,3,-19.5,Mardy Collins,1330.0,.143,+13,0,0,4,.000
0,NYK,1.000,5,108,1,1.000,0.0,20080127,0,0.0,.000,25.1,10.5,5,7,2.7,3,1,4,11.4,10.9,.778,0,17,27.4,135,0,2,0,2,7.0,Eddy Curry,1098.0,.949,-10,9,0,4,1.800
3,NYK,.800,5,102,2,.800,5.3,20080127,0,9.0,.000,12.9,7.0,4,3,3.6,1,0,3,7.6,7.3,.750,0,11,11.8,146,0,2,1,2,8.4,Renaldo Balkman,1654.0,.814,+6,4,0,4,.800
0,NYK,.421,19,106,2,.447,55.3,20080127,1,0.0,.211,12.2,10.7,8,5,3.6,3,0,5,3.9,7.4,.833,.250,22,38.3,106,4,1,8,3,6.3,Nate Robinson,1618.0,.508,-6,6,0,4,.316
0,NYK,.500,6,100,1,.500,5.3,20080127,0,0.0,.000,12.7,36.5,3,2,1.9,1,0,2,11.9,24.7,1.000,0,8,12.6,120,0,3,1,10,0.2,David Lee,1579.0,.581,-4,2,0,13,.333
0,NYK,.000,1,114,0,.000,0.0,20080127,0,0.0,.000,50.0,0.0,0,0,0.0,1,0,2,0.0,0.0,0,0,0,42.7,0,0,0,0,0,-68.5,Jared Jeffries,118.0,.000,-5,0,0,0,.000
0,NYK,0,0,0,0,0,0,20080127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wilson Chandler,0.0,0,0,0,0,0,0
0,NYK,0,0,0,0,0,0,20080127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jerome James,0.0,0,0,0,0,0,0
0,NYK,0,0,0,0,0,0,20080127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Malik Rose,0.0,0,0,0,0,0,0
0,GSW,.600,15,107,2,.600,15.6,20080127,0,0.0,.000,13.7,7.0,9,6,2.2,3,1,2,10.7,8.9,.667,0,24,20.5,124,0,5,4,3,4.5,Monta Ellis,2695.0,.633,+9,9,0,8,.600
2,GSW,.381,21,108,1,.429,36.2,20080127,2,3.1,.381,7.7,4.9,8,4,1.1,2,1,3,0.0,2.3,.571,.250,22,25.7,105,8,0,9,2,2.2,Baron Davis,2558.0,.457,+7,7,0,2,.333
0,GSW,.667,6,98,0,.667,7.2,20080127,0,0.0,.000,10.9,50.6,4,3,0.0,1,1,4,14.0,31.5,.600,0,11,9.4,142,0,6,2,20,2.2,Andris Biedriņš,2473.0,.671,+14,5,0,26,.833
0,GSW,.389,18,112,0,.500,9.1,20080127,4,0.0,.500,18.9,5.5,7,7,0.0,5,1,2,5.1,5.3,.875,.444,25,29.5,103,9,2,2,2,-1.9,Stephen Jackson,2263.0,.581,+10,8,0,4,.444
0,GSW,.308,13,105,2,.346,0.0,20080127,1,0.0,.385,6.3,8.7,4,3,2.7,1,1,5,2.7,5.6,.750,.200,12,18.4,88,5,1,0,3,-7.1,Al Harrington,2157.0,.407,+15,4,0,4,.308
0,GSW,.667,3,114,0,.667,13.8,20080127,0,0.0,.333,0.0,0.0,2,0,0.0,0,0,1,0.0,0.0,0,.000,4,10.5,144,1,0,1,0,-1.4,C.J. Watson,721.0,.667,-14,0,0,0,.000
1,GSW,.333,3,110,0,.333,25.6,20080127,0,5.8,.333,25.0,0.0,1,0,0.0,1,0,2,0.0,0.0,0,.000,2,14.7,73,1,0,2,0,-5.0,Matt Barnes,686.0,.333,-14,0,0,0,.000
0,GSW,.400,5,95,1,.400,0.0,20080127,0,0.0,.400,14.5,30.1,2,2,4.7,1,0,2,9.2,19.2,1.000,.000,6,27.7,99,2,1,0,3,-2.4,Kelenna Azubuike,625.0,.510,-12,2,0,4,.400
1,GSW,.000,1,101,0,.000,34.9,20080127,0,17.7,1.000,0.0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,.000,0,11.3,54,1,0,1,0,7.1,Mickaël Piétrus,223.0,.000,-5,0,0,0,.000
0,GSW,0,0,0,0,0,0,20080127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Patrick O'Bryant,0.0,0,0,0,0,0,0
0,GSW,0,0,0,0,0,0,20080127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kosta Perović,0.0,0,0,0,0,0,0
0,GSW,0,0,0,0,0,0,20080127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Brandan Wright,0.0,0,0,0,0,0,0
0,NYK,0,0,0,0,0,0,20080127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fred Jones,0.0,0,0,0,1,0,0
0,NYK,0,0,0,0,0,0,20080127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Randolph Morris,0.0,0,0,0,1,0,0
0,GSW,0,0,0,0,0,0,20080127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marco Belinelli,0.0,0,0,0,1,0,0
0,GSW,0,0,0,0,0,0,20080127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Austin Croshere,0.0,0,0,0,1,0,0
0,GSW,0,0,0,0,0,0,20080127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Troy Hudson,0.0,0,0,0,1,0,0
