threepar,trb,trb_pct,date,team_abbr,orb_pct,ft,drb_pct,blk,efg_pct,bpm,ast,tov,blk_pct,fta,pf,drtg,ftr,sp,tov_pct,fg,threep,orb,stl_pct,ast_pct,ortg,ft_pct,fg_pct,threep_pct,pm,ts_pct,inactive,stl,usg_pct,pts,fga,threepa,player_name,starter,drb
.308,2,3.2,20061109,CHI,0.0,1,8.4,0,.731,11.3,11,1,0.0,1,1,120,.077,2372.0,6.9,8,3,0,2.6,44.1,147,1.000,.615,.750,-17,.744,0,2,17.0,20,13,4,Kirk Hinrich,1,2
.000,2,4.1,20061109,CHI,0.0,1,10.9,1,.455,-6.5,1,1,2.4,2,1,123,.182,1826.0,7.8,5,0,0,0.0,4.9,85,.500,.455,0,-18,.463,0,0,19.6,11,11,0,Luol Deng,1,2
.000,5,11.3,20061109,CHI,0.0,2,30.1,1,.000,-3.0,1,0,2.7,2,1,116,1.000,1651.0,0.0,0,0,0,1.9,4.4,91,1.000,.000,0,-6,.347,0,1,4.9,2,2,0,Ben Wallace,1,5
.000,6,14.4,20061109,CHI,11.6,1,19.1,0,.417,-2.8,0,0,0.0,1,2,115,.083,1556.0,0.0,5,0,3,4.0,0.0,99,1.000,.417,0,-12,.442,0,2,22.3,11,12,0,P.J. Brown,1,3
.100,2,5.4,20061109,CHI,0.0,0,14.2,0,.100,-24.8,3,3,0.0,0,2,125,.000,1395.0,23.1,1,0,0,0.0,16.3,28,0,.100,.000,-13,.100,0,0,26.0,2,10,1,Ben Gordon,1,2
.286,4,11.2,20061109,CHI,0.0,1,29.8,0,.357,-6.3,3,1,0.0,2,2,123,.286,1332.0,11.3,2,1,0,0.0,18.2,80,.500,.286,.500,-7,.381,0,0,18.6,6,7,2,Thabo Sefolosha,0,4
.333,1,2.9,20061109,CHI,0.0,0,7.7,0,.625,-1.0,2,2,0.0,0,4,125,.000,1293.0,14.3,7,1,0,0.0,18.3,100,0,.583,.250,-11,.625,0,0,30.2,15,12,4,Andrés Nocioni,0,1
.800,0,0.0,20061109,CHI,0.0,0,0.0,1,.800,15.8,5,0,4.5,0,0,123,.000,979.0,0.0,3,2,0,0.0,47.2,168,0,.600,.500,-8,.800,0,0,14.2,8,5,4,Chris Duhon,0,0
.111,3,16.6,20061109,CHI,8.9,1,29.4,0,.444,-3.3,0,0,0.0,2,0,123,.222,676.0,0.0,4,0,1,0.0,0.0,93,.500,.444,.000,-8,.455,0,0,40.7,9,9,1,Tyrus Thomas,0,2
.000,2,12.1,20061109,CHI,19.4,0,0.0,0,.500,0.8,1,0,0.0,0,1,127,.000,618.0,0.0,3,0,2,0.0,17.9,114,0,.500,0,-5,.500,0,0,27.0,6,6,0,Malik Allen,0,0
.000,2,21.3,20061109,CHI,34.2,0,0.0,0,1.000,26.9,0,0,0.0,0,0,108,.000,351.0,0.0,2,0,2,8.8,0.0,206,0,1.000,0,+5,1.000,0,1,15.9,4,2,0,Adrian Griffin,0,0
.000,1,10.7,20061109,CHI,0.0,0,28.3,0,.000,-23.5,0,0,0.0,0,1,123,.000,351.0,0.0,0,0,0,0.0,0.0,0,0,.000,0,+5,.000,0,0,15.9,0,2,0,Viktor Khryapa,0,1
