trb_pct,blk_pct,threep_pct,fg_pct,ast_pct,team_abbr,ts_pct,orb_pct,sp,orb,threepar,efg_pct,stl,pm,blk,fga,drb_pct,tov_pct,fta,player_name,usg_pct,pts,date,bpm,drtg,ft_pct,ftr,drb,ast,pf,stl_pct,ortg,fg,ft,trb,inactive,threep,threepa,tov,starter
12.6,6.7,0,.571,12.8,SAC,.571,13.1,1573.0,3,.000,.571,1,+2,2,7,12.2,11.3,2,Willie Cauley-Stein,15.7,9,20180316,3.3,100,.500,.286,3,2,1,2.0,121,4,1,6,0,0,0,1,1
2.2,0.0,.000,.375,12.5,SAC,.375,0.0,1524.0,0,.125,.375,0,-7,0,8,4.2,27.3,0,De'Aaron Fox,20.1,6,20180316,-16.4,113,0,.000,1,2,1,0.0,63,3,0,1,0,0,1,3,1
11.3,0.0,.500,.300,19.7,SAC,.506,0.0,1461.0,0,.600,.450,1,+2,0,10,21.9,15.5,2,Bogdan Bogdanović,24.5,11,20180316,-2.7,102,1.000,.200,5,3,3,2.2,98,3,2,5,0,3,6,2,1
8.5,0.0,.500,.286,31.9,SAC,.357,0.0,1162.0,0,.286,.357,1,-10,0,7,16.5,12.5,0,Zach Randolph,19.2,5,20180316,0.3,103,0,.000,3,4,0,2.8,90,2,0,3,0,1,2,1,1
15.4,0.0,.000,.571,0.0,SAC,.571,0.0,1074.0,0,.429,.571,0,-10,0,7,29.8,0.0,0,Justin Jackson,18.1,8,20180316,-4.7,105,0,.000,5,0,2,0.0,112,4,0,5,0,0,3,0,1
12.8,0.0,.500,.538,44.9,SAC,.745,0.0,1806.0,0,.769,.731,0,+15,0,13,24.8,21.3,4,Buddy Hield,28.9,22,20180316,11.4,107,.750,.308,7,7,1,0.0,123,7,3,7,0,5,10,4,0
10.8,3.4,.750,.417,21.2,SAC,.582,9.0,1530.0,2,.333,.542,0,+8,1,12,12.5,7.2,2,Skal Labissière,25.2,15,20180316,5.8,107,1.000,.167,3,3,2,0.0,123,5,2,5,0,3,4,1,0
26.6,0.0,0,.400,0.0,SAC,.370,22.9,1495.0,5,.000,.400,2,+10,0,5,30.0,12.9,4,Kosta Koufos,14.4,5,20180316,-6.7,95,.250,.800,7,0,3,4.3,95,2,1,12,0,0,0,1,0
0.0,3.7,.500,.400,6.4,SAC,.680,0.0,1419.0,0,.800,.600,0,+3,1,5,0.0,0.0,2,Garrett Temple,11.5,8,20180316,0.0,111,1.000,.400,0,1,2,0.0,147,2,2,0,0,2,4,0,0
7.3,0.0,.000,.444,23.2,SAC,.477,5.1,1356.0,1,.111,.444,2,+12,0,9,9.4,0.0,1,Frank Mason III,19.4,9,20180316,3.2,100,1.000,.111,2,3,1,4.8,119,4,1,3,0,0,1,0,0
0,0,0,0,0,SAC,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Bruno Caboclo,0,0,20180316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,SAC,0,0,0.0,0,0,0,0,0,0,0,0,0,0,JaKarr Sampson,0,0,20180316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.5,0.0,.714,.769,16.2,GSW,.962,0.0,2414.0,0,.538,.962,3,0,0,13,11.4,7.1,0,Quinn Cook,16.7,25,20180316,13.5,109,0,.000,4,3,2,4.0,168,10,0,4,0,5,7,1,1
3.0,0.0,.375,.333,4.8,GSW,.490,2.9,2181.0,1,.533,.433,0,-8,0,15,3.1,10.9,3,Nick Young,24.2,16,20180316,-10.4,120,1.000,.200,1,1,5,0.0,93,5,3,2,0,3,8,2,1
16.4,5.5,.333,.357,37.1,GSW,.485,0.0,2023.0,0,.643,.464,4,-6,2,14,33.9,21.7,1,Draymond Green,26.3,14,20180316,7.3,92,1.000,.071,10,7,3,6.4,90,5,1,10,0,3,9,4,1
7.1,0.0,.500,.400,11.2,GSW,.451,3.4,1858.0,1,.200,.450,1,-2,0,10,11.1,7.6,5,Andre Iguodala,20.5,11,20180316,-6.2,114,.400,.500,3,2,2,1.7,94,4,2,4,0,1,2,1,1
22.6,0.0,0,.167,9.0,GSW,.291,12.5,1026.0,2,.000,.167,0,+6,0,6,33.4,0.0,2,Zaza Pachulia,19.3,4,20180316,-9.9,110,1.000,.333,5,1,1,0.0,87,1,2,7,0,0,0,0,1
11.2,4.7,0,.500,8.4,GSW,.512,5.4,1183.0,1,.000,.500,2,-3,1,4,17.4,0.0,2,Kevon Looney,11.9,5,20180316,4.3,100,.500,.500,3,1,0,5.4,120,2,1,4,0,0,0,0,0
0.0,0.0,0,.375,9.5,GSW,.415,0.0,1145.0,0,.000,.375,0,0,0,8,0.0,0.0,1,Shaun Livingston,21.2,7,20180316,-12.8,121,1.000,.125,0,1,3,0.0,91,3,1,0,0,0,0,0,0
10.6,5.9,0,.167,10.0,GSW,.322,13.7,935.0,2,.000,.167,0,-10,1,6,7.3,11.4,4,David West,27.0,5,20180316,-12.8,115,.750,.667,1,1,2,0.0,80,1,3,3,0,0,0,1,0
9.4,0.0,0,.000,23.9,GSW,.000,0.0,708.0,0,.000,.000,0,-5,0,1,19.4,66.7,0,Jordan Bell,12.2,0,20180316,-16.7,115,0,.000,2,2,2,0.0,34,0,0,2,0,0,0,2,0
17.5,9.8,0,0,15.0,GSW,0,11.3,566.0,1,0,0,0,+1,1,0,24.2,0,0,JaVale McGee,0.0,0,20180316,-0.3,107,0,0,2,1,1,0.0,232,0,0,3,0,0,0,0,0
9.1,0.0,0,.750,78.5,GSW,.750,17.7,362.0,1,.000,.750,0,+2,0,4,0.0,0.0,0,Omri Casspi,31.8,6,20180316,19.5,122,0,.000,0,1,0,0.0,155,3,0,1,0,0,0,0,0
0,0,0,0,0,GSW,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Chris Boucher,0,0,20180316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
