team_abbr,drb_pct,fta,blk_pct,threepar,tov,player_name,ts_pct,fg,threep_pct,drtg,ast_pct,usg_pct,threepa,fg_pct,ftr,orb,fga,starter,inactive,date,ast,drb,orb_pct,threep,stl,ortg,pf,ft_pct,pts,pm,trb_pct,blk,tov_pct,efg_pct,sp,trb,bpm,ft,stl_pct
GSW,4.3,9,0.0,.188,5,Baron Davis,.476,6,.000,103,21.9,23.5,3,.375,.563,2,16,1,0,20071128,6,2,4.4,0,2,93,5,.778,19,+11,4.3,0,20.0,.375,2600.0,4,-3.4,7,2.2
GSW,6.6,2,1.6,.467,6,Stephen Jackson,.661,8,.429,93,16.3,21.2,7,.533,.133,1,15,1,0,20071128,4,3,2.3,3,5,100,5,1.000,21,+2,4.5,1,27.4,.633,2532.0,4,6.5,2,5.7
GSW,2.6,9,1.9,.000,1,Monta Ellis,.649,7,0,102,9.7,20.6,0,.538,.692,0,13,1,0,20071128,2,1,0.0,0,2,133,4,.889,22,+10,1.3,1,5.6,.538,2143.0,1,6.5,8,2.7
GSW,27.7,2,3.0,.556,2,Matt Barnes,.304,2,.200,93,12.5,20.8,5,.222,.222,2,9,1,0,20071128,2,7,8.2,1,0,70,3,.500,6,+5,18.1,1,16.8,.278,1402.0,9,-6.1,1,0.0
GSW,20.9,2,0.0,.500,1,Al Harrington,.551,4,.400,88,0.0,22.0,5,.400,.200,1,10,1,0,20071128,0,5,4.4,2,2,108,5,1.000,12,+14,12.8,0,8.4,.500,1324.0,6,2.6,2,4.3
GSW,26.9,2,9.0,.000,0,Andris Biedriņš,.825,6,0,91,16.8,10.4,0,.857,.286,4,7,0,0,20071128,3,9,12.4,0,0,178,4,.500,13,-1,19.8,4,0.0,.857,1856.0,13,13.3,1,0.0
GSW,11.6,0,2.9,.625,1,Mickaël Piétrus,.313,2,.200,98,0.0,15.4,5,.250,.000,2,8,0,0,20071128,0,3,8.0,1,1,71,4,0,5,-4,9.8,1,11.1,.313,1434.0,5,-6.3,0,2.0
GSW,15.0,0,0.0,.545,1,Kelenna Azubuike,.227,2,.167,102,16.3,26.5,6,.182,.000,1,11,0,0,20071128,2,3,5.2,1,0,60,1,0,5,-2,10.2,0,8.3,.227,1109.0,4,-11.1,0,0.0
GSW,0,0,0,0,0,Austin Croshere,0,0,0,0,0,0,0,0,0,0,0,0,0,20071128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
GSW,0,0,0,0,0,Troy Hudson,0,0,0,0,0,0,0,0,0,0,0,0,0,20071128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
GSW,0,0,0,0,0,D.J. Mbenga,0,0,0,0,0,0,0,0,0,0,0,0,0,20071128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
GSW,0,0,0,0,0,Brandan Wright,0,0,0,0,0,0,0,0,0,0,0,0,0,20071128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
SAC,16.1,10,0.0,.333,3,Kevin Martin,.625,8,.333,107,11.1,24.0,6,.444,.556,0,18,1,0,20071128,2,7,0.0,2,0,127,2,1.000,28,0,7.9,0,11.8,.500,2505.0,7,5.0,10,0.0
SAC,4.7,2,0.0,.105,3,Beno Udrih,.402,7,.000,111,5.4,22.2,2,.368,.105,3,19,1,0,20071128,1,2,6.8,0,0,87,4,1.000,16,-9,5.8,0,13.1,.368,2436.0,5,-7.2,2,0.0
