threepar,trb,trb_pct,date,team_abbr,orb_pct,ft,drb_pct,blk,efg_pct,bpm,ast,tov,blk_pct,fta,pf,drtg,ftr,sp,tov_pct,fg,threep,orb,stl_pct,ast_pct,ortg,ft_pct,fg_pct,threep_pct,pm,ts_pct,inactive,stl,usg_pct,pts,fga,threepa,player_name,starter,drb
.053,15,24.7,20110330,POR,17.4,2,31.2,0,.579,8.4,2,0,0.0,4,4,113,.211,2366.0,0.0,11,0,5,1.5,10.3,134,.500,.579,.000,-6,.578,0,1,27.5,24,19,1,LaMarcus Aldridge,1,10
.300,10,17.0,20110330,POR,7.2,3,25.8,1,.550,4.0,3,2,2.2,3,3,116,.300,2286.0,15.0,5,1,2,0.0,12.3,123,1.000,.500,.333,+2,.618,0,0,18.2,14,10,3,Gerald Wallace,1,8
.000,3,5.2,20110330,POR,7.4,3,3.3,0,.667,4.7,5,2,0.0,4,3,125,.333,2238.0,12.7,8,0,2,0.0,24.1,135,.750,.667,0,-17,.690,0,0,22.0,19,12,0,Andre Miller,1,1
.286,2,3.9,20110330,POR,4.2,0,3.7,0,.500,-6.2,1,1,0.0,0,4,125,.000,1976.0,12.5,3,1,1,0.0,4.5,103,0,.429,.500,-5,.500,0,0,12.7,7,7,2,Wesley Matthews,1,1
.286,1,2.9,20110330,POR,0.0,2,5.5,1,.000,-22.4,0,2,3.7,2,3,121,.286,1351.0,20.2,0,0,0,0.0,0.0,25,1.000,.000,.000,-2,.127,0,0,22.9,2,7,2,Nicolas Batum,1,1
.375,3,9.3,20110330,POR,0.0,1,17.6,1,.375,0.0,4,1,3.9,1,2,117,.125,1260.0,10.6,3,0,0,0.0,30.3,100,1.000,.375,.000,-3,.415,0,0,23.4,7,8,3,Rudy Fernández,0,3
.000,0,0.0,20110330,POR,0.0,1,0.0,0,.333,-8.6,2,1,0.0,2,1,126,.333,1251.0,12.7,2,0,0,0.0,14.2,82,.500,.333,0,-1,.363,0,0,19.7,5,6,0,Brandon Roy,0,0
0,5,18.7,20110330,POR,7.9,0,28.4,0,0,-4.1,0,0,0.0,0,3,116,0,1039.0,0,0,0,1,0.0,0.0,212,0,0,0,-2,0,0,0,0.0,0,0,0,Marcus Camby,0,4
.600,0,0.0,20110330,POR,0.0,0,0.0,0,1.300,36.3,1,2,0.0,0,3,113,.000,633.0,28.6,5,3,0,5.7,31.9,136,0,1.000,1.000,+14,1.300,0,1,34.6,13,5,3,Patty Mills,0,0
0,0,0,20110330,POR,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Luke Babbitt,0,0
