threepar,trb,trb_pct,date,team_abbr,orb_pct,ft,drb_pct,blk,efg_pct,bpm,ast,tov,blk_pct,fta,pf,drtg,ftr,sp,tov_pct,fg,threep,orb,stl_pct,ast_pct,ortg,ft_pct,fg_pct,threep_pct,pm,ts_pct,inactive,stl,usg_pct,pts,fga,threepa,player_name,starter,drb
.188,6,7.8,20070330,BOS,5.3,1,10.3,1,.469,3.4,6,4,1.8,2,2,92,.125,2732.0,19.2,7,1,2,3.4,28.0,91,.500,.438,.333,-4,.474,0,3,20.9,16,16,3,Delonte West,1,4
.000,8,13.4,20070330,BOS,3.4,6,23.2,0,.412,1.9,1,0,0.0,6,3,96,.353,2121.0,0.0,7,0,1,0.0,6.6,116,1.000,.412,0,-13,.509,0,0,25.4,20,17,0,Al Jefferson,1,7
.333,6,11.6,20070330,BOS,3.9,2,19.1,1,.667,2.5,3,4,2.6,2,4,85,.667,1840.0,50.8,2,0,1,5.0,17.5,86,1.000,.667,.000,-13,.773,0,3,11.7,6,3,1,Rajon Rondo,1,5
.000,8,16.7,20070330,BOS,12.7,0,20.6,1,.600,-0.9,2,4,2.8,0,3,91,.000,1703.0,44.4,3,0,3,1.8,13.6,79,0,.600,0,-9,.600,0,1,14.5,6,5,0,Kendrick Perkins,1,5
.333,3,8.9,20070330,BOS,12.0,3,5.8,0,.500,-3.3,0,2,0.0,4,4,100,.444,1205.0,15.7,4,1,2,0.0,0.0,101,.750,.444,.333,-5,.558,0,0,29.0,12,9,3,Gerald Green,1,1
.111,6,13.6,20070330,BOS,4.6,1,22.4,0,.444,-7.6,0,5,0.0,2,2,88,.222,1567.0,33.6,4,0,1,3.9,0.0,61,.500,.444,.000,+5,.455,0,2,26.0,9,9,1,Ryan Gomes,0,5
.667,0,0.0,20070330,BOS,0.0,4,0.0,0,.250,-8.0,0,2,0.0,4,4,98,.667,1346.0,20.5,1,1,0,2.3,0.0,80,1.000,.167,.250,-3,.451,0,1,19.9,7,6,4,Allan Ray,0,0
.667,0,0.0,20070330,BOS,0.0,0,0.0,0,.000,-10.6,5,2,0.0,0,2,103,.000,1121.0,40.0,0,0,0,0.0,42.8,44,0,.000,.000,+9,.000,0,0,12.2,0,3,2,Sebastian Telfair,0,0
.000,4,18.6,20070330,BOS,9.4,2,27.5,0,.667,-0.1,0,1,0.0,3,2,94,1.000,765.0,18.8,2,0,1,0.0,0.0,116,.667,.667,0,+3,.694,0,0,19.1,6,3,0,Leon Powe,0,3
0,0,0,20070330,BOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Michael Olowokandi,0,0
0,0,0,20070330,BOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Paul Pierce,0,0
0,0,0,20070330,BOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Brian Scalabrine,0,0
.000,5,6.3,20070330,PHI,2.5,11,10.3,0,.462,8.3,12,5,0.0,17,3,86,1.308,2808.0,19.6,6,0,1,3.3,53.9,110,.647,.462,0,+8,.562,0,3,24.2,23,13,0,Andre Iguodala,1,4
.200,3,4.3,20070330,PHI,0.0,3,8.7,0,.000,-6.8,5,3,0.0,4,3,88,.800,2469.0,30.7,0,0,0,2.5,20.1,59,.750,.000,.000,+10,.222,0,2,10.6,3,5,1,Andre Miller,1,3
.000,13,20.6,20070330,PHI,12.5,0,28.9,1,.545,-7.7,1,8,2.3,0,4,86,.000,2240.0,42.1,6,0,4,0.0,6.0,65,0,.545,0,+6,.545,0,0,22.7,12,11,0,Samuel Dalembert,1,9
.000,7,13.4,20070330,PHI,7.5,0,19.3,1,.250,-10.7,0,3,2.7,1,2,89,.125,1863.0,26.2,2,0,2,0.0,0.0,44,.000,.250,0,-9,.237,0,0,16.4,4,8,0,Steven Hunter,1,5
.200,4,16.3,20070330,PHI,8.0,0,24.7,0,.700,9.1,2,1,0.0,2,3,81,.400,875.0,14.5,3,1,1,3.5,34.4,103,.000,.600,1.000,0,.595,0,1,21.0,7,5,1,Rodney Carney,1,3
.333,1,1.6,20070330,PHI,0.0,6,3.3,1,.667,10.8,0,1,2.3,8,3,91,.533,2194.0,5.1,8,4,0,1.4,0.0,131,.750,.533,.800,+4,.702,0,1,23.8,26,15,5,Kyle Korver,0,1
.000,6,16.7,20070330,PHI,16.5,4,16.9,1,.333,-4.1,0,2,4.0,4,2,89,.444,1278.0,15.7,3,0,3,0.0,0.0,92,1.000,.333,0,+11,.465,0,0,26.7,10,9,0,Joe Smith,0,3
.500,1,5.3,20070330,PHI,0.0,0,10.7,0,.750,5.7,3,1,0.0,0,0,93,.000,673.0,33.3,1,1,0,0.0,51.9,118,0,.500,1.000,0,.750,0,0,11.9,3,2,1,Lou Williams,0,1
0,0,0,20070330,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lou Amundson,0,0
0,0,0,20070330,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Willie Green,0,0
0,0,0,20070330,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bobby Jones,0,0
0,0,0,20070330,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kevin Ollie,0,0
0,0,0,20070330,BOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Tony Allen,0,0
0,0,0,20070330,BOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Theo Ratliff,0,0
0,0,0,20070330,BOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Wally Szczerbiak,0,0
0,0,0,20070330,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Shavlik Randolph,0,0
