trb_pct,orb_pct,usg_pct,fg_pct,pf,ast,pm,efg_pct,pts,trb,team_abbr,ts_pct,orb,fga,tov_pct,drtg,tov,ft,inactive,ortg,starter,ftr,blk_pct,player_name,drb_pct,threep_pct,bpm,threepar,threepa,date,fg,ft_pct,fta,drb,threep,ast_pct,stl,stl_pct,blk,sp
20.6,15.9,11.6,.857,1,0,+16,.857,14,14,LAC,.799,5,7,0.0,103,0,2,0,172,1,.571,8.9,DeAndre Jordan,24.5,0,7.5,.000,0,20160106,6,.500,4,9,0,0.0,0,0.0,4,2156.0
5.9,3.2,31.9,.474,4,19,+16,.474,21,4,LAC,.506,1,19,12.6,112,3,3,0,125,1,.211,0.0,Chris Paul,8.3,.000,7.0,.158,3,20160106,9,.750,4,3,0,85.8,1,1.5,0,2135.0
1.8,0.0,23.6,.615,2,1,+8,.692,20,1,LAC,.720,0,13,6.7,110,1,2,0,133,1,.154,0.0,J.J. Redick,3.3,.400,6.7,.385,5,20160106,8,1.000,2,1,2,5.5,2,3.6,0,1804.0
8.7,0.0,21.5,.556,5,1,+14,.833,17,4,LAC,.860,0,9,9.2,101,1,2,0,150,1,.222,0.0,Paul Pierce,16.2,.833,13.4,.667,6,20160106,5,1.000,2,4,5,6.2,2,4.4,0,1452.0
5.5,0.0,7.5,.500,1,0,+5,.500,2,2,LAC,.500,0,2,33.3,112,1,0,0,62,1,.000,4.2,Luc Mbah a Moute,10.3,0,-5.1,.000,0,20160106,1,0,0,2,0,0.0,0,0.0,1,1146.0
6.3,0.0,19.0,.700,2,0,+4,.800,16,3,LAC,.800,0,10,0.0,114,0,0,0,153,0,.000,0.0,Austin Rivers,11.7,1.000,5.0,.200,2,20160106,7,0,0,3,2,0.0,0,0.0,0,1508.0
15.5,0.0,17.8,.143,1,1,-3,.214,5,7,LAC,.317,0,7,11.3,104,1,2,0,69,0,.286,3.4,Wesley Johnson,28.8,.250,-7.5,.571,4,20160106,1,1.000,2,7,1,5.0,0,0.0,1,1428.0
4.9,5.3,34.0,.308,1,1,+5,.346,10,2,LAC,.372,1,13,13.0,107,2,1,0,75,0,.077,0.0,Jamal Crawford,4.5,.333,-9.3,.231,3,20160106,4,1.000,1,1,1,6.7,2,4.9,0,1301.0
8.5,9.2,0.0,0,3,1,-5,0,0,2,LAC,0,1,0,0,114,0,0,0,225,0,0,0.0,Pablo Prigioni,7.9,0,-6.4,0,0,20160106,0,0,0,1,0,9.2,0,0.0,0,745.0
13.1,18.9,19.3,.333,2,0,-5,.333,4,3,LAC,.515,2,3,20.5,115,1,2,0,107,0,.667,0.0,Cole Aldrich,8.1,0,-11.5,.000,0,20160106,1,1.000,2,1,0,0.0,0,0.0,0,724.0
