trb_pct,blk_pct,threep_pct,fg_pct,ast_pct,team_abbr,ts_pct,orb_pct,sp,orb,threepar,efg_pct,stl,pm,blk,fga,drb_pct,tov_pct,fta,player_name,usg_pct,pts,date,bpm,drtg,ft_pct,ftr,drb,ast,pf,stl_pct,ortg,fg,ft,trb,inactive,threep,threepa,tov,starter
10.6,2.5,.750,.500,24.0,GSW,.750,0.0,2064.0,0,.667,.750,1,+17,1,6,18.0,25.0,0,Draymond Green,10.3,9,20190316,6.6,87,0,.000,8,6,2,1.4,127,3,0,8,0,3,4,2,1
10.7,2.6,.375,.429,21.4,GSW,.526,6.6,2044.0,2,.381,.500,3,+22,1,21,13.6,4.4,2,Klay Thompson,29.7,23,20190316,8.7,83,1.000,.095,6,4,1,4.2,112,9,2,8,0,3,8,1,1
9.7,0.0,.417,.435,17.8,GSW,.602,3.4,1986.0,1,.522,.543,2,+19,0,23,14.0,12.7,10,Stephen Curry,41.9,33,20190316,8.3,87,.800,.435,6,3,1,2.9,109,10,8,7,0,5,12,4,1
13.6,6.5,.333,.455,35.6,GSW,.505,4.1,1615.0,1,.273,.500,2,+19,2,11,20.1,0.0,2,DeMarcus Cousins,19.5,12,20190316,11.9,78,.500,.182,7,6,4,3.5,126,5,1,8,0,1,3,0,1
2.0,3.7,.000,.333,22.2,GSW,.333,0.0,1403.0,0,.667,.333,1,+18,1,3,3.3,25.0,0,Andre Iguodala,7.6,2,20190316,1.1,94,0,.000,1,4,1,2.0,95,1,0,1,0,0,2,1,1
5.0,0.0,0,.500,0.0,GSW,.532,6.0,1108.0,1,.000,.500,0,-1,0,2,4.2,21.0,4,Kevon Looney,11.4,4,20190316,-10.1,98,.500,2.000,1,0,4,0.0,95,1,2,2,0,0,0,1,0
18.4,0.0,.500,.400,8.2,GSW,.595,12.8,1046.0,2,.400,.500,1,-6,0,5,22.2,0.0,2,Alfonzo McKinnie,14.9,7,20190316,2.9,80,1.000,.400,5,1,5,2.7,141,2,2,7,0,1,2,0,0
0.0,0.0,0,.750,9.9,GSW,.750,0.0,968.0,0,.000,.750,0,+2,0,4,0.0,20.0,0,Shaun Livingston,13.7,6,20190316,-2.2,102,0,.000,0,1,1,0.0,115,3,0,0,0,0,0,1,0
18.1,0.0,.500,.600,0.0,GSW,.800,0.0,910.0,0,.800,.800,0,+3,0,5,30.6,37.5,0,Quinn Cook,23.3,8,20190316,-1.7,84,0,.000,6,0,0,0.0,78,3,0,6,0,2,4,3,0
13.4,6.4,0,1.000,0.0,GSW,1.000,8.2,817.0,1,.000,1.000,0,+5,1,1,17.1,66.7,0,Jordan Bell,9.7,2,20190316,-5.4,88,0,.000,3,0,2,0.0,68,1,0,4,0,0,0,2,0
