threepar,trb,trb_pct,date,team_abbr,orb_pct,ft,drb_pct,blk,efg_pct,bpm,ast,tov,blk_pct,fta,pf,drtg,ftr,sp,tov_pct,fg,threep,orb,stl_pct,ast_pct,ortg,ft_pct,fg_pct,threep_pct,pm,ts_pct,inactive,stl,usg_pct,pts,fga,threepa,player_name,starter,drb
.154,5,8.7,20070404,PHI,3.4,4,14.1,1,.538,3.8,2,2,2.4,5,3,95,.385,2149.0,11.6,7,0,1,4.4,10.1,107,.800,.538,.000,+5,.592,0,3,23.9,18,13,2,Andre Iguodala,1,4
.000,6,11.5,20070404,PHI,3.8,0,19.4,0,.400,-8.3,0,1,0.0,0,6,96,.000,1953.0,16.7,2,0,1,3.3,0.0,73,0,.400,0,+2,.400,0,2,9.2,4,5,0,Samuel Dalembert,1,5
.000,2,3.9,20070404,PHI,0.0,0,8.0,1,.857,-2.7,0,2,2.8,3,1,107,.429,1900.0,19.4,6,0,0,0.0,0.0,100,.000,.857,0,+14,.721,0,0,16.2,12,7,0,Steven Hunter,1,2
.083,4,7.9,20070404,PHI,0.0,4,16.0,1,.417,10.8,7,0,2.8,4,0,93,.333,1898.0,0.0,5,0,0,5.0,37.4,116,1.000,.417,.000,+12,.509,0,3,21.7,14,12,1,Andre Miller,1,4
.250,3,9.1,20070404,PHI,0.0,0,18.5,0,.542,7.8,3,1,0.0,0,1,93,.000,1232.0,7.7,6,1,0,5.2,31.9,100,0,.500,.333,+13,.542,0,2,31.6,13,12,3,Willie Green,1,3
.308,2,3.7,20070404,PHI,0.0,4,7.5,0,.500,-3.4,1,1,0.0,6,1,108,.462,2021.0,6.0,6,1,0,0.0,5.2,101,.667,.462,.250,-9,.543,0,0,24.6,17,13,4,Kyle Korver,0,2
.333,3,7.1,20070404,PHI,0.0,5,14.3,1,.333,-3.2,1,1,3.3,6,4,99,1.000,1587.0,10.4,2,0,0,2.0,5.6,99,.833,.333,.000,-15,.521,0,1,18.2,9,6,2,Rodney Carney,0,3
.333,3,10.2,20070404,PHI,6.7,0,13.7,0,.333,-2.2,6,1,0.0,0,1,106,.000,1104.0,25.0,1,0,1,0.0,46.9,102,0,.333,.000,-9,.333,0,0,10.8,2,3,1,Lou Williams,0,2
.333,0,0.0,20070404,PHI,0.0,1,0.0,0,.333,-23.4,0,1,0.0,4,2,110,1.333,557.0,17.4,1,0,0,0.0,0.0,51,.250,.333,.000,-3,.315,0,0,30.9,3,3,1,Bobby Jones,0,0
0,0,0,20070404,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lou Amundson,0,0
