trb_pct,orb_pct,usg_pct,fg_pct,pf,ast,pm,efg_pct,pts,trb,team_abbr,ts_pct,orb,fga,tov_pct,drtg,tov,ft,inactive,ortg,starter,ftr,blk_pct,player_name,drb_pct,threep_pct,bpm,threepar,threepa,date,fg,ft_pct,fta,drb,threep,ast_pct,stl,stl_pct,blk,sp
15.6,11.2,25.7,.538,5,3,-13,.538,16,10,MIN,.559,4,13,32.8,117,7,2,0,83,1,.231,2.5,Karl-Anthony Towns,21.2,.000,-6.2,.077,1,20220330,7,.667,3,6,0,16.7,2,2.8,1,1944.0
12.8,2.9,25.9,.556,4,4,-19,.667,24,8,MIN,.667,1,18,14.3,119,3,0,0,116,1,.000,2.5,Anthony Edwards,25.3,.571,7.3,.389,7,20220330,10,0,0,7,4,27.8,1,1.5,1,1897.0
7.3,0.0,27.5,.200,2,3,-22,.233,13,4,MIN,.351,0,15,5.1,126,1,6,0,87,1,.533,0.0,D'Angelo Russell,16.5,.143,-11.2,.467,7,20220330,3,.750,8,4,1,16.3,0,0.0,0,1663.0
4.5,0.0,12.6,.500,3,3,-17,.667,10,2,MIN,.683,0,6,0.0,125,0,2,0,153,1,.500,3.5,Patrick Beverley,10.1,.500,3.1,.667,4,20220330,3,.667,3,2,2,20.7,0,0.0,1,1361.0
16.8,17.2,20.1,.500,0,2,-9,.500,10,7,MIN,.563,4,8,18.4,119,2,2,0,111,1,.250,3.8,Jarred Vanderbilt,16.3,0,2.7,.000,0,20220330,4,1.000,2,3,0,16.3,1,2.2,1,1264.0
5.6,10.0,7.2,.667,0,5,-9,.833,5,3,MIN,.833,3,3,40.0,125,2,0,0,127,0,.000,2.9,Jordan McLaughlin,0.0,.500,2.2,.667,2,20220330,2,0,0,0,1,26.3,1,1.7,1,1635.0
4.3,0.0,14.8,.143,2,2,-6,.214,4,2,MIN,.254,0,7,11.3,116,1,1,0,64,0,.286,3.4,Jaylen Nowell,9.8,.167,-6.9,.857,6,20220330,1,.500,2,2,1,11.8,2,3.9,1,1399.0
10.1,13.6,19.5,.250,2,1,-14,.313,5,4,MIN,.313,3,8,20.0,121,2,0,0,71,0,.000,4.0,Taurean Prince,5.7,.333,-8.0,.375,3,20220330,2,0,0,1,1,7.5,1,2.3,1,1199.0
16.1,9.6,19.3,.429,1,2,-14,.429,9,6,MIN,.541,2,7,10.7,107,1,3,0,118,0,.429,8.5,Naz Reid,24.2,.000,7.9,.429,3,20220330,3,1.000,3,4,0,17.3,2,4.9,2,1132.0
9.3,0.0,49.4,.400,0,0,+2,.500,6,1,MIN,.510,0,5,14.5,125,1,1,0,86,0,.400,0.0,Jake Layman,21.0,.333,-6.0,.600,3,20220330,2,.500,2,1,1,0.0,0,0.0,0,326.0
0.0,0.0,14.4,.000,0,1,+2,.000,0,0,MIN,.000,0,1,50.0,111,1,0,0,26,0,.000,0.0,Josh Okogie,0.0,.000,-6.2,1.000,1,20220330,0,0,0,0,0,23.9,1,8.5,0,326.0
11.9,0.0,9.2,.000,0,0,+4,.000,0,1,MIN,.000,0,1,0.0,124,0,0,0,0,0,.000,0.0,Leandro Bolmaro,27.0,0,-15.0,.000,0,20220330,0,0,0,1,0,0.0,0,0.0,0,254.0
0,0,0,0,0,0,0,0,0,0,MIN,0,0,0,0,0,0,0,0,0,0,0,0,Nathan Knight,0,0,0,0,0,20220330,0,0,0,0,0,0,0,0,0,0.0
12.5,2.8,21.7,.333,4,13,+27,.333,12,10,TOR,.378,1,15,27.4,96,6,2,0,92,1,.133,2.2,Pascal Siakam,20.2,.000,-2.1,.133,2,20220330,5,1.000,2,9,0,36.7,1,1.1,1,2423.0
4.7,0.0,20.3,.333,4,8,+20,.400,12,3,TOR,.389,0,15,6.1,90,1,0,0,103,1,.067,5.4,Fred VanVleet,8.4,.286,5.4,.467,7,20220330,5,.000,1,3,2,29.1,4,5.7,2,1948.0
7.8,3.5,18.6,.692,3,3,+29,.846,22,5,TOR,.846,1,13,13.3,104,2,0,0,143,1,.000,0.0,OG Anunoby,11.2,1.000,7.6,.308,4,20220330,9,0,0,4,4,12.8,0,0.0,0,1944.0
3.7,0.0,23.9,.692,2,0,+10,.923,29,2,TOR,.954,0,13,6.2,106,1,5,0,168,1,.385,0.0,Gary Trent Jr.,6.7,.750,15.2,.615,8,20220330,9,1.000,5,2,6,0.0,0,0.0,0,1632.0
10.2,9.2,22.2,.778,2,4,+6,.778,17,5,TOR,.790,2,9,21.8,98,3,3,0,133,1,.444,3.5,Scottie Barnes,10.9,0,9.6,.000,0,20220330,7,.750,4,3,0,22.4,1,1.8,1,1493.0
20.5,25.8,24.3,.182,1,0,+4,.227,6,9,TOR,.262,5,11,14.9,101,2,1,0,73,0,.091,0.0,Chris Boucher,16.3,.333,-16.1,.273,3,20220330,2,1.000,1,4,1,0.0,0,0.0,0,1330.0
9.3,5.2,18.4,.556,2,1,+20,.722,13,4,TOR,.722,1,9,10.0,98,1,0,0,129,0,.000,0.0,Precious Achiuwa,12.5,.429,6.5,.778,7,20220330,5,0,0,3,3,6.0,1,2.1,0,1308.0
11.8,0.0,14.1,.667,2,2,+17,.833,10,4,TOR,.833,0,6,0.0,93,0,0,0,170,0,.000,0.0,Thaddeus Young,21.2,.667,13.0,.500,3,20220330,4,0,0,4,2,15.2,1,2.7,0,1027.0
10.9,0.0,7.6,0,1,0,-2,0,0,1,TOR,.000,0,0,0.0,99,0,0,0,0,0,0,0.0,Khem Birch,19.5,0,-14.2,0,0,20220330,0,.000,2,1,0,0.0,0,0.0,0,279.0
11.9,27.0,19.0,1.000,1,1,-4,1.000,4,1,TOR,1.000,1,2,0.0,109,0,0,0,212,0,.000,0.0,Dalano Banton,0.0,0,21.6,.000,0,20220330,2,0,0,0,0,44.8,0,0.0,0,254.0
23.9,0.0,0.0,0,0,0,-4,0,0,2,TOR,0,0,0,0,89,0,0,0,0,0,0,0.0,Armoni Brooks,42.8,0,-1.5,0,0,20220330,0,0,0,2,0,0.0,0,0.0,0,254.0
0.0,0.0,19.0,.000,0,0,-4,.000,0,0,TOR,.000,0,1,50.0,85,1,0,0,0,0,.000,0.0,Svi Mykhailiuk,0.0,.000,-11.8,1.000,1,20220330,0,0,0,0,0,0.0,1,10.9,0,254.0
11.9,0.0,19.0,.000,1,0,-4,.000,0,1,TOR,.000,0,2,0.0,98,0,0,0,0,0,.000,0.0,Yuta Watanabe,21.4,.000,-26.6,.500,1,20220330,0,0,0,1,0,0.0,0,0.0,0,254.0
0,0,0,0,0,0,0,0,0,0,MIN,0,0,0,0,0,0,0,1,0,0,0,0,Malik Beasley,0,0,0,0,0,20220330,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,MIN,0,0,0,0,0,0,0,1,0,0,0,0,Jaden McDaniels,0,0,0,0,0,20220330,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,MIN,0,0,0,0,0,0,0,1,0,0,0,0,McKinley Wright IV,0,0,0,0,0,20220330,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,TOR,0,0,0,0,0,0,0,1,0,0,0,0,Isaac Bonga,0,0,0,0,0,20220330,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,TOR,0,0,0,0,0,0,0,1,0,0,0,0,Justin Champagnie,0,0,0,0,0,20220330,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,TOR,0,0,0,0,0,0,0,1,0,0,0,0,Malachi Flynn,0,0,0,0,0,20220330,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,TOR,0,0,0,0,0,0,0,1,0,0,0,0,David Johnson,0,0,0,0,0,20220330,0,0,0,0,0,0,0,0,0,0.0
