ftr,fga,ast,starter,ft,stl,fg_pct,ast_pct,ts_pct,fg,threep_pct,date,ortg,trb,pts,orb,blk_pct,team_abbr,drb,tov_pct,ft_pct,usg_pct,fta,sp,stl_pct,efg_pct,tov,trb_pct,threep,threepar,orb_pct,blk,pf,player_name,drtg,inactive,threepa,drb_pct,bpm,pm
.333,18,8,1,5,2,.556,28.8,.654,10,.500,20070228,114,1,27,0,1.4,ATL,1,16.2,.833,27.9,6,2657.0,2.4,.611,4,1.4,2,.222,0.0,1,2,Joe Johnson,120,0,4,2.5,4.0,-1
.231,13,9,1,2,0,.538,29.8,.594,7,.333,20070228,104,9,17,0,7.3,ATL,9,21.8,.667,21.1,3,2616.0,0.0,.577,4,12.7,1,.231,0.0,5,3,Josh Smith,113,0,3,23.0,5.5,-9
.000,9,1,1,0,0,.667,6.1,.667,6,0,20070228,126,8,12,0,2.4,ATL,8,0.0,0,17.2,0,1578.0,0.0,.667,0,18.7,0,.000,0.0,1,6,Marvin Williams,111,0,0,34.0,-1.7,+9
.000,7,4,1,0,1,.429,24.9,.429,3,0,20070228,103,1,6,0,0.0,ATL,1,0.0,0,15.8,0,1338.0,2.4,.429,0,2.8,0,.000,0.0,0,2,Speedy Claxton,120,0,0,5.0,-4.3,0
0,0,1,1,0,0,0,8.9,0,0,0,20070228,215,4,0,0,4.9,ATL,4,0,0,0.0,0,791.0,0.0,0,0,18.7,0,0,0.0,1,4,Lorenzen Wright,109,0,0,33.9,-2.8,+7
.750,8,1,0,5,0,.500,4.6,.611,4,0,20070228,121,3,13,2,2.1,ATL,1,8.6,.833,19.6,6,1792.0,0.0,.500,1,6.2,0,.000,9.2,1,4,Zaza Pachulia,123,0,0,3.7,-4.9,-14
.000,12,3,0,0,0,.583,16.6,.625,7,.333,20070228,122,2,15,0,0.0,ATL,2,0.0,0,20.5,0,1763.0,0.0,.625,0,4.2,1,.250,0.0,0,1,Anthony Johnson,124,0,3,7.6,-1.3,-10
.000,8,0,0,0,1,.375,0.0,.438,3,.500,20070228,70,3,7,1,0.0,ATL,2,20.0,0,19.2,0,1568.0,2.0,.438,2,7.1,1,.250,5.2,0,2,Josh Childress,119,0,2,8.5,-11.2,-17
.000,2,1,0,0,0,.000,25.9,.000,0,0,20070228,29,1,0,0,0.0,ATL,1,0.0,0,22.2,0,271.0,0.0,.000,0,13.6,0,.000,0.0,0,2,Shelden Williams,116,0,0,24.7,-23.2,+1
.000,1,0,0,0,0,1.000,0.0,1.500,1,1.000,20070228,300,0,3,0,0.0,ATL,0,0.0,0,100.0,0,26.0,0.0,1.500,0,0.0,1,1.000,0.0,0,1,Salim Stoudamire,120,0,1,0.0,205.4,-1
0,0,0,0,0,0,0,0,0,0,0,20070228,0,0,0,0,0,ATL,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,Royal Ivey,0,0,0,0,0,0
