team_abbr,drb_pct,fta,blk_pct,threepar,tov,player_name,ts_pct,fg,threep_pct,drtg,ast_pct,usg_pct,threepa,fg_pct,ftr,orb,fga,starter,inactive,date,ast,drb,orb_pct,threep,stl,ortg,pf,ft_pct,pts,pm,trb_pct,blk,tov_pct,efg_pct,sp,trb,bpm,ft,stl_pct
DET,0,0,0,0,0,Spencer Dinwiddie,0,0,0,0,0,0,0,0,0,0,0,0,0,20141110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
DET,0,0,0,0,0,Jonas Jerebko,0,0,0,0,0,0,0,0,0,0,0,0,0,20141110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
DET,0,0,0,0,0,Tony Mitchell,0,0,0,0,0,0,0,0,0,0,0,0,0,20141110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
CHI,6.9,3,0.0,.583,1,Jimmy Butler,.713,6,.571,102,3.5,15.0,7,.500,.250,1,12,1,0,20141110,1,3,2.4,4,0,134,1,1.000,19,+12,4.7,0,7.0,.667,2567.0,4,1.9,3,0.0
CHI,33.3,2,8.2,.059,1,Pau Gasol,.475,8,.000,85,19.3,24.0,1,.471,.118,3,17,1,0,20141110,4,12,8.9,0,1,105,0,.500,17,+14,21.5,4,5.3,.471,2118.0,15,8.8,1,1.4
CHI,11.2,3,4.1,.429,1,Mike Dunleavy,.421,2,.000,97,3.8,12.0,3,.286,.429,0,7,1,0,20141110,1,4,0.0,0,0,84,4,1.000,7,+20,5.8,2,10.7,.286,2103.0,4,-5.6,3,0.0
CHI,6.1,5,0.0,.250,3,Derrick Rose,.541,9,.400,99,41.0,35.3,5,.450,.250,0,20,1,0,20141110,7,2,0.0,2,1,105,2,.800,24,+14,3.1,0,11.9,.500,1926.0,2,4.8,4,1.6
CHI,37.3,4,0.0,.000,0,Joakim Noah,.440,5,0,94,29.1,21.0,0,.385,.308,2,13,1,0,20141110,6,12,6.6,0,0,112,3,.750,13,+14,22.4,0,0.0,.385,1893.0,14,4.5,3,0.0
CHI,16.4,0,3.0,.000,2,Taj Gibson,.571,4,0,92,6.5,16.9,0,.571,.000,3,7,0,0,20141110,1,4,13.1,0,1,102,2,0,8,-5,14.8,1,22.2,.571,1436.0,7,0.3,0,2.1
CHI,5.6,0,0.0,.200,0,Kirk Hinrich,.400,2,.000,102,8.1,12.8,1,.400,.000,0,5,0,0,20141110,1,1,0.0,0,0,89,1,0,4,-7,2.9,0,0.0,.400,1057.0,1,-6.6,0,0.0
CHI,17.7,3,0.0,.333,2,Aaron Brooks,.683,3,.500,78,16.7,37.8,2,.500,.500,0,6,0,0,20141110,1,2,0.0,1,2,107,4,1.000,10,-5,9.1,0,21.5,.583,665.0,2,9.9,3,9.0
CHI,0.0,0,0.0,1.000,0,Doug McDermott,.000,0,.000,103,0.0,8.4,1,.000,.000,0,1,0,0,20141110,0,0,0.0,0,0,0,1,0,0,-1,0.0,0,0.0,.000,322.0,0,-16.2,0,0.0
CHI,0.0,0,13.9,0,0,Nikola Mirotić,0,0,0,70,0.0,0.0,0,0,0,0,0,0,0,20141110,0,0,0.0,0,1,0,1,0,0,-1,0.0,1,0,0,313.0,0,8.0,0,9.6
CHI,0,0,0,0,0,Nazr Mohammed,0,0,0,0,0,0,0,0,0,0,0,0,0,20141110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
CHI,0,0,0,0,0,E'Twaun Moore,0,0,0,0,0,0,0,0,0,0,0,0,0,20141110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
CHI,0,0,0,0,0,Tony Snell,0,0,0,0,0,0,0,0,0,0,0,0,0,20141110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
DET,0,0,0,0,0,Cartier Martin,0,0,0,0,0,0,0,0,0,0,0,0,1,20141110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
DET,0,0,0,0,0,Jodie Meeks,0,0,0,0,0,0,0,0,0,0,0,0,1,20141110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
CHI,0,0,0,0,0,Cameron Bairstow,0,0,0,0,0,0,0,0,0,0,0,0,1,20141110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
