blk,team_abbr,fg_pct,fga,drtg,stl,efg_pct,ast_pct,date,threep,blk_pct,threepar,tov_pct,drb_pct,fg,ft,stl_pct,tov,starter,pf,orb_pct,trb_pct,ft_pct,threep_pct,pts,usg_pct,ortg,threepa,orb,ast,drb,bpm,player_name,sp,ts_pct,pm,fta,inactive,trb,ftr
0,POR,.438,16,118,0,.469,30.1,20080116,1,0.0,.188,17.0,5.2,7,7,0.0,4,1,2,0.0,3.0,.875,.333,22,28.3,105,3,0,6,2,0.9,Brandon Roy,2427.0,.564,-10,8,0,2,.500
2,POR,.583,12,108,0,.583,0.0,20080116,0,6.7,.000,22.5,19.0,7,2,0.0,4,1,6,5.1,13.1,.500,0,16,31.5,85,0,1,0,5,-4.3,LaMarcus Aldridge,1648.0,.581,-11,4,0,6,.333
0,POR,.250,4,106,0,.250,0.0,20080116,0,0.0,.000,25.8,34.0,1,1,0.0,2,1,4,5.8,22.0,.250,0,3,15.4,47,0,1,0,8,-10.6,Joel Przybilla,1471.0,.260,+2,4,0,9,1.000
0,POR,.500,4,110,1,.750,7.5,20080116,2,0.0,1.000,20.0,9.0,2,0,2.3,1,1,4,0.0,5.2,0,.500,6,10.5,114,4,0,1,2,3.2,Martell Webster,1387.0,.750,-9,0,0,2,.000
0,POR,.333,6,113,1,.417,30.5,20080116,1,0.0,.500,0.0,4.6,2,0,2.4,0,1,1,0.0,2.6,0,.333,5,12.9,111,3,0,4,1,3.6,Steve Blake,1359.0,.417,-14,0,0,1,.000
1,POR,.750,8,113,0,.875,20.3,20080116,2,3.0,.250,34.9,13.4,6,3,0.0,5,0,2,13.6,13.5,1.000,1.000,17,22.4,120,2,3,3,4,10.0,Travis Outlaw,1869.0,.912,-3,3,0,7,.375
0,POR,.500,12,117,0,.583,40.4,20080116,2,0.0,.417,12.7,7.6,6,3,0.0,2,0,1,0.0,4.4,.750,.400,17,27.8,118,5,0,5,2,7.3,Jarrett Jack,1655.0,.618,+1,4,0,2,.333
1,POR,.500,2,111,0,.750,0.0,20080116,1,3.6,1.000,0.0,16.4,1,1,0.0,0,0,3,0.0,9.4,1.000,.500,4,4.7,163,2,0,0,4,2.1,James Jones,1524.0,.820,-3,1,0,4,.500
0,POR,.000,4,104,0,.000,0.0,20080116,0,0.0,.000,0.0,35.9,0,0,0.0,0,0,4,12.2,25.8,0,0,0,16.8,20,0,1,0,4,-20.4,Channing Frye,697.0,.000,-9,0,0,5,.000
0,POR,.000,1,119,0,.000,0.0,20080116,0,0.0,1.000,50.0,0.0,0,0,0.0,1,0,1,0.0,0.0,0,.000,0,18.3,0,1,0,0,0,-26.1,Sergio Rodríguez,319.0,.000,+3,0,0,0,.000
0,POR,0,0,68,0,0,0.0,20080116,0,0.0,0,0,100.0,0,0,0.0,0,0,0,0.0,80.0,0,0,0,0.0,0,0,0,0,1,12.0,Raef LaFrentz,45.0,0,+3,0,0,1,0
0,POR,0,0,0,0,0,0,20080116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Taurean Green,0.0,0,0,0,0,0,0
0,BOS,.600,20,103,1,.700,16.6,20080116,4,0.0,.500,0.0,6.7,12,7,1.3,0,1,5,2.5,4.2,.875,.400,35,25.9,158,10,1,3,2,15.7,Ray Allen,2544.0,.744,+9,8,0,3,.400
0,BOS,.529,17,102,1,.529,17.1,20080116,0,0.0,.000,4.6,11.3,9,8,1.4,1,1,3,11.2,11.2,.889,0,26,27.4,135,0,4,3,3,9.9,Kevin Garnett,2245.0,.620,+11,9,0,7,.529
0,BOS,.273,11,103,0,.273,22.9,20080116,0,0.0,.273,5.9,24.2,3,6,0.0,1,1,2,6.0,13.7,.545,.000,12,22.4,97,3,2,5,6,-2.0,Paul Pierce,2104.0,.379,+16,11,0,8,1.000
1,BOS,.500,8,99,1,.625,25.1,20080116,2,2.9,.750,20.0,16.7,4,0,1.6,2,1,1,0.0,7.1,0,.333,10,13.8,112,6,0,5,4,6.4,Eddie House,2027.0,.625,+19,0,0,4,.000
3,BOS,.250,4,94,0,.250,0.0,20080116,0,12.0,.000,25.8,23.0,1,1,0.0,2,1,3,12.8,17.1,.250,0,3,14.8,62,0,3,0,4,-7.7,Kendrick Perkins,1473.0,.260,+12,4,0,7,1.000
0,BOS,.200,5,103,0,.200,0.0,20080116,0,0.0,.400,0.0,21.4,1,2,0.0,0,0,4,0.0,9.1,.500,.000,4,12.0,69,2,0,0,4,-9.9,James Posey,1584.0,.296,-3,4,0,4,.800
0,BOS,.500,4,98,1,.625,11.0,20080116,1,0.0,.500,0.0,9.0,2,0,3.4,0,0,2,6.7,7.7,0,.500,5,12.0,142,2,1,1,1,7.1,Tony Allen,936.0,.625,-5,0,0,2,.000
0,BOS,.333,3,103,0,.333,24.7,20080116,0,0.0,.000,34.0,22.0,1,1,0.0,2,0,2,16.3,18.7,.500,0,3,21.4,81,0,2,2,2,-5.5,Glen Davis,770.0,.387,-6,2,0,4,.667
0,BOS,.167,6,93,1,.167,13.4,20080116,0,0.0,.500,0.0,23.6,1,0,4.5,0,0,2,0.0,10.0,0,.000,2,23.4,49,3,0,1,2,-11.7,Gabe Pruitt,718.0,.167,-3,0,0,2,.000
0,BOS,0,0,0,0,0,0,20080116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Scot Pollard,0.0,0,0,0,0,0,0
0,BOS,0,0,0,0,0,0,20080116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Leon Powe,0.0,0,0,0,0,0,0
0,BOS,0,0,0,0,0,0,20080116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Brian Scalabrine,0.0,0,0,0,0,0,0
0,POR,0,0,0,0,0,0,20080116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Josh McRoberts,0.0,0,0,0,1,0,0
0,POR,0,0,0,0,0,0,20080116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Darius Miles,0.0,0,0,0,1,0,0
0,POR,0,0,0,0,0,0,20080116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Greg Oden,0.0,0,0,0,1,0,0
0,BOS,0,0,0,0,0,0,20080116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rajon Rondo,0.0,0,0,0,1,0,0
