trb_pct,orb_pct,usg_pct,fg_pct,pf,ast,pm,efg_pct,pts,trb,team_abbr,ts_pct,orb,fga,tov_pct,drtg,tov,ft,inactive,ortg,starter,ftr,blk_pct,player_name,drb_pct,threep_pct,bpm,threepar,threepa,date,fg,ft_pct,fta,drb,threep,ast_pct,stl,stl_pct,blk,sp
6.0,3.3,26.7,.529,5,5,+1,.588,26,4,HOU,.620,1,17,8.7,119,2,6,0,126,1,.529,0.0,Chandler Parsons,8.3,.333,2.0,.353,6,20140129,9,.667,9,3,2,20.8,1,1.3,0,2319.0
10.9,3.4,19.3,.571,3,7,+1,.643,18,7,HOU,.643,1,14,12.5,117,2,0,0,129,1,.000,0.0,Jeremy Lin,17.2,.667,3.8,.214,3,20140129,8,0,0,6,2,29.4,1,1.3,0,2233.0
6.4,0.0,17.2,.375,5,4,-9,.563,11,4,HOU,.619,0,8,36.0,118,5,2,0,89,1,.250,0.0,Patrick Beverley,11.8,.500,-4.5,.750,6,20140129,3,1.000,2,4,3,14.3,1,1.3,0,2178.0
8.1,0.0,23.7,.600,4,1,-3,.600,21,5,HOU,.708,0,10,21.2,116,4,9,0,114,1,1.100,2.0,Dwight Howard,14.9,0,-1.5,.000,0,20140129,6,.818,11,5,0,4.1,1,1.4,1,2147.0
9.2,8.0,19.6,.700,5,1,-2,.700,16,5,HOU,.680,2,10,14.5,115,2,2,0,121,1,.400,0.0,Terrence Jones,10.1,0,0.1,.000,0,20140129,7,.500,4,3,0,5.0,2,3.1,0,1893.0
29.2,19.6,15.1,.800,4,0,+5,.800,12,13,HOU,.785,4,5,11.6,113,1,4,0,151,0,1.200,0.0,Donatas Motiejūnas,37.3,0,2.3,.000,0,20140129,4,.667,6,9,0,0.0,0,0.0,0,1546.0
5.1,0.0,19.5,.429,2,4,+12,.571,11,2,HOU,.628,0,7,10.2,113,1,3,0,131,0,.571,0.0,Aaron Brooks,9.5,.400,7.4,.714,5,20140129,3,.750,4,2,2,24.7,2,4.4,0,1348.0
9.5,20.7,11.0,.333,1,2,+5,.333,2,2,HOU,.333,2,3,0.0,125,0,0,0,128,0,.000,0.0,Omri Casspi,0.0,.000,-0.5,.333,1,20140129,1,0,0,0,0,21.2,0,0.0,0,733.0
0.0,0.0,0.0,0,0,0,0,0,0,0,HOU,0,0,0,0,125,0,0,0,0,0,0,0.0,Ronnie Brewer,0.0,0,-2.5,0,0,20140129,0,0,0,0,0,0.0,0,0.0,0,3.0
0,0,0,0,0,0,0,0,0,0,HOU,0,0,0,0,0,0,0,0,0,0,0,0,Greg Smith,0,0,0,0,0,20140129,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,HOU,0,0,0,0,0,0,0,0,0,0,0,0,James Harden,0,0,0,0,0,20140129,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,HOU,0,0,0,0,0,0,0,0,0,0,0,0,Francisco García,0,0,0,0,0,20140129,0,0,0,0,0,0,0,0,0,0.0
