threepar,trb,trb_pct,date,team_abbr,orb_pct,ft,drb_pct,blk,efg_pct,bpm,ast,tov,blk_pct,fta,pf,drtg,ftr,sp,tov_pct,fg,threep,orb,stl_pct,ast_pct,ortg,ft_pct,fg_pct,threep_pct,pm,ts_pct,inactive,stl,usg_pct,pts,fga,threepa,player_name,starter,drb
.500,8,12.6,20141126,BRK,3.9,7,18.5,1,.500,6.0,10,4,2.1,7,4,89,.700,2227.0,23.4,4,2,1,2.6,43.4,120,1.000,.400,.400,+9,.650,0,2,20.6,17,10,5,Deron Williams,1,7
.333,2,3.4,20141126,BRK,0.0,2,5.7,0,.792,6.4,4,1,0.0,2,4,102,.167,2054.0,7.2,8,3,0,0.0,23.6,146,1.000,.667,.750,+15,.815,0,0,18.1,21,12,4,Joe Johnson,1,2
.000,7,14.0,20141126,BRK,5.0,1,20.1,3,.750,-5.3,0,6,8.1,4,5,91,.333,1757.0,30.4,9,0,1,0.0,0.0,82,.250,.750,0,+11,.690,0,0,30.2,19,12,0,Brook Lopez,1,6
.000,9,18.8,20141126,BRK,0.0,3,31.4,1,.600,7.9,3,3,2.8,4,2,74,.800,1685.0,30.7,3,0,0,6.9,17.2,99,.750,.600,0,+15,.666,0,4,15.5,9,5,0,Kevin Garnett,1,9
.600,1,2.2,20141126,BRK,0.0,1,3.7,0,.500,-3.6,1,0,0.0,2,1,103,.400,1568.0,0.0,2,1,0,0.0,5.9,105,.500,.400,.333,+15,.510,0,0,10.1,6,5,3,Bojan Bogdanović,1,1
.636,6,10.7,20141126,BRK,4.4,4,15.0,0,.227,-7.4,3,5,0.0,6,0,88,.545,1964.0,26.8,2,1,1,4.4,13.7,61,.667,.182,.143,-1,.330,0,3,25.5,9,11,7,Mirza Teletović,0,5
.286,4,8.3,20141126,BRK,0.0,3,13.9,1,.643,-1.2,0,4,2.8,3,0,93,.429,1696.0,32.5,4,1,0,1.7,0.0,87,1.000,.571,.500,-8,.721,0,1,19.5,12,7,2,Alan Anderson,0,4
.429,2,6.3,20141126,BRK,0.0,0,10.5,0,.286,-10.9,4,1,0.0,0,2,100,.000,1119.0,12.5,2,0,0,0.0,34.5,74,0,.286,.000,-7,.286,0,0,19.2,4,7,3,Jarrett Jack,0,2
.000,1,14.3,20141126,BRK,35.5,0,0.0,1,.000,-9.6,0,0,19.2,0,1,91,.000,246.0,0.0,0,0,1,0.0,0.0,64,0,.000,0,-6,.000,0,0,10.9,0,1,0,Jerome Jordan,0,0
.000,0,0.0,20141126,BRK,0.0,0,0.0,0,1.000,24.1,0,0,0.0,0,0,104,.000,84.0,0.0,1,0,0,0.0,0.0,200,0,1.000,0,-3,1.000,0,0,31.9,2,1,0,Mason Plumlee,0,0
0,0,0,20141126,BRK,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sergey Karasev,0,0
0,0,0,20141126,BRK,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cory Jefferson,0,0
0,0,0,20141126,BRK,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jorge Gutiérrez,0,0
.000,5,8.0,20141126,PHI,2.7,2,15.9,1,.500,-2.9,0,2,2.8,2,2,95,.500,2190.0,29.1,2,0,1,4.0,0.0,91,1.000,.500,0,-6,.615,0,3,8.0,6,4,0,Nerlens Noel,1,4
.222,2,3.3,20141126,PHI,0.0,6,8.3,0,.333,-7.9,11,8,0.0,8,5,100,.444,2114.0,27.1,6,0,0,2.7,58.0,80,.750,.333,.000,-3,.418,0,2,35.8,18,18,4,Tony Wroten,1,2
