threepar,trb,trb_pct,date,team_abbr,orb_pct,ft,drb_pct,blk,efg_pct,bpm,ast,tov,blk_pct,fta,pf,drtg,ftr,sp,tov_pct,fg,threep,orb,stl_pct,ast_pct,ortg,ft_pct,fg_pct,threep_pct,pm,ts_pct,inactive,stl,usg_pct,pts,fga,threepa,player_name,starter,drb
.200,7,10.5,20091125,MIL,3.1,5,17.4,1,.300,3.2,8,5,2.4,6,4,82,.400,1921.0,22.1,4,1,1,6.1,42.2,79,.833,.267,.333,-6,.397,0,4,30.3,14,15,3,Brandon Jennings,1,6
.400,3,4.6,20091125,MIL,0.0,0,8.8,0,.600,-5.6,1,3,0.0,1,3,102,.100,1892.0,22.3,5,2,0,0.0,5.7,81,.000,.500,.500,-15,.575,0,0,18.3,12,10,4,Charlie Bell,1,3
.714,4,7.1,20091125,MIL,0.0,0,13.8,1,.357,-5.7,0,0,2.8,0,1,97,.000,1620.0,0.0,2,1,0,0.0,0.0,73,0,.286,.200,+7,.357,0,0,11.1,5,7,5,Carlos Delfino,1,4
.400,3,6.8,20091125,MIL,0.0,0,13.1,1,.250,-12.8,1,2,3.6,0,5,92,.000,1281.0,16.7,2,1,0,2.3,7.5,46,0,.200,.250,-6,.250,0,1,24.1,5,10,4,Ersan İlyasova,1,3
.000,4,15.6,20091125,MIL,16.2,1,15.1,0,.000,-10.7,1,1,0.0,2,2,98,1.000,741.0,25.8,0,0,2,0.0,11.3,62,.500,.000,0,-2,.174,0,0,13.5,1,2,0,Dan Gadzuric,1,2
.267,7,7.8,20091125,MIL,2.3,4,12.9,0,.633,6.9,10,1,0.0,4,3,99,.267,2602.0,5.6,9,1,1,0.0,45.3,143,1.000,.600,.250,+4,.686,0,0,17.5,23,15,4,Luke Ridnour,0,6
.000,9,12.6,20091125,MIL,5.8,0,18.9,3,.500,2.6,2,1,6.7,0,4,86,.000,2065.0,14.3,3,0,2,2.8,9.2,101,0,.500,0,+1,.500,0,2,8.7,6,6,0,Kurt Thomas,0,7
.000,10,14.5,20091125,MIL,12.1,4,16.8,0,.600,1.8,0,3,0.0,7,3,94,.467,1991.0,14.2,9,0,4,1.5,0.0,105,.571,.600,0,-2,.608,0,1,27.2,22,15,0,Hakim Warrick,0,6
.313,2,3.2,20091125,MIL,3.4,2,3.1,0,.281,-3.9,4,2,0.0,2,1,97,.125,1780.0,10.6,4,1,1,3.3,23.2,72,1.000,.250,.200,+2,.326,0,2,27.3,11,16,5,Michael Redd,0,1
0,0,0.0,20091125,MIL,0.0,0,0.0,0,0,-6.9,0,0,0.0,0,0,106,0,7.0,0,0,0,0,0.0,0.0,0,0,0,0,+2,0,0,0,0.0,0,0,0,Jodie Meeks,0,0
0,0,0,20091125,MIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Francisco Elson,0,0
0,0,0,20091125,MIL,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Roko Ukić,0,0
