team_abbr,drb_pct,fta,blk_pct,threepar,tov,player_name,ts_pct,fg,threep_pct,drtg,ast_pct,usg_pct,threepa,fg_pct,ftr,orb,fga,starter,inactive,date,ast,drb,orb_pct,threep,stl,ortg,pf,ft_pct,pts,pm,trb_pct,blk,tov_pct,efg_pct,sp,trb,bpm,ft,stl_pct
DAL,19.5,0,0.0,.000,3,DeAndre Jordan,.800,4,0,107,24.6,11.0,0,.800,.000,2,5,1,0,20190105,5,6,6.2,0,0,113,4,0,8,-9,12.7,0,37.5,.800,1844.0,8,1.2,0,0.0
DAL,15.2,10,0.0,.333,0,Harrison Barnes,.325,4,.125,108,10.6,20.6,8,.250,.444,0,16,1,0,20190105,4,9,3.7,1,2,69,1,.500,14,-18,9.3,0,15.7,.222,1578.0,9,-11.1,5,0.0
DAL,34.2,4,0.0,.500,2,Luka Dončić,.343,2,.000,98,23.8,32.9,3,.222,.625,1,9,1,0,20190105,2,4,0.0,0,0,81,3,.750,7,-18,16.8,0,0.0,.281,1578.0,5,1.9,3,3.6
DAL,4.2,0,0.0,.636,0,Wesley Matthews,.818,7,.571,110,0.0,19.4,7,.636,.000,1,11,1,0,20190105,0,1,4.0,4,0,147,5,0,18,-17,4.1,0,0.0,.818,1442.0,2,8.2,0,0.0
DAL,4.5,0,0.0,.200,1,Dennis Smith Jr.,.200,1,.000,110,24.1,11.4,1,.200,.000,0,5,1,0,20190105,4,1,0.0,0,0,64,4,0,2,-15,2.2,0,16.7,.200,1335.0,1,-12.1,0,0.0
DAL,38.8,4,0.0,.214,2,Jalen Brunson,.412,4,.333,101,48.8,29.3,3,.286,.286,1,14,0,0,20190105,8,10,3.7,1,1,96,0,1.000,13,+9,20.9,0,11.3,.321,1545.0,11,5.1,4,1.9
DAL,8.3,0,0.0,.375,3,Dorian Finney-Smith,.250,2,.000,110,0.0,19.5,3,.250,.000,0,8,0,0,20190105,0,2,0.0,0,0,35,2,0,4,+11,4.1,0,27.3,.250,1438.0,2,-18.0,0,0.0
DAL,4.6,0,3.9,.625,3,Ryan Broekhoff,.938,6,.600,108,26.8,21.5,5,.750,.000,0,8,0,0,20190105,3,1,0.0,3,0,117,0,0,15,+12,2.3,1,27.3,.938,1302.0,1,12.7,0,0.0
DAL,23.0,0,0.0,.167,0,Maxi Kleber,.500,3,.000,107,0.0,11.7,1,.500,.000,2,6,0,0,20190105,0,5,8.8,0,0,110,3,0,6,+12,15.8,0,0.0,.500,1302.0,7,-4.4,0,0.0
DAL,5.8,5,9.8,.000,1,Dwight Powell,.793,5,0,97,11.6,22.6,0,.833,.833,2,6,0,0,20190105,1,1,11.1,0,1,140,1,.600,13,+3,8.5,2,10.9,.833,1035.0,3,15.8,3,2.8
DAL,0,0,0,0,0,Devin Harris,0,0,0,0,0,0,0,0,0,0,0,0,0,20190105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
DAL,0,0,0,0,0,Salah Mejri,0,0,0,0,0,0,0,0,0,0,0,0,0,20190105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
PHI,26.8,6,0.0,.000,4,Ben Simmons,.536,9,0,101,54.8,28.2,0,.563,.375,3,16,1,0,20190105,11,10,8.4,0,0,105,2,.333,20,+12,17.8,0,17.7,.563,2148.0,13,3.7,2,0.0
PHI,33.2,11,2.4,.176,2,Joel Embiid,.572,7,.333,94,23.6,30.7,3,.412,.647,0,17,1,0,20190105,5,12,0.0,1,1,113,4,.909,25,+7,16.9,1,8.4,.441,2082.0,12,6.6,10,1.4
PHI,5.7,3,0.0,.429,1,J.J. Redick,.653,8,.333,100,10.4,21.7,6,.571,.214,0,14,1,0,20190105,2,2,0.0,2,2,116,0,.667,20,+13,2.9,0,6.1,.643,2012.0,2,4.3,2,2.8
PHI,19.8,6,5.8,.250,1,Jonah Bolden,.517,4,.000,98,15.3,17.9,2,.500,.750,3,8,1,0,20190105,3,6,10.3,0,0,112,4,.500,11,+11,15.2,2,8.6,.500,1744.0,9,-0.2,3,0.0
PHI,20.7,2,0.0,.750,0,Furkan Korkmaz,.394,2,.167,103,19.4,14.3,6,.250,.250,0,8,1,0,20190105,4,6,0.0,1,0,98,1,1.000,7,-1,10.6,0,0.0,.313,1669.0,6,-3.5,2,0.0
PHI,3.3,4,0.0,.000,1,T.J. McConnell,.444,2,0,96,18.3,11.8,0,.400,.800,0,5,0,0,20190105,4,1,0.0,0,3,95,2,.500,6,-2,1.7,0,12.9,.400,1760.0,1,-1.9,2,4.9
PHI,4.1,0,0.0,.667,0,Landry Shamet,.583,3,.250,102,6.2,11.3,4,.500,.000,0,6,0,0,20190105,1,1,0.0,1,1,112,3,0,7,+3,2.1,0,0.0,.583,1416.0,1,-3.1,0,2.0
PHI,6.2,0,0.0,.600,1,Mike Muscala,.400,2,.000,105,9.5,17.4,3,.400,.000,2,5,0,0,20190105,1,1,13.0,0,0,87,4,0,4,-11,9.5,0,16.7,.400,925.0,3,-11.9,0,0.0
PHI,17.9,1,15.7,.500,0,Shake Milton,.676,2,.500,92,0.0,18.5,2,.500,.250,0,4,0,0,20190105,0,2,0.0,1,0,126,0,1.000,6,-2,9.1,2,0.0,.625,643.0,2,11.7,1,0.0
PHI,0,0,0,0,0,Demetrius Jackson,0,0,0,0,0,0,0,0,0,0,0,0,0,20190105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
PHI,0,0,0,0,0,Amir Johnson,0,0,0,0,0,0,0,0,0,0,0,0,0,20190105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
PHI,0,0,0,0,0,Justin Patton,0,0,0,0,0,0,0,0,0,0,0,0,0,20190105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
DAL,0,0,0,0,0,Kostas Antetokounmpo,0,0,0,0,0,0,0,0,0,0,0,0,1,20190105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
