trb_pct,orb_pct,usg_pct,fg_pct,pf,ast,pm,efg_pct,pts,trb,team_abbr,ts_pct,orb,fga,tov_pct,drtg,tov,ft,inactive,ortg,starter,ftr,blk_pct,player_name,drb_pct,threep_pct,bpm,threepar,threepa,date,fg,ft_pct,fta,drb,threep,ast_pct,stl,stl_pct,blk,sp
14.5,5.7,15.3,.300,0,4,+8,.350,7,9,BOS,.322,2,10,8.4,106,1,0,0,81,1,.200,5.2,Al Horford,26.0,.250,-0.7,.400,4,20171122,3,.000,2,7,1,17.8,1,1.4,2,2097.0
11.6,2.9,18.7,.455,1,4,+4,.591,18,7,BOS,.682,1,11,7.0,108,1,5,0,136,1,.455,2.7,Jayson Tatum,22.8,.750,9.9,.364,4,20171122,5,1.000,5,6,3,20.1,1,1.5,1,2045.0
1.7,3.0,33.3,.500,2,3,-4,.500,23,1,BOS,.484,1,22,4.0,107,1,1,0,97,1,.182,0.0,Kyrie Irving,0.0,.000,3.6,.136,3,20171122,11,.250,4,0,0,22.5,3,4.5,0,2004.0
5.5,0.0,18.9,.600,6,1,+2,.700,14,3,BOS,.700,0,10,23.1,112,3,0,0,98,1,.000,0.0,Jaylen Brown,12.6,.667,-3.7,.300,3,20171122,6,0,0,3,2,6.0,1,1.6,0,1858.0
9.3,0.0,14.7,.333,2,0,-3,.333,2,2,BOS,.333,0,3,25.0,104,1,0,0,48,1,.000,0.0,Aron Baynes,21.3,0,-11.0,.000,0,20171122,1,0,0,2,0,0.0,1,4.1,0,731.0
4.9,0.0,12.9,.333,3,4,-4,.333,7,3,BOS,.354,0,9,0.0,113,0,1,0,88,0,.222,2.6,Marcus Smart,11.3,.000,-6.4,.222,2,20171122,3,.500,2,3,0,18.1,0,0.0,1,2062.0
10.7,4.7,26.6,.333,0,1,-12,.389,14,4,BOS,.559,1,9,0.0,109,0,7,0,123,0,.889,0.0,Marcus Morris,18.4,.333,6.5,.333,3,20171122,3,.875,8,3,1,8.1,1,2.4,0,1267.0
18.6,11.0,26.8,.250,2,1,+1,.375,8,6,BOS,.450,2,8,18.4,94,2,2,0,86,0,.250,0.0,Terry Rozier,28.4,.333,3.8,.750,6,20171122,2,1.000,2,4,2,8.8,3,8.2,0,1095.0
5.8,0.0,17.9,1.000,1,0,-14,1.000,3,1,BOS,.798,0,1,51.5,115,2,1,0,66,0,2.000,0.0,Daniel Theis,13.3,0,-13.0,.000,0,20171122,1,.500,2,1,0,0.0,0,0.0,0,585.0
9.4,0.0,6.6,0,2,0,-6,0,2,1,BOS,1.136,0,0,0.0,114,0,2,0,250,0,0,0.0,Shane Larkin,21.6,0,-5.1,0,0,20171122,0,1.000,2,1,0,0.0,0,0.0,0,361.0
0.0,0.0,9.1,.000,0,1,-2,.000,0,0,BOS,.000,0,1,0.0,117,0,0,0,48,0,.000,0.0,Semi Ojeleye,0.0,.000,-6.1,1.000,1,20171122,0,0,0,0,0,27.8,0,0.0,0,296.0
0,0,0,0,0,0,0,0,0,0,BOS,0,0,0,0,0,0,0,0,0,0,0,0,Abdel Nader,0,0,0,0,0,20171122,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,BOS,0,0,0,0,0,0,0,0,0,0,0,0,Guerschon Yabusele,0,0,0,0,0,20171122,0,0,0,0,0,0,0,0,0,0.0
3.1,0.0,32.1,.458,3,6,+1,.542,26,2,MIA,.542,0,24,4.0,106,1,0,0,114,1,.000,0.0,Dion Waiters,5.6,.400,4.0,.417,10,20171122,11,0,0,2,4,31.7,0,0.0,0,2155.0
9.2,0.0,36.7,.471,0,4,+4,.529,27,5,MIA,.631,0,17,12.3,101,3,9,0,119,1,.588,0.0,Goran Dragić,16.3,.500,9.1,.235,4,20171122,8,.900,10,5,2,22.8,1,1.6,0,1838.0
5.7,8.7,10.8,.000,4,1,+5,.000,0,3,MIA,.000,2,5,28.6,104,2,0,0,31,1,.000,2.8,Josh Richardson,3.3,.000,-12.0,.800,4,20171122,0,0,0,1,0,4.0,0,0.0,1,1798.0
20.1,4.6,11.5,.800,4,0,-13,.800,8,10,MIA,.800,1,5,28.6,95,2,0,0,109,1,.000,5.9,Hassan Whiteside,32.0,0,0.3,.000,0,20171122,4,0,0,9,0,0.0,0,0.0,2,1688.0
18.0,5.2,14.7,.667,2,1,-6,.667,8,8,MIA,.667,1,6,25.0,102,2,0,0,104,1,.000,0.0,Justise Winslow,27.9,.000,-0.6,.167,1,20171122,4,0,0,7,0,5.9,0,0.0,0,1505.0
14.5,9.5,21.5,.556,1,1,+1,.667,16,7,MIA,.743,2,9,15.7,100,2,4,0,132,0,.444,0.0,Tyler Johnson,18.3,1.000,8.2,.222,2,20171122,5,1.000,4,5,2,5.6,1,1.8,0,1640.0
12.6,0.0,15.3,.429,2,1,+8,.571,9,5,MIA,.605,0,7,0.0,103,0,1,0,127,0,.143,0.0,Wayne Ellington,22.3,.333,2.6,.857,6,20171122,3,1.000,1,5,2,6.4,0,0.0,0,1347.0
5.5,0.0,12.2,.667,3,4,+11,.667,4,2,MIA,.581,0,3,36.8,105,2,0,0,96,0,.333,0.0,James Johnson,9.7,0,-2.6,.000,0,20171122,2,.000,1,2,0,26.3,0,0.0,0,1237.0
17.1,6.5,16.3,.600,3,2,+19,.600,6,6,MIA,.600,1,5,28.6,93,2,0,0,99,0,.000,4.2,Kelly Olynyk,25.2,.000,2.3,.200,1,20171122,3,0,0,5,0,14.8,1,2.5,1,1192.0
0,0,0,0,0,0,0,0,0,0,MIA,0,0,0,0,0,0,0,0,0,0,0,0,Bam Adebayo,0,0,0,0,0,20171122,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,MIA,0,0,0,0,0,0,0,0,0,0,0,0,Udonis Haslem,0,0,0,0,0,20171122,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,MIA,0,0,0,0,0,0,0,0,0,0,0,0,Jordan Mickey,0,0,0,0,0,20171122,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,MIA,0,0,0,0,0,0,0,0,0,0,0,0,Derrick Walton,0,0,0,0,0,20171122,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,BOS,0,0,0,0,0,0,0,1,0,0,0,0,Kadeem Allen,0,0,0,0,0,20171122,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,BOS,0,0,0,0,0,0,0,1,0,0,0,0,Jabari Bird,0,0,0,0,0,20171122,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,BOS,0,0,0,0,0,0,0,1,0,0,0,0,Gordon Hayward,0,0,0,0,0,20171122,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,MIA,0,0,0,0,0,0,0,1,0,0,0,0,A.J. Hammons,0,0,0,0,0,20171122,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,MIA,0,0,0,0,0,0,0,1,0,0,0,0,Rodney McGruder,0,0,0,0,0,20171122,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,MIA,0,0,0,0,0,0,0,1,0,0,0,0,Okaro White,0,0,0,0,0,20171122,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0,0,0,0,MIA,0,0,0,0,0,0,0,1,0,0,0,0,Matt Williams,0,0,0,0,0,20171122,0,0,0,0,0,0,0,0,0,0.0
